"time","PI.x","aimc.is[1]","aimc.is[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.w","powerSensor.flange_a.phi"
2.274,-8.493203995412049e-06,-2.5517215977793253,8.1656656287802125,-0.16002458041544024,0.18791301723145357,-6.1690052295976763,-5.5889207275964967,157.04190598118157,357.11257714193562
2.2740499999999999,-8.5086727922460147e-06,-2.6763688952552407,8.1924283943501344,-0.16002528919961109,0.18791241340599393,-6.1689841445480473,-5.5889440010763938,157.04190598123753,357.12042923723465
2.2741000000000002,-8.5238879949820992e-06,-2.8003558387562455,8.2171698008050615,-0.1600259979810337,0.187911809577085,-6.1689630594111229,-5.5889672744759302,157.04190598129327,357.12828133253373
2.2741500000000001,-8.5388486650505426e-06,-2.9236518363575685,8.2398837435728467,-0.16002670675971092,0.18791120574472606,-6.1689419741868985,-5.5889905477951034,157.04190598134872,357.13613342783276
2.2742,-8.5535538638819948e-06,-3.0462264666186112,8.2605646183284165,-0.16002741553564556,0.18791060190891642,-6.1689208888753733,-5.5890138210339133,157.04190598140391,357.14398552313185
2.2742500000000003,-8.5680026529070908e-06,-3.1680494860826283,8.2792073223751288,-0.16002812430884036,0.18790999806965558,-6.1688998034765445,-5.5890370941923573,157.04190598145883,357.15183761843093
2.2743000000000002,-8.5821940935560909e-06,-3.2890908367416722,8.2958072559046983,-0.1600288330792983,0.18790939422694278,-6.1688787179904088,-5.5890603672704362,157.04190598151351,357.15968971372996
2.2743500000000001,-8.5961272472596334e-06,-3.4093206534554996,8.3103603231322527,-0.16002954184702212,0.1879087903807774,-6.1688576324169642,-5.5890836402681465,157.04190598156791,357.16754180902905
2.2744,-8.609801175448231e-06,-3.5287092713141819,8.3228629333059239,-0.16003025061201456,0.18790818653115882,-6.1688365467562081,-5.5891069131854891,157.04190598162208,357.17539390432808
2.2744500000000003,-8.6232149395525119e-06,-3.647227232965399,8.3333120015940736,-0.16003095937427855,0.18790758267808638,-6.1688154610081369,-5.5891301860224631,157.04190598167594,357.18324599962722
2.2745000000000002,-8.63636760100275e-06,-3.7648452958730507,8.341704949845294,-0.16003166813381689,0.18790697882155943,-6.1687943751727508,-5.5891534587790659,157.04190598172954,357.1910980949263
2.2745500000000001,-8.6492582212295801e-06,-3.8815344395401388,8.3480397072251549,-0.16003237689063241,0.18790637496157736,-6.1687732892500451,-5.5891767314552983,157.04190598178289,357.19895019022533
2.2746,-8.6618858616635117e-06,-3.9972658726683337,8.3523147107272955,-0.16003308564472787,0.18790577109813947,-6.1687522032400182,-5.5892000040511558,157.04190598183595,357.20680228552442
2.2746500000000003,-8.6742495837351643e-06,-4.1120110402582792,8.3545289055585013,-0.16003379439610615,0.1879051672312452,-6.1687311171426673,-5.5892232765666421,157.04190598188876,357.21465438082356
2.2747000000000002,-8.6863484488748357e-06,-4.2257416306552651,8.3546817453993185,-0.16003450314477005,0.18790456336089381,-6.168710030957989,-5.5892465490017509,157.04190598194128,357.22250647612265
2.27475,-8.698181518513142e-06,-4.3384295825388151,8.3527731925388604,-0.16003521189072245,0.18790395948708472,-6.1686889446859823,-5.5892698213564858,157.04190598199349,357.23035857142173
2.2747999999999999,-8.7112652401326835e-06,-4.4500470918538912,8.3488037178860974,-0.16003592064049518,0.18790335561975857,-6.168667858319747,-5.5892930936411727,157.04190598204659,357.23821066672076
2.2748500000000003,-8.7241807098795231e-06,-4.5605666186417597,8.3427743008471698,-0.16003662938798979,0.18790275174962476,-6.1686467718657259,-5.5893163658461571,157.04190598209948,357.2460627620199
2.2749000000000001,-8.7368746893577555e-06,-4.6699608938601571,8.3346864290904836,-0.16003733813298407,0.18790214787634002,-6.1686256853241543,-5.589339637971082,157.04190598215212,357.25391485731899
2.27495,-8.7493466997879621e-06,-4.7782029261086425,8.3245420981773659,-0.16003804687548281,0.18790154399990674,-6.1686045986950271,-5.5893629100159528,157.04190598220447,357.26176695261802
