"time","imc.idq_rr[1]","imc.idq_rr[2]","loadInertia.phi","loadInertia.w","imc.idq_sr[1]","imc.idq_sr[2]","imc.is[1]","imc.is[2]","tauElectrical","tauShaft","wMechanical"
3.5110000000000001,126.30726182327606,52.039819579665085,519.992338984865,138.74947530747579,-129.92994025125566,-55.840946151917819,122.48714451091143,-0.02531474350496745,-8.0699430560338534,-6.4559544448270829,138.74947530747579
3.5115000000000003,132.2907293104324,34.070954976859937,520.06171302682947,138.74669254060305,-136.40429233981124,-37.334564041766519,122.48714527353034,-0.025316268742847623,-8.0701048281696135,-6.4560838625356904,138.74669254060305
3.512,135.73149238267422,15.447615848187086,520.1310856773963,138.74390971794864,-140.25688033351653,-18.110995557969609,122.48714604086275,-0.025317803407527855,-8.0702666095836904,-6.4562132876669525,138.74390971794864
3.5125000000000002,136.56357583310555,-3.4722382737887565,520.20045693653799,138.74112683950102,-141.41381925527338,1.4602618619597125,122.48714680569937,-0.025319333080861175,-8.0704284028233495,-6.4563427222586798,138.74112683950102
3.5129999999999999,134.771145048904,-22.324985216072076,520.26982680422645,138.73834390526113,-139.85303666937438,21.00306585956373,122.48714757496748,-0.025320871617111607,-8.0705902104477811,-6.4564721683582249,138.73834390526113
3.5135000000000001,130.38880329082653,-40.748328785725647,520.33919528043384,138.73556091522786,-135.60468959128931,40.141858478085119,122.48714834508,-0.025322411842140014,-8.0707520289355941,-6.4566016231484751,138.73556091522786
3.5140000000000002,123.50091964180953,-58.388260720468836,520.4085623651323,138.73277786939093,-128.75057766010536,58.508883030629725,122.48714911690908,-0.025323955500331459,-8.0709138589702825,-6.4567310871762267,138.73277786939093
3.5145,114.24000083285219,-74.905862079054401,520.47792805829397,138.72999476775206,-119.42256406495504,75.75124971597829,122.4871498876083,-0.025325496898770592,-8.0710756944227739,-6.4568605555382188,138.72999476775206
3.5150000000000001,102.78413835221234,-89.983813494091834,520.54729235989066,138.72721161030802,-107.80003477490801,91.537714325777202,122.48715065937418,-0.025327040430435696,-8.0712375381812986,-6.4569900305450387,138.72721161030802
3.5155000000000003,89.353580160190589,-103.33248919231318,520.61665526989486,138.72442839704902,-94.106445126496297,105.56503979628343,122.48715143101209,-0.025328583706290906,-8.0713993949876581,-6.4571195159901267,138.72442839704902
3.516,74.206493066318671,-114.69551787729428,520.68601678827838,138.72164512797931,-78.605020298411063,117.56381852211875,122.48715220204383,-0.025330125769822846,-8.0715612569517141,-6.4572490055613709,138.72164512797931
3.5165000000000002,57.633997277032023,-123.85470365234062,520.75537691501336,138.71886180309184,-61.593692471555741,127.30364366118157,122.48715297583709,-0.025331673356278329,-8.0717231317310834,-6.4573785053848667,138.71886180309184
3.5169999999999999,39.954568820749969,-130.63421264213446,520.82473565007194,138.71607842238083,-43.399372142840342,134.5975302127755,122.4871537462612,-0.02533321420461573,-8.0718850158444369,-6.4575080126755493,138.71607842238083
3.5175000000000001,21.507917363939033,-134.90394508168185,520.8940929934264,138.71329498585035,-24.371663702189828,139.30550114850982,122.48715451975272,-0.025334761187566356,-8.0720469074601695,-6.4576375259681358,138.71329498585035
3.5180000000000002,2.6484572852042167,-136.58202811872403,520.96344894504841,138.71051149348671,-4.8761462670434739,141.3372698176623,122.48715529092219,-0.025336303526557372,-8.0722088134718248,-6.45776705077746,138.71051149348671
3.5185,-16.26150258645556,-135.63638189092143,521.03280350491048,138.70772794530455,14.712651219688787,140.6539673670604,122.48715606064692,-0.025337842976051465,-8.0723707190532554,-6.4578965752426045,138.70772794530455
3.5190000000000001,-34.858719630599978,-132.08532865908629,521.10215667298439,138.70494434128042,34.018445481415277,137.26888215874527,122.48715682262628,-0.025339366934700812,-8.0725326408087987,-6.4580261126470386,138.70494434128042
3.5195000000000003,-52.785994805321344,-125.99723390646224,521.17150844924242,138.70216068142219,52.670426867129798,131.24719721119766,122.48715758387061,-0.025340889423463204,-8.0726945724751324,-6.4581556579801056,138.70216068142219
3.52,-69.699032641971755,-117.48918618002574,521.24085883365649,138.69937696572669,70.310380794238839,122.70473093897809,122.48715834525846,-0.02534241219903096,-8.0728565115140309,-6.4582852092112244,138.69937696572669
3.5205000000000002,-85.273052174456964,-106.72474133872764,521.31020782619885,138.69659319418537,86.599566051036106,111.80570558825396,122.48715910706188,-0.025343935806034664,-8.0730184622831587,-6.4584147698265273,138.69659319418537
3.5209999999999999,-99.209021905571518,-93.910774865215316,521.37955542684142,138.69380936680048,101.22521784589546,98.759586443257234,122.48715986779868,-0.02534545727958204,-8.0731804177808684,-6.4585443342246949,138.69380936680048
3.5215000000000001,-111.23939912087508,-79.293502698285835,521.44890163555635,138.69102548356759,113.90655081999182,83.817052696705503,122.48716063199464,-0.025346985671402332,-8.0733423843767316,-6.4586739075013853,138.69102548356759
3.5220000000000002,-121.1332634141899,-63.153747345837665,521.51824645231568,138.68824154447827,124.40014680403679,67.265177600902533,122.48716139328357,-0.025348508249264153,-8.0735043614225805,-6.4588034891380648,138.68824154447827
3.5225,-128.70074609933766,-45.801540233602573,521.58758987709143,138.68545754953846,132.50462407662218,49.421910535079824,122.48716215788382,-0.025350037449803835,-8.0736663448951376,-6.4589330759161099,138.68545754953846
3.5230000000000001,-133.79667038308662,-27.570164155150668,521.65693190985576,138.68267349873355,138.0644985136073,30.629967236155746,122.48716292171846,-0.025351565119136731,-8.0738283431939823,-6.4590626745551862,138.68267349873355
3.5234999999999999,-136.32333285624267,-8.8097503300856275,521.72627255058069,138.67988939207052,140.97316276096643,11.250245506183045,122.48716368570017,-0.025353093082536877,-8.0739903464460507,-6.4591922771568404,138.67988939207052
3.524,-136.23237280442606,10.119446927472536,521.79561179923849,138.67710522953928,141.17492635865082,-8.3451069787382401,122.48716445228804,-0.025354626258143057,-8.0741523636324839,-6.4593218909059873,138.67710522953928
3.5245000000000002,-133.52569387029928,28.853968636372468,521.86494965580096,138.67432101113795,138.6660778807495,-27.779839598249854,122.48716521638464,-0.025356154451520785,-8.0743143894914127,-6.4594515115931301,138.67432101113795
3.5249999999999999,-128.25542045274003,47.034129934912265,521.93428612024024,138.6715367368661,133.49494890531588,-46.680823255158039,122.48716598162072,-0.025357684923681557,-8.0744764230077397,-6.4595811384061914,138.6715367368661
3.5255000000000001,-120.52288990177958,64.310925071059089,522.00362119252827,138.66875240671774,125.76097880923615,-64.685213550181601,122.48716674626242,-0.025359214207090485,-8.0746384738679318,-6.4597107790943458,138.66875240671774
3.5260000000000002,-110.47670019149749,80.352726191715561,522.07295487263752,138.6659680206858,115.61279855849011,-81.447415260652733,122.48716750999468,-0.025360741671576214,-8.0748005340594062,-6.4598404272475252,138.6659680206858
3.5265,-98.30985056545174,94.851647297501131,522.14228716053969,138.66318357877611,103.2453704952419,-96.645714413755101,122.48716827572032,-0.025362273122912515,-8.0749625992196599,-6.4599700793757275,138.66318357877611
3.5270000000000001,-84.256030353736648,107.52945123600423,522.21161805620693,138.6603990809754,88.89623925137866,-109.98845071317402,122.48716904217116,-0.025363806024482492,-8.0751246778463912,-6.4600997422771131,138.6603990809754
