"time","aimc3.is[1]","aimc3.is[2]","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.is[1]","aimcM.is[2]","aimcM.is[3]","aimcM.is[4]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.phi","loadInertia3.w","loadInertiaM.phi","loadInertiaM.w"
0.051400000000000001,-0.00060223002759601319,0.0014089759035689202,-3.0048582472444987e-07,-8.6170118988784336e-08,9.3291536574057929e-08,-8.9804824864552245e-07,-0.00036133801654252207,0.0006183224522575201,0.00074348230804485347,-0.00015882511585158088,-3.0048582475579972e-07,-8.6170118951709174e-08,9.3291536527757387e-08,-8.9804824860851103e-07,1.587678298385653e-12,6.4084014650050861e-11,1.5876782984867827e-12,6.4084014651363713e-11
0.051450000000000003,-0.00062226604781189703,0.0014106453528227487,-2.9922514185914336e-07,-8.8624554000906654e-08,1.0727115447457024e-07,-8.9427927681879314e-07,-0.00037335962867207927,0.00060910660886743552,0.00074980821572434217,-0.00014569964650587827,-2.9922514189043626e-07,-8.8624553963924177e-08,1.0727115442835336e-07,-8.9427927678182576e-07,1.5908860771796159e-12,6.4193076043759165e-11,1.5908860772808133e-12,6.4193076045066537e-11
0.051500000000000004,-0.0006421474360235039,0.0014119681098472348,-2.9792633890906908e-07,-9.1059269639764387e-08,1.2118910820584815e-07,-8.9029313573411864e-07,-0.00038528846159907397,0.00059974194079223447,0.00075594936548750247,-0.00013253953914704153,-2.9792633894030422e-07,-9.1059269602875295e-08,1.2118910815971964e-07,-8.9029313569719679e-07,1.5940992865041004e-12,6.4301814231836522e-11,1.5940992866053648e-12,6.4301814233137586e-11
0.051550000000000006,-0.00066186909887910753,0.001412944167286902,-2.9658978757600639e-07,-9.3473642487799953e-08,1.3504179452658809e-07,-8.8609109072461217e-07,-0.00039712145931247023,0.00059023106557811583,0.0007619043190558142,-0.00011934830022627846,-2.9658978760718292e-07,-9.3473642451004922e-08,1.3504179448055257e-07,-8.860910906877367e-07,1.5973179063310967e-12,6.4410217338485864e-11,1.5973179064324278e-12,6.4410217339779742e-11
0.0516,-0.00068142597191877792,0.0014135736293159837,-2.9521587333188014e-07,-9.5867052917602912e-08,1.4882561529478596e-07,-8.8167448218745203e-07,-0.0004088555831363109,0.00058057665938406337,0.00076767169171053275,-0.00010612946170582319,-2.9521587336299743e-07,-9.5867052880902629e-08,1.4882561524884811e-07,-8.8167448215062367e-07,1.6005419158017686e-12,6.4518273551787609e-11,1.6005419159031659e-12,6.4518273553073474e-11
0.051650000000000001,-0.00070081302065933861,0.0014138567127691252,-2.9380499550028049e-07,-9.8238885227230991e-08,1.6253697808003174e-07,-8.7704472614722784e-07,-0.0004204878123806894,0.0005707814571682719,0.00077325015305887348,-9.2886580771829301e-05,-2.9380499553133801e-07,-9.8238885190626105e-08,1.6253697803419628e-07,-8.7704472611044787e-07,1.6037712932213202e-12,6.4625971126219536e-11,1.6037712933227827e-12,6.4625971127496574e-11
0.051700000000000003,-0.00072002524167929323,0.0014137937482720658,-2.9235756733798533e-07,-1.0058852777552772e-07,1.7617229677578481e-07,-8.7220331481929213e-07,-0.00043201514499270757,0.00056084825287457238,0.0007786384278001896,-7.9623239547274452e-05,-2.923575673689824e-07,-1.0058852773901884e-07,1.7617229673005631e-07,-8.722033147825614e-07,1.6070060160538522e-12,6.4733298385176287e-11,1.6070060161553797e-12,6.4733298386443657e-11
0.051750000000000004,-0.00073905766370377954,0.0014133851813723313,-2.9087401611647991e-07,-1.0291537311744334e-07,1.8972799221166831e-07,-8.6715181717310437e-07,-0.00044343459820744938,0.00055077989961885494,0.00078383529649215643,-6.6343044804850583e-05,-2.9087401614741578e-07,-1.0291537308103103e-07,1.8972799216605137e-07,-8.6715181713642393e-07,1.610246060917229e-12,6.484024372348932e-11,1.6102460610188207e-12,6.4840243724746143e-11
0.051800000000000006,-0.00075790534868951152,0.0014126315736699277,-2.8935478320347819e-07,-1.0521881813935416e-07,2.0320049276575421e-07,-8.6189187949558038e-07,-0.00045474320919894156,0.00054057930987549464,0.00078883959631695854,-5.304962767986746e-05,-2.8935478323435228e-07,-1.0521881810303899e-07,2.0320049272025351e-07,-8.6189187945895065e-07,1.6134914035779391e-12,6.4946795609946269e-11,1.6134914036795946e-12,6.4946795611191745e-11
0.05185,-0.00077656339290972036,0.0014115336039480287,-2.8780032414444371e-07,-1.0749826419438181e-07,2.1658623497684838e-07,-8.5642522595444e-07,-0.00046593803573112444,0.00053024945566377526,0.0007936502218474675,-3.9746643383145536e-05,-2.8780032417525549e-07,-1.0749826415816435e-07,2.1658623493146843e-07,-8.5642522591786215e-07,1.6167420189459586e-12,6.5052942589810993e-11,1.616742019047676e-12,6.505294259104428e-11
0.051900000000000002,-0.00079502692803910932,0.0014100920693036658,-2.8621110874410994e-07,-1.097531172377143e-07,2.2988166415678452e-07,-8.5075365916155195e-07,-0.0004770161568088177,0.00051979336873430931,0.00079826612581342777,-2.6437770913911058e-05,-2.8621110877485877e-07,-1.0975311720159497e-07,2.2988166411152991e-07,-8.5075365912502694e-07,1.619997881069613e-12,6.515867328734312e-11,1.6199978811713921e-12,6.5158673288563379e-11
0.051950000000000003,-0.00081329112223878079,0.0014083078862784217,-2.8458762114800221e-07,-1.119827879619235e-07,2.4308323500270019e-07,-8.4487906073628605e-07,-0.00048797467332868563,0.00050921414075546893,0.00080268631986763785,-1.312671277269828e-05,-2.8458762117868751e-07,-1.119827879259028e-07,2.4308323495757547e-07,-8.4487906069981461e-07,1.6232589631304398e-12,6.5263976408317673e-11,1.6232589632322795e-12,6.5263976409524077e-11
0.052000000000000005,-0.00083135118124119146,0.0014061820919891188,-2.8293035992395745e-07,-1.1418669193228622e-07,2.5618741220933091e-07,-8.3880339186885764e-07,-0.0004988107087302001,0.00049851492349980737,0.00080690987535213493,1.8280532575281638e-07,-2.8293035995457869e-07,-1.1418669189636462e-07,2.5618741216434059e-07,-8.3880339183244051e-07,1.6265252374380515e-12,6.5368840742544945e-11,1.6265252375399503e-12,6.5368840743736667e-11
0.052049999999999999,-0.0008492023494350902,0.001403715845258511,-2.8123983814364614e-07,-1.1636424972210324e-07,2.6919067108129329e-07,-8.3252869388367694e-07,-0.0005095214096466112,0.00048769892903048411,0.00081093592406437335,1.3487034739602445e-05,-2.8123983817420275e-07,-1.1636424968628114e-07,2.6919067103644183e-07,-8.325286938473153e-07,1.6297966754249956e-12,6.5473255166390062e-11,1.6297966755269527e-12,6.5473255167566261e-11
0.0521,-0.00086683991095047293,0.0014009104277459721,-2.7951658346409163e-07,-1.1851488704802006e-07,2.8208949814537927e-07,-8.2605708880269342e-07,-0.00052010394655591747,0.00047676942988768246,0.00081476365902341432,2.6782204187018221e-05,-2.7951658349458333e-07,-1.1851488701229786e-07,2.8208949810067123e-07,-8.2605708876638779e-07,1.6330732476416225e-12,6.5577208645292745e-11,1.6330732477436364e-12,6.5577208646452659e-11
0.052150000000000002,-0.00088425919074351243,0.0013977672450781894,-2.7776113820919307e-07,-1.2063803490534475e-07,2.9488039176283194e-07,-8.1939077990874814e-07,-0.00053055551443182065,0.00046572975927504487,0.00081839233523610432,4.0064520033266355e-05,-2.7776113823961913e-07,-1.2063803486972278e-07,2.9488039171827186e-07,-8.1939077987249947e-07,1.6363549237509415e-12,6.5680690236287073e-11,1.6363549238530111e-12,6.5680690237429836e-11
0.052200000000000003,-0.00090145555568150939,0.0013942878279798519,-2.7597405945124448e-07,-1.2273312970336876e-07,3.0755986274163972e-07,-8.1253205230891849e-07,-0.0005408733333947018,0.00045458331124608852,0.00082182127046325664,5.3330166577824369e-05,-2.7597405948160452e-07,-1.2273312966784742e-07,3.075598626972319e-07,-8.125320522727271e-07,1.6396416725234879e-12,6.5783689090520993e-11,1.6396416726256118e-12,6.5783689091645855e-11
0.052250000000000005,-0.00091842441562783525,0.0013904738334043422,-2.741559190924567e-07,-1.247996134006864e-07,3.2012443494882135e-07,-8.0548327349786601e-07,-0.0005510546493625849,0.00044333354089063606,0.00082504984598583933,6.6575306341478706e-05,-2.7415591912275025e-07,-1.2479961336526589e-07,3.2012443490457018e-07,-8.0548327346173296e-07,1.6429334618321822e-12,6.5886194455776303e-11,1.6429334619343586e-12,6.588619445688245e-11
0.052299999999999999,-0.00093516122452687539,0.0013863270456644266,-2.7230730394647778e-07,-1.2683693364051396e-07,3.3257064592271103e-07,-7.9824689392118581e-07,-0.00056109673470209926,0.0004319839645212343,0.00082807750737115093,7.9796080353428562e-05,-2.7230730397670463e-07,-1.2683693360519465e-07,3.3257064587862085e-07,-7.9824689388511173e-07,1.6462302586471958e-12,6.598819567898806e-11,1.6462302587494232e-12,6.5988195680074691e-11
0.052350000000000001,-0.00095170244830079093,0.0013817561880534255,-2.7041262183133735e-07,-1.2884933878734764e-07,3.4493678540772746e-07,-7.9074647643950087e-07,-0.0005710214689665415,0.00042045566382841907,0.00083087735997490432,9.3054785118853252e-05,-2.7041262186149617e-07,-1.2884933875213066e-07,3.4493678536380155e-07,-7.9074647640348757e-07,1.6495329923833686e-12,6.6089772551935694e-11,1.6495329924856502e-12,6.6089772553002033e-11
0.052400000000000002,-0.00096801406751663086,0.0013768305556941007,-2.6848417645260897e-07,-1.3083282789095899e-07,3.571892988348915e-07,-7.8304163069384533e-07,-0.00058080844049614188,0.00040881181359427959,0.00083346803629989297,0.00010629976137568568,-2.6848417648269892e-07,-1.3083282785584474e-07,3.5718929879113394e-07,-7.8304163065789386e-07,1.6528409329608476e-12,6.619084942885719e-11,1.6528409330631831e-12,6.6190849429902423e-11
0.052450000000000004,-0.00098408661521132211,0.0013715638312548914,-2.6652459990731172e-07,-1.3278627425973103e-07,3.6931961353300517e-07,-7.7514481279254525e-07,-0.00059045196911305616,0.00039706630369930535,0.00083585244058651442,0.00011951891416271306,-2.6652459993733252e-07,-1.3278627422471993e-07,3.6931961348942014e-07,-7.7514481275665604e-07,1.656153925630597e-12,6.6291404811313434e-11,1.6561539257329854e-12,6.6291404812336825e-11
0.052500000000000005,-0.0009999161254080585,0.0013659574260292146,-2.6453438415642604e-07,-1.3470919561560085e-07,3.813247281494331e-07,-7.6705805322081981e-07,-0.00059994967523120104,0.00038522210600662503,0.0008380300299611099,0.00013270893610243384,-2.6453438418637718e-07,-1.3470919558069314e-07,3.8132472810602462e-07,-7.6705805318499424e-07,1.6594719429397504e-12,6.6391429334515285e-11,1.6594719430421904e-12,6.6391429335516083e-11
0.052549999999999999,-0.001015498694856517,0.0013600128542493326,-2.6251403125387202e-07,-1.3660111758912975e-07,3.9320167153389506e-07,-7.5878344274611439e-07,-0.00060929921690038242,0.00037328222791120907,0.00084000032114579348,0.00014586652111771907,-2.6251403128375302e-07,-1.3660111755432572e-07,3.9320167149066726e-07,-7.5878344271035265e-07,1.6627949568178937e-12,6.6490913774580907e-11,1.6627949569203843e-12,6.6490913775558337e-11
0.052600000000000001,-0.0010308304843115001,0.0013537317337764536,-2.6046405335146672e-07,-1.3846157387749376e-07,4.0494750354809096e-07,-7.5032313260807785e-07,-0.00061849829057348171,0.00036124971213625796,0.00084176289109980464,0.0001589883650317978,-2.604640533812773e-07,-1.3846157384279368e-07,4.0494750350504777e-07,-7.5032313257238102e-07,1.6661229385764851e-12,6.6589849051482593e-11,1.666122938679025e-12,6.6589849052435958e-11
0.052650000000000002,-0.0010459077198115511,0.0013471157867908396,-2.5838497270388337e-07,-1.4029010640247131e-07,4.1655931587530894e-07,-7.4167933470855293e-07,-0.00062754463187362564,0.00034912763652960552,0.00084331737766084162,0.00017207116616822581,-2.5838497273362286e-07,-1.4029010636787544e-07,4.1655931583245442e-07,-7.4167933467292175e-07,1.669455858908269e-12,6.66882262319937e-11,1.6694558590108569e-12,6.6688226232922275e-11
0.052700000000000004,-0.0010607266939575903,0.0013401668404819037,-2.5627732167360797e-07,-1.4208626546843352e-07,4.2803423283005047e-07,-7.3285432180155406e-07,-0.00063643601636136549,0.0003369191138601066,0.00084466348018640653,0.00018511162595086654,-2.5627732170327614e-07,-1.4208626543394213e-07,4.2803423278738849e-07,-7.3285432176598916e-07,1.6727936878866945e-12,6.6786036532635422e-11,1.6727936879893287e-12,6.6786036533538522e-11
0.052750000000000005,-0.0010752837671915453,0.001332886827738317,-2.5414164273589767e-07,-1.4384960992033329e-07,4.3936941216764644e-07,-7.2385042768325058e-07,-0.00064517026030185833,0.00032462729161403145,0.00084580096019515295,0.00019810644950387052,-2.5414164276549395e-07,-1.4384960988594653e-07,4.3936941212518097e-07,-7.2385042764775323e-07,1.6761363949653326e-12,6.6883271322623575e-11,1.6761363950680122e-12,6.6883271323500515e-11
0.0528,-0.0010895753690749767,0.00132527778783811,-2.5197848848373859e-07,-1.4557970730169435e-07,4.5056204589387454e-07,-7.1467004738195224e-07,-0.0006537452214320403,0.00031225535179146266,0.00084672964200821911,0.00021105234625164797,-2.5197848851326272e-07,-1.4557970726741246e-07,4.505620458516094e-07,-7.1467004734652265e-07,1.6794839489772928e-12,6.6979922126815516e-11,1.6794839490800161e-12,6.6979922127665626e-11
0.052850000000000001,-0.0011035979995677166,0.0013173418671387732,-2.4978842163280297e-07,-1.4727613401260153e-07,4.6160936107458302e-07,-7.0531563734808503e-07,-0.00066215879972781038,0.00029980651070268208,0.00084744941339057645,0.00022394603051885495,-2.4978842166225467e-07,-1.4727613397842463e-07,4.6160936103252202e-07,-7.0531563731272384e-07,1.6828363181346409e-12,6.7075980628656951e-11,1.6828363182374067e-12,6.7075980629479595e-11
0.052900000000000003,-0.0011173482303064846,0.001309081319767364,-2.4757201502640831e-07,-1.4893847546768851e-07,4.7250862064530004e-07,-6.9578971564418236e-07,-0.0006704089381712005,0.00028728401876457427,0.00084796022619237021,0.00023678422213035925,-2.4757201505578696e-07,-1.4893847543361679e-07,4.7250862060344688e-07,-6.9578971560889073e-07,1.6861934700278154e-12,6.7171438673128746e-11,1.6861934701306221e-12,6.7171438673923292e-11
0.052950000000000004,-0.0011308227058835288,0.0013004985083106091,-2.4532985164047404e-07,-1.5056632625412822e-07,4.8325712422085759e-07,-6.860948621348634e-07,-0.00067849362351756002,0.00027469116029701462,0.00084826209699026046,0.00024956364701122645,-2.4532985166977942e-07,-1.5056632622016177e-07,4.8325712417921608e-07,-6.8609486209964186e-07,1.6895553716250438e-12,6.7266288269693767e-11,1.6895553717278905e-12,6.7266288270459607e-11
0.053000000000000005,-0.001144018145125249,0.0012915959045050034,-2.430625245884799e-07,-1.5215929028962177e-07,4.9385220890500908e-07,-6.7623371867681543e-07,-0.00068641088706272767,0.00026203125331926267,0.00084835510772876511,0.00026228103778669338,-2.4306252461771159e-07,-1.5215929025576075e-07,4.9385220886358271e-07,-6.7623371864166473e-07,1.6929219892717627e-12,6.7360521595243716e-11,1.6929219893746473e-12,6.7360521595980243e-11
0.05305,-0.0011569313423708274,0.0012823760899269192,-2.4077063712642389e-07,-1.5371698098038762e-07,5.0429125010004518e-07,-6.6620898930877979e-07,-0.00069415880541021384,0.00024930764934636123,0.00084823940636160494,0.00027493313438214494,-2.4077063715558162e-07,-1.5371698094663209e-07,5.0429125005883777e-07,-6.6620898927370045e-07,1.6962932886900301e-12,6.7454130997045967e-11,1.6962932887929509e-12,6.7454130997752625e-11
0.053100000000000001,-0.0011695591687508639,0.0012728417566826998,-2.3845480265777897e-07,-1.552390213791517e-07,5.1457166231641787e-07,-6.560234404415271e-07,-0.0007017355012383774,0.00023652373318552042,0.00084791520749304019,0.00028751668462309826,-2.3845480268686238e-07,-1.5523902134550178e-07,5.1457166227543291e-07,-6.5602344040651997e-07,1.6996692349779474e-12,6.7547108995690422e-11,1.699669235080903e-12,6.7547108996366655e-11
0.053150000000000003,-0.0011818985734659958,0.0012629957080987724,-2.3611564473845264e-07,-1.567250443431354e-07,5.2469089998235075e-07,-6.4567990104784948e-07,-0.00070913914406760172,0.00022368292273252364,0.00084738279301921739,0.0003000284448351702,-2.3611564476746151e-07,-1.5672504430959104e-07,5.2469089994159184e-07,-6.4567990101291519e-07,1.7030497926090732e-12,6.7639448288036312e-11,1.7030497927120618e-12,6.7639448288681604e-11
0.053200000000000004,-0.0011939465850655353,0.0012528408594117469,-2.3375379708174368e-07,-1.5817469269204571e-07,5.3464645825346297e-07,-6.3518126285253821e-07,-0.00071636795102747301,0.00021078866876811324,0.00084664251276951,0.00031246518044406111,-2.3375379711067761e-07,-1.581746926586071e-07,5.3464645821293318e-07,-6.351812628176773e-07,1.7064349254318414e-12,6.7731141750159022e-11,1.7064349255348608e-12,6.7731141750772855e-11
0.053250000000000006,-0.0012057003127260932,0.0012423802384585161,-2.313699035633e-07,-1.5958761936606438e-07,5.4443587382238443e-07,-6.2453048052236611e-07,-0.0007234201876239588,0.00019784445475438771,0.00084569478514786071,0.00032482366657553063,-2.3136990359215883e-07,-1.5958761933273149e-07,5.4443587378208768e-07,-6.2453048048757942e-07,1.7098245966689775e-12,6.782218244029698e-11,1.7098245967720269e-12,6.7822182440878876e-11
0.0533,-0.0012171569475302128,0.0012316169863663639,-2.2896461822607728e-07,-1.6096348758383694e-07,5.5405672572837491e-07,-6.1373057185607321e-07,-0.00073029416850658492,0.00018485379663119543,0.00084454009777412404,0.00033710068865537319,-2.2896461825486065e-07,-1.6096348755060975e-07,5.5405672568831438e-07,-6.1373057182136116e-07,1.7132187689169178e-12,6.7912563601798376e-11,1.7132187690199946e-12,6.7912563602347882e-11
0.053350000000000002,-0.0012283137637450015,0.0012205543582430606,-2.2653860528529495e-07,-1.6230197100046276e-07,5.6350663616694619e-07,-6.0278461797434303e-07,-0.00073698825823561426,0.00017182024261252397,0.00084317900812540649,0.00034929304300940157,-2.2653860531400262e-07,-1.6230197096734129e-07,5.6350663612712516e-07,-6.0278461793970637e-07,1.7166174041452245e-12,6.8002278666068171e-11,1.7166174042483273e-12,6.8002278666584887e-11
0.053400000000000003,-0.0012391681201007511,0.0012091957238669756,-2.2409253913339635e-07,-1.636027538654833e-07,5.7278327129947266e-07,-5.9169576350979384e-07,-0.00074350087204922409,0.00015874737298290147,0.00084161214417741365,0.00036139753746341731,-2.240925391620281e-07,-1.6360275383246754e-07,5.727832712598943e-07,-5.9169576347523331e-07,1.720020463696003e-12,6.8091321255514761e-11,1.72002046379913e-12,6.8091321255998287e-11
0.053450000000000004,-0.0012497174610695771,0.0011975445683771718,-2.2162710434500513e-07,-1.6486553118087201e-07,5.8188434206281495e-07,-5.8046721679695601e-07,-0.00074983047663068202,0.00014563879989378702,0.00083984020504578613,0.00037341099194319042,-2.2162710437356065e-07,-1.6486553114796189e-07,5.8188434202348255e-07,-5.8046721676247224e-07,1.7234279082833197e-12,6.8179685186496939e-11,1.7234279083864686e-12,6.8179685186946873e-11
0.053500000000000006,-0.0012599593181440425,0.001185604492963514,-2.1914299568188341e-07,-1.6609000885902347e-07,5.908076049789367e-07,-5.6910225006225617e-07,-0.0007559755908755259,0.00013249816715996273,0.00083786396162744781,0.00038533023907443779,-2.1914299571036251e-07,-1.6609000882621905e-07,5.9080760493985322e-07,-5.6910225002784959e-07,1.7268396979926182e-12,6.8267364472270606e-11,1.7268396980957872e-12,6.8267364472686614e-11
0.05355,-0.0012698913111157872,0.0011733792155567693,-2.1664091809788991e-07,-1.6727590388074281e-07,5.9955086296452118e-07,-5.5760419961400069e-07,-0.00076193478665874078,0.00011932915005593278,0.00083568425724194297,0.00039715212478279907,-2.1664091812629243e-07,-1.6727590384804395e-07,5.9955086292569001e-07,-5.5760419957967213e-07,1.7302557922801361e-12,6.8354353325935671e-11,1.7302557923833235e-12,6.8354353326317479e-11
0.053600000000000002,-0.0012795111493541663,0.001160872571518707,-2.1412158674393654e-07,-1.6842294445323516e-07,6.0811196614059587e-07,-5.4597646603235297e-07,-0.00076770668960193886,0.00010613545511230719,0.00083330200827278226,0.00040887350889381936,-2.1412158677226217e-07,-1.6842294442064176e-07,6.0811196610201977e-07,-5.4597646599810277e-07,1.7336761499723255e-12,6.8440646163382979e-11,1.733676150075529e-12,6.8440646163730292e-11
0.053650000000000003,-0.0012888166330848653,0.001148088514332209,-2.1158572697294811e-07,-1.6953087016809431e-07,6.164888126421413e-07,-5.3422251435932529e-07,-0.00077328997984053112,9.292081991220856e-05,0.00083071820480878358,0.0004204912657329163,-2.1158572700119671e-07,-1.6953087013560631e-07,6.1648881260382323e-07,-5.3422251432515418e-07,1.7371007292652651e-12,6.8526237606240956e-11,1.7371007293684823e-12,6.8526237606553475e-11
0.053700000000000005,-0.0012978056546685411,0.001135031116291367,-2.0903407434481893e-07,-1.7059943215929258e-07,6.2467934942771551e-07,-5.2234587428875526e-07,-0.00077868339279091195,7.9689012887659217e-05,0.00082793391128541311,0.00043200228472536667,-2.0903407437299032e-07,-1.7059943212690992e-07,6.2467934938965832e-07,-5.2234587425466377e-07,1.7405294877240791e-12,6.861112248482251e-11,1.7405294878273084e-12,6.8611122485100081e-11
0.053749999999999999,-0.0013064761998794457,0.0011217045691915882,-2.0646737463137132e-07,-1.7162839326116977e-07,6.326815730890695e-07,-5.1035014035629138e-07,-0.00078388571991763289,6.6443833115974565e-05,0.00082495026712613032,0.00044340347099627934,-2.0646737465946531e-07,-1.7162839322889229e-07,6.3268157305127616e-07,-5.1035014032228004e-07,1.7439623822823557e-12,6.8695295841071958e-11,1.7439623823855945e-12,6.86952958413144e-11
0.053800000000000001,-0.0013148263491840598,0.0011081131850196925,-2.0388638382131191e-07,-1.7261752816642307e-07,6.4049353066077006e-07,-4.9823897212936975e-07,-0.00078889580950058209,5.3189110116156951e-05,0.00082176848738372708,0.00045469174597057629,-2.0388638384932826e-07,-1.7261752813425065e-07,6.4049353062324343e-07,-4.9823897209543941e-07,1.7473993692415632e-12,6.8778752931511789e-11,1.7473993693448104e-12,6.8778752931718933e-11
0.053850000000000002,-0.0013228542790197195,0.0010942613966440236,-2.0129186812519171e-07,-1.7356662358409549e-07,6.4811332042981143e-07,-4.8601609439720628e-07,-0.00079371256740216043,3.9928703645291354e-05,0.00081838986338167148,0.00046586404797296541,-2.0129186815313035e-07,-1.7356662355202796e-07,6.4811332039255406e-07,-4.8601609436335715e-07,1.7508404042704676e-12,6.8861489230189458e-11,1.7508404043737196e-12,6.8861489230361214e-11
0.053900000000000003,-0.0013305582630732454,0.0010801537585045479,-1.9868460398036247e-07,-1.7447547839756555e-07,6.5553909274523742e-07,-4.7368529736077281e-07,-0.00079833495783446131,2.6666503494941142e-05,0.00081481576335545186,0.00047691733282791978,-1.9868460400822318e-07,-1.7447547836560286e-07,6.5553909270825194e-07,-4.7368529732700558e-07,1.7542854424045473e-12,6.8943500431624253e-11,1.7542854425078025e-12,6.8943500431760557e-11
0.053950000000000005,-0.0013379308627766387,0.0010657685379568441,-1.9606203545309451e-07,-1.7534313632533636e-07,6.6276857892229212e-07,-4.6123240884520802e-07,-0.00080275851765668497,1.3392019645037995e-05,0.00081103524097532443,0.0004878553253516743,-1.9606203548087735e-07,-1.7534313629347802e-07,6.6276857888558107e-07,-4.61232408811523e-07,1.7577346370294726e-12,6.9024769173955725e-11,1.7577346371327291e-12,6.9024769174056086e-11
0.053999999999999999,-0.0013449482971290868,0.0010510093972036765,-1.9341215858967334e-07,-1.761664818597842e-07,6.6979822864988206e-07,-4.4859231035261085e-07,-0.00080696897826834418,5.4018058932071852e-08,0.00080700236326477018,0.00049870087144018545,-1.9341215861737892e-07,-1.7616648182802896e-07,6.697982286134479e-07,-4.4859231031900763e-07,1.7611887039434054e-12,6.9105240745061094e-11,1.7611887040466628e-12,6.9105240745123442e-11
0.054050000000000001,-0.0013516329318343755,0.0010359893941806668,-1.9074946702396281e-07,-1.7694849391821844e-07,6.7662828556594339e-07,-4.3584280608675458e-07,-0.00081097975909171047,-1.3284521450803698e-05,0.00080276947331083589,0.00050942334108775239,-1.9074946705159112e-07,-1.7694849388656598e-07,6.7662828552978874e-07,-4.3584280605323362e-07,1.7646467815263903e-12,6.9184965893481702e-11,1.7646467816296473e-12,6.9184965893505793e-11
0.054100000000000002,-0.0013579831726151569,0.0010207123505395358,-1.8807462297964911e-07,-1.7768898603246561e-07,6.8325709445708162e-07,-4.2298711289994271e-07,-0.0008147899035603741,-2.6620259915789262e-05,0.00079833767814305959,0.00052002007950787451,-1.8807462300720021e-07,-1.7768898600091548e-07,6.8325709442120851e-07,-4.2298711286650429e-07,1.7681088315121811e-12,6.9263940608617214e-11,1.7681088316154351e-12,6.9263940608602764e-11
0.054150000000000004,-0.001363997519640683,0.0010051821711592223,-1.8538829364207045e-07,-1.7838778348400823e-07,6.8968305547321432e-07,-4.1002848547542311e-07,-0.00081839851177588656,-3.9949852155617839e-05,0.000793708145298181,0.00053048846309753435,-1.8538829366954428e-07,-1.7838778345256012e-07,6.8968305543762496e-07,-4.1002848544206764e-07,1.7715748153132371e-12,6.9342161094056888e-11,1.7715748154164864e-12,6.934216109400369e-11
0.054200000000000005,-0.0013696745686693366,0.00098940284421742504,-1.8269115108488387e-07,-1.790447234439976e-07,6.9590462492613547e-07,-3.969702160951168e-07,-0.00082180474119327872,-5.3269947318969797e-05,0.00078888210317123867,0.00054082590019529676,-1.8269115111228049e-07,-1.7904472341265103e-07,6.9590462489083241e-07,-3.9697021606184466e-07,1.7750446940248059e-12,6.9419623770215501e-11,1.7750446941280482e-12,6.9419623770123361e-11
0.05425,-0.0013750130121911598,0.00097337844126214152,-1.7998387219673234e-07,-1.7965965511326633e-07,7.0192031608808095e-07,-3.8381563440734756e-07,-0.00082500780730657391,-6.6577189424719586e-05,0.00078386084136665586,0.00055102983183940343,-1.7998387222405177e-07,-1.7965965508202098e-07,7.0192031605306609e-07,-3.8381563437415891e-07,1.7785184284289949e-12,6.9496325276968979e-11,1.7785184285322287e-12,6.9496325276837703e-11
0.054300000000000001,-0.0013800116405703797,0.00095711311728319552,-1.772671386079099e-07,-1.8023243986234172e-07,7.0772869999029527e-07,-3.7056810719456101e-07,-0.000828006984334309,-7.9868217903057402e-05,0.00077864571104933552,0.00056109773252587718,-1.772671386351522e-07,-1.8023243983119706e-07,7.0772869995557073e-07,-3.7056810716145621e-07,1.7819959789988566e-12,6.9572262476290389e-11,1.7819959791020795e-12,6.957226247611986e-11
0.054350000000000002,-0.0013846693431879378,0.00094061111078378649,-1.7454163661703037e-07,-1.807629513714579e-07,7.1332840622159286e-07,-3.5723103814106337e-07,-0.00083080160590504927,-9.3139668136589786e-05,0.00077323812529575,0.00057102711096661393,-1.7454163664419569e-07,-1.8076295134041351e-07,7.1332840618716054e-07,-3.5723103810804279e-07,1.7854773059024596e-12,6.9647432454885493e-11,1.7854773060056691e-12,6.964743245467557e-11
0.054400000000000004,-0.0013889851095840173,0.00092387674385202123,-1.7180805711769258e-07,-1.81251075770569e-07,7.1871812372692642e-07,-3.4380786760074133e-07,-0.00083339106574290402,-0.0001063881720014577,0.00076763955944503248,0.00058081551084748393,-1.7180805714478093e-07,-1.8125107573962435e-07,7.1871812369278834e-07,-3.4380786756780525e-07,1.7889623690069685e-12,6.9721832526828764e-11,1.7889623691101631e-12,6.972183252657933e-11
