"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.is[1]","aimc.is[2]","inductor.inductor[1].i","inductor.inductor[3].i","loadInertia.phi","loadInertia.w"
2.4116500000000003,27.284748325613311,126.66336611946812,-72.239873677201061,-121.63388058152111,-72.346856559953693,141.4563777546349,-3.237739664478879,-210.56631076487969,206.31069002190063,150.83833347494993
2.4117000000000002,27.205688927334052,126.68036972316143,-72.163944573935197,-121.67894304525781,-74.247473299840195,141.40956785077387,-7.0857941367302608,-208.57206305246049,206.31823193857628,150.83833355228825
2.4117500000000001,27.126618932705995,126.69732397815645,-72.087987361429541,-121.72395810826292,-76.129770580481861,141.32786727335645,-10.932100260066504,-206.52635337587131,206.32577385525579,150.83833362951046
2.4117999999999999,27.047538372537005,126.71422887784105,-72.012002069279944,-121.76892575299294,-77.993283973583473,141.21129618108964,-14.77570901232089,-204.4296865625243,206.3333157719392,150.83833370661637
2.4118500000000003,26.968447277637448,126.73108441562259,-71.935988727091626,-121.81384596192323,-79.837553685489809,141.05988333645485,-18.615672051229989,-202.28257971087791,206.3408576886265,150.83833378360589
2.4119000000000002,26.889345678823972,126.74789058492726,-71.859947364482764,-121.85871871754657,-81.662124670610524,140.87366609861468,-22.451041919001863,-200.08556272076893,206.34839960531758,150.83833386047877
2.41195,26.810233606914622,126.76464737920097,-71.783878011079793,-121.90354400237545,-83.466546743772994,140.65269041418756,-26.280872296307063,-197.83917775070967,206.35594152201253,150.83833393723486
2.4119999999999999,26.731111092732473,126.78135479190878,-71.707780696521084,-121.94832179894048,-85.250374691215683,140.39701080591891,-30.104218228360839,-195.54397890236669,206.36348343871128,150.83833401387403
2.4120500000000002,26.651978167103223,126.79801281653519,-71.631655450454375,-121.99305208979131,-87.013168380505505,140.10669035921987,-33.920136363859562,-193.20053253077921,206.37102535541393,150.83833409039607
2.4121000000000001,26.572834860858457,126.81462144658363,-71.555502302540077,-122.0377348574949,-88.754492869047198,139.78180070661526,-37.727685186885708,-190.80941693741468,206.37856727212034,150.83833416680085
2.41215,26.493681204831091,126.83118067557724,-71.479321282446747,-122.08237008463806,-90.473918511505246,139.4224220100518,-41.525925236038219,-188.37122201097296,206.38610918883057,150.83833424308816
2.4121999999999999,26.414517229858433,126.84769049705838,-71.403112419854239,-122.12695775382578,-92.171021065733001,139.0286429411326,-45.313919350790655,-185.88654929910456,206.39365110554462,150.83833431925783
2.4122500000000002,26.335342966780946,126.86415090458884,-71.326875744452266,-122.17149784768209,-93.845381797499186,138.60056065922811,-49.090732911319066,-183.3560119641709,206.40119302226256,150.83833439530974
2.4123000000000001,26.256158446444637,126.88056189174939,-71.250611285942924,-122.21599034884841,-95.496587583717002,138.13828078752562,-52.855434042289218,-180.78023435525432,206.4087349389842,150.83833447124366
