"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.is[1]","aimc.is[2]","loadInertia.phi","loadInertia.w","transformer.l2sigma.inductor[2].i","transformer.l2sigma.inductor[3].i"
1.4089500000000001,-102.42864908599938,295.83788673780867,95.363341267953999,-309.98677890316736,240.76884618634998,67.797003976507781,66.976716288815609,97.205392096029755,172.98418168247875,376.34497273347887
1.409,-104.20160872029685,295.21473460951199,97.220959819296468,-309.40581228082436,237.32059111845757,72.774044488203316,66.981576625086319,97.208058714118295,164.55909696268986,382.85086250770371
1.4090500000000001,-105.9706995009323,294.5809854106256,99.074957604532798,-308.81374020744232,233.81374555266416,77.732998054165478,66.986437094685144,97.210725220116359,156.09350567802039,389.26199242763147
1.4091,-107.73585826907237,293.93666360103759,100.92526840132086,-308.21058570711193,230.24917745484856,82.672639308951318,66.991297697606456,97.213391614024175,147.589500958618,395.57677945605849
1.4091500000000001,-109.49702202331777,293.2817940166853,102.77182613657496,-307.5963721985367,226.62776904185384,87.591747685326666,66.996158433844684,97.216057895841971,139.04918558363283,401.79366474015569
1.4092,-111.25412792155529,292.6164018678752,104.61456488844109,-306.97112349336186,222.95041656271886,92.489107715492324,67.001019303394173,97.218724065569901,130.47467130109581,407.91111372926048
1.4092500000000001,-113.00711328278402,291.94051273728866,106.45341888825754,-306.33486379417951,219.21803007606462,97.363509331206643,67.005880306249367,97.221390123208224,121.86807810990744,413.92761616068844
1.4093,-114.75591558976119,291.25415258001055,108.28832252328944,-305.68761769465289,215.43153322577933,102.21374816301692,67.010741442404623,97.224056068757079,113.23153395202611,419.84168687487852
1.4093500000000001,-116.50047249139595,290.55734772270563,110.11921033923355,-305.02941017875065,211.59186301248525,107.03862583813911,67.01560271185437,97.226721902216738,104.56717423713296,425.65186629447345
1.4094,-118.24072180431087,289.8501248614175,111.94601704191243,-304.36026661852821,207.69996956098015,111.83695027588567,67.020464114592983,97.229387623587357,95.877141094601484,431.35672028116983
1.4094500000000001,-119.97660151530023,289.13251106088762,113.76867749984076,-303.68021277351176,203.75681588534903,116.60753598248762,67.02532565061486,97.232053232869134,87.163582922945437,436.95484067838078
1.4095,-121.70804978396508,288.40453375449647,115.58712674695199,-302.98927479073308,199.76337765141304,121.34920434440865,67.03018731991439,97.234718730062283,78.428654035606797,442.44484611821747
1.4095500000000001,-123.4350049442799,287.66622074182544,117.40129998430638,-302.2874792022638,195.72064293436506,126.06078391899409,67.035049122486001,97.237384115166989,69.67451390826696,447.82538176594312
1.4096,-125.1574055066441,286.91760018747487,119.21113258225481,-301.57485292406921,191.62961197438187,130.74111072367165,67.039911058324051,97.240049388183493,60.903326639440593,453.09511960771073
