"Time","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","inductor.i","rootMeanSquareVoltage.mean.x","meanVoltage.x","rootMeanSquareVoltage.mean.y","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2m.twomPulse.timerPositive[3].entryTime","meanCurrent.x","rectifier.thyristor_n.idealThyristor[2].off"
4.9683967,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.153567,3.8662391,-0.056561355,2095.8074,4.9499998,1,4.9566665,0.022819299,1
4.9685969,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.167076,4.8687491,-0.042410158,2095.8074,4.9499998,1,4.9566665,0.025451498,1
4.9687967,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.178768,5.6368418,-0.030026492,2095.8074,4.9499998,1,4.9566665,0.028086217,1
4.968997,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.1886,6.1965566,-0.019459253,2095.8074,4.9499998,1,4.9566665,0.030723089,1
4.9691968,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.196538,6.5772495,-0.01075013,2095.8074,4.9499998,1,4.9566665,0.03336174,1
4.9693966,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.202556,6.8110852,-0.0039334977,2095.8074,4.9499998,1,4.9566665,0.036001787,1
4.9695969,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.206634,6.9325461,0.00096373894,2095.8074,4.9499998,1,4.9566665,0.038642842,1
4.9697967,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.208761,6.9778833,0.0039222515,2095.8074,4.9499998,1,4.9566665,0.04128452,1
4.9699969,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.208933,6.9845543,0.0049303649,2095.8074,4.9499998,1,4.9566665,0.043926425,1
4.9699998,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.20892,6.9845548,0.0049306098,2095.8074,4.9499998,1,4.9566665,0.04396826,1
4.9699998,4.9533334,1,1,13.198257,1.6348928,0,1,4.9666667,4.96,4.9633331,13.20892,6.9845548,0.0049306098,2095.8074,4.9499998,1,4.9566665,0.043968279,1
4.9699998,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.20892,0,0,2095.3665,4.9499998,1,4.9566665,0,1
4.9699998,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.20892,3.6478387e-17,-9.5217108e-15,2095.3665,4.9499998,1,4.9566665,3.2829302e-11,1
4.9699998,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.20892,3.6478387e-17,-9.5217108e-15,2095.3665,4.9699998,1,4.9566665,3.2829302e-11,1
4.9701967,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.207153,0.0060677011,-0.00094650581,2095.3665,4.9699998,1,4.9566665,0.0025998941,1
4.970397,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.203435,0.04960335,-0.0038434076,2095.3665,4.9699998,1,4.9566665,0.0052410895,1
4.9705968,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.197796,0.16809101,-0.0086795297,2095.3665,4.9699998,1,4.9566665,0.007881349,1
4.9707971,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.190263,0.39783174,-0.015435775,2095.3665,4.9699998,1,4.9566665,0.010520291,1
4.9709969,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.18087,0.77337259,-0.024085479,2095.3665,4.9699998,1,4.9566665,0.013157539,1
4.9711967,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.16966,1.3269596,-0.034594502,2095.3665,4.9699998,1,4.9566665,0.015792726,1
4.9713969,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.156679,2.0880299,-0.046921365,2095.3665,4.9699998,1,4.9566665,0.018425494,1
4.9715967,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.141985,3.0827494,-0.061017416,2095.3665,4.9699998,1,4.9566665,0.021055492,1
4.9716382,4.9533334,1,1,13.190483,1.479183,0,1,4.9666667,4.96,4.9633331,13.138735,3.3200319,-0.064151973,2095.3665,4.9699998,1,4.9566665,0.021599635,1
4.9716382,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.138735,3.3200319,-0.064151973,2095.3665,4.9699998,1,4.9566665,0.021599635,1
4.9716668,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.140878,3.4942687,-0.061929084,2095.3665,4.9699998,1,4.9566665,0.021972282,1
4.971797,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.150267,4.227284,-0.052160718,2095.3665,4.9699998,1,4.9566665,0.02368434,1
4.9719968,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.163206,5.1488247,-0.038593985,2095.3665,4.9699998,1,4.9566665,0.026315821,1
4.9721971,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.174313,5.8442502,-0.026811909,2095.3665,4.9699998,1,4.9566665,0.028949708,1
4.9723969,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.183547,6.3407598,-0.01686099,2095.3665,4.9699998,1,4.9566665,0.03158563,1
4.9725971,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.190878,6.6687007,-0.0087804897,2095.3665,4.9699998,1,4.9566665,0.03422321,1
4.9727969,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.196281,6.8610702,-0.0026023036,2095.3665,4.9699998,1,4.9566665,0.03686206,1
4.9729972,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.19974,6.9530015,0.0016491845,2095.3665,4.9699998,1,4.9566665,0.039501801,1
4.973197,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.201245,6.9812164,0.0039571952,2095.3665,4.9699998,1,4.9566665,0.042142037,1
4.9733334,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.201151,6.9832349,0.0044115693,2095.3665,4.9699998,1,4.9566665,0.043942343,1
4.9733334,4.9533334,1,0,13.190483,1.479183,1,1,4.9666667,4.96,4.9633331,13.201151,6.9832349,0.0044115693,2095.3665,4.9699998,1,4.9566665,0.043942362,1
4.9733334,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.201151,0,0,2094.9705,4.9699998,1,4.9566665,0,1
4.9733968,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.200796,0.00020900123,-9.8950593e-05,2094.9705,4.9699998,1,4.9566665,0.00084001699,1
4.973597,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.198399,0.014572377,-0.0016975082,2094.9705,4.9699998,1,4.9566665,0.0034800735,1
4.9737968,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.194067,0.079019129,-0.0052437475,2094.9705,4.9699998,1,4.9566665,0.0061194566,1
4.9739971,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.187822,0.2307025,-0.010723677,2094.9705,4.9699998,1,4.9566665,0.0087577812,1
4.9741969,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.179694,0.50539982,-0.018115662,2094.9705,4.9699998,1,4.9566665,0.011394668,1
4.9743972,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.169721,0.93694925,-0.02739053,2094.9705,4.9699998,1,4.9566665,0.014029745,1
4.974597,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.157943,1.5567132,-0.038511671,2094.9705,4.9699998,1,4.9566665,0.016662646,1
4.9747972,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.144414,2.3930855,-0.051435191,2094.9705,4.9699998,1,4.9566665,0.019293014,1
4.9749751,4.9733334,1,0,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.130952,3.3396392,-0.064407721,2094.9705,4.9699998,1,4.9566665,0.021630928,1
4.9749751,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.130952,3.3396392,-0.064407721,2094.9705,4.9699998,0,4.9566665,0.021630928,1
4.974997,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.132622,3.4751089,-0.062679239,2094.9705,4.9699998,0,4.9566665,0.021920545,1
4.9749999,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.132845,3.4930999,-0.062448129,2094.9705,4.9699998,0,4.9566665,0.021959534,1
4.9751968,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.146789,4.5605879,-0.047953241,2094.9705,4.9699998,0,4.9566665,0.024548618,1
4.9753971,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.159152,5.4037986,-0.034976956,2094.9705,4.9699998,0,4.9566665,0.027179347,1
4.9755969,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.169669,6.0295944,-0.023801658,2094.9705,4.9699998,0,4.9566665,0.029812366,1
4.9757972,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.178303,6.4662871,-0.014471442,2094.9705,4.9699998,0,4.9566665,0.032447297,1
4.975997,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.185023,6.7451611,-0.0070231236,2094.9705,4.9699998,0,4.9566665,0.035083767,1
4.9761972,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.189811,6.8999882,-0.001486104,2094.9705,4.9699998,0,4.9566665,0.037721388,1
4.976397,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.192649,6.9664922,0.0021177635,2094.9705,4.9699998,0,4.9566665,0.040359769,1
4.9765973,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.193532,6.9817977,0.0037742557,2094.9705,4.9699998,0,4.9566665,0.042998526,1
4.9766665,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.193381,6.9820662,0.0038925237,2094.9705,4.9699998,0,4.9566665,0.043916427,1
4.9766665,4.9733334,1,1,13.182709,1.3234708,1,1,4.9666667,4.96,4.9633331,13.193381,6.9820662,0.0038925237,2094.9705,4.9699998,0,4.9566665,0.043916445,1
4.9766665,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.193381,0,0,2094.6199,4.9699998,0,4.9566665,0,1
4.9766665,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.193381,3.660931e-17,-9.5450999e-15,2094.6199,4.9699998,0,4.9566665,3.2834128e-11,1
4.9766665,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.193381,3.660931e-17,-9.5450999e-15,2094.6199,4.9699998,0,4.9766665,3.2834128e-11,1
4.9767971,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.192462,0.0017666789,-0.00041568818,2094.6199,4.9699998,0,4.9766665,0.0017208173,1
4.9769969,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.189447,0.02866447,-0.002665835,2094.6199,4.9699998,0,4.9766665,0.0043591452,1
4.9771972,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.184505,0.11817128,-0.0068598543,2094.6199,4.9699998,0,4.9766665,0.0069966768,1
4.977397,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.177658,0.30704585,-0.012981178,2094.6199,4.9699998,0,4.9766665,0.0096330289,1
4.9775972,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.168941,0.63047898,-0.021005649,2094.6199,4.9699998,0,4.9766665,0.012267824,1
4.977797,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.158389,1.1215401,-0.030901594,2094.6199,4.9699998,0,4.9766665,0.014900692,1
4.9779973,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.146051,1.8106514,-0.042629957,2094.6199,4.9699998,0,4.9766665,0.017531268,1
4.9781971,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.13198,2.7251141,-0.056144442,2094.6199,4.9699998,0,4.9766665,0.020159204,1
4.9783115,4.9733334,1,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.123168,3.3593111,-0.064663947,2094.6199,4.9699998,0,4.9766665,0.021662168,1
4.9783115,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.123168,3.3593111,-0.064663947,2094.6199,4.9699998,1,4.9766665,0.021662168,1
4.9783335,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.124811,3.4920692,-0.062967174,2094.6199,4.9699998,1,4.9766665,0.021946786,1
4.9783974,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.129527,3.8649523,-0.058088753,2094.6199,4.9699998,1,4.9766665,0.022784725,1
4.9785972,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.143129,4.8669748,-0.043941006,2094.6199,4.9699998,1,4.9766665,0.025412126,1
4.978797,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.154913,5.6346283,-0.03156089,2094.6199,4.9699998,1,4.9766665,0.028042065,1
4.9789972,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.164836,6.1939583,-0.020997291,2094.6199,4.9699998,1,4.9766665,0.030674174,1
4.979197,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.172865,6.5743275,-0.012291885,2094.6199,4.9699998,1,4.9766665,0.033308081,1
4.9793973,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.178974,6.8079062,-0.0054790289,2094.6199,4.9699998,1,4.9766665,0.0359434,1
4.9795971,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.183143,6.9291797,-0.00058561476,2094.6199,4.9699998,1,4.9766665,0.038579751,1
4.9797974,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.185359,6.9744034,0.0023690448,2094.6199,4.9699998,1,4.9766665,0.041216739,1
4.9799972,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.185621,6.9810357,0.0033732892,2094.6199,4.9699998,1,4.9766665,0.043853972,1
4.98,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.185611,6.9810357,0.0033734769,2094.6199,4.9699998,1,4.9766665,0.04389051,1
4.98,4.9733334,0,1,13.174933,1.1677572,1,1,4.9666667,4.96,4.9633331,13.185611,6.9810357,0.0033734769,2094.6199,4.9699998,1,4.9766665,0.043890528,1
4.98,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.96,4.9633331,13.185611,0,0,2094.3108,4.9699998,1,4.9766665,0,1
4.98,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.96,4.9633331,13.185611,3.6666147e-17,-9.554524e-15,2094.3108,4.9699998,1,4.9766665,3.2828656e-11,1
4.98,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.185611,3.6666147e-17,-9.554524e-15,2094.3108,4.9699998,1,4.9766665,3.2828656e-11,1
4.9801974,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.183931,0.0061043799,-0.00095031713,2094.3108,4.9699998,1,4.9766665,0.0026005364,1
4.9803972,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.180301,0.049751695,-0.0038510726,2094.3108,4.9699998,1,4.9766665,0.0052370965,1
4.980597,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.17475,0.16842426,-0.0086910184,2094.3108,4.9699998,1,4.9766665,0.0078727379,1
4.9807973,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.167306,0.39842021,-0.015451042,2094.3108,4.9699998,1,4.9766665,0.010507079,1
4.9809971,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.158001,0.77428263,-0.024104463,2094.3108,4.9699998,1,4.9766665,0.013139744,1
4.9811974,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.146878,1.3282524,-0.03461713,2094.3108,4.9699998,1,4.9766665,0.015770366,1
4.9813972,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.133986,2.0897605,-0.046947546,2094.3108,4.9699998,1,4.9766665,0.018398587,1
4.9815974,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.119378,3.0849664,-0.061047047,2094.3108,4.9699998,1,4.9766665,0.021024054,1
4.9816484,4.9733334,0,1,13.167158,1.012043,1,1,4.9666667,4.98,4.9633331,13.115385,3.3790598,-0.064920649,2094.3108,4.9699998,1,4.9766665,0.021693356,1
4.9816484,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.115385,3.3790598,-0.064920649,2094.3108,4.9699998,1,4.9766665,0.021693356,1
4.9816666,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.116776,3.4911897,-0.063486233,2094.3108,4.9699998,1,4.9766665,0.021934038,1
4.9817972,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.126256,4.2262692,-0.053689271,2094.3108,4.9699998,1,4.9766665,0.02364816,1
4.9819975,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.139288,5.1473379,-0.040126022,2094.3108,4.9699998,1,4.9766665,0.026274849,1
4.9821973,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.150486,5.8423414,-0.028347528,2094.3108,4.9699998,1,4.9766665,0.028903959,1
4.9823976,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.159812,6.3384857,-0.018400276,2094.3108,4.9699998,1,4.9766665,0.031535126,1
4.9825974,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.167233,6.6661248,-0.010323513,2094.3108,4.9699998,1,4.9766665,0.034167968,1
4.9827971,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.172728,6.8582602,-0.0041491203,2094.3108,4.9699998,1,4.9766665,0.036802098,1
4.9829974,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.176276,6.9500289,9.8533324e-05,2094.3108,4.9699998,1,4.9766665,0.039437138,1
4.9831972,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.177872,6.9781551,0.0024026842,2094.3108,4.9699998,1,4.9766665,0.042072687,1
4.9833331,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.177839,6.9801559,0.0028544234,2094.3108,4.9699998,1,4.9766665,0.043864593,1
4.9833331,4.9733334,1,1,13.167158,1.012043,1,0,4.9666667,4.98,4.9633331,13.177839,6.9801559,0.0028544234,2094.3108,4.9699998,1,4.9766665,0.043864612,1
4.9833331,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.177839,0,0,2094.0469,4.9699998,1,4.9766665,0,1
4.9833975,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.177512,0.00021292764,-0.00010018607,2094.0469,4.9699998,1,4.9766665,0.00084375363,1
4.9835973,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.175203,0.014638137,-0.0017026091,2094.0469,4.9699998,1,4.9766665,0.003479162,1
4.9837976,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.17096,0.079221286,-0.0052526938,2094.0469,4.9699998,1,4.9766665,0.0061139148,1
4.9839973,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.164804,0.23111343,-0.010736434,2094.0469,4.9699998,1,4.9766665,0.008747627,1
4.9841976,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.156765,0.50608861,-0.018132178,2094.0469,4.9699998,1,4.9766665,0.011379919,1
4.9843974,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.146878,0.93798065,-0.02741074,2094.0469,4.9699998,1,4.9766665,0.014010418,1
4.9845972,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.135189,1.5581465,-0.038535498,2094.0469,4.9699998,1,4.9766665,0.01663876,1
4.9847975,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.121747,2.3949735,-0.051462539,2094.0469,4.9699998,1,4.9766665,0.019264584,1
4.9849849,4.9733334,1,1,13.159383,0.856327,1,0,4.9666667,4.98,4.9833331,13.107601,3.3988855,-0.065177821,2094.0469,4.9699998,1,4.9766665,0.021724492,1
4.9849849,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.107601,3.3988855,-0.065177821,2094.0469,4.9699998,1,4.9766665,0.021724492,0
4.9849973,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.108547,3.4748731,-0.064205542,2094.0469,4.9699998,1,4.9766665,0.021887565,0
4.9850001,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.108742,3.4904606,-0.064005286,2094.0469,4.9699998,1,4.9766665,0.02192129,0
4.9851975,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.122807,4.5598502,-0.049482957,2094.0469,4.9699998,1,4.9766665,0.024510833,0
4.9853973,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.135262,5.4026046,-0.036510188,2094.0469,4.9699998,1,4.9766665,0.027136775,0
4.9855976,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.145871,6.027997,-0.025338504,2094.0469,4.9699998,1,4.9766665,0.029765023,0
4.9857974,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.154595,6.4643455,-0.016011979,2094.0469,4.9699998,1,4.9766665,0.032395206,0
4.9859977,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.161407,6.7429395,-0.0085674198,2094.0469,4.9699998,1,4.9766665,0.035026941,0
4.9861975,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.166285,6.8975558,-0.0030342094,2094.0469,4.9699998,1,4.9766665,0.03765985,0
4.9863973,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.169213,6.9639215,0.00056581362,2094.0469,4.9699998,1,4.9766665,0.040293533,0
4.9865975,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.170186,6.9791632,0.0022184406,2094.0469,4.9699998,1,4.9766665,0.042927612,0
4.9866667,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.170068,6.9794269,0.0023353661,2094.0469,4.9699998,1,4.9766665,0.043838672,0
4.9866667,4.9733334,1,1,13.159383,0.856327,1,1,4.9666667,4.98,4.9833331,13.170068,6.9794269,0.0023353661,2094.0469,4.9699998,1,4.9766665,0.043838691,0
4.9866667,4.9733334,1,1,13.151608,0.7006098,1,1,4.9666667,4.98,4.9833331,13.170068,0,0,2093.8281,4.9699998,1,4.9766665,0,0
4.9866667,4.9733334,1,1,13.151608,0.7006098,1,1,4.9666667,4.98,4.9833331,13.170068,3.6800888e-17,-9.578822e-15,2093.8281,4.9699998,1,4.9766665,3.2836275e-11,0
4.9866667,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.170068,3.6800888e-17,-9.578822e-15,2093.8281,4.9699998,1,4.9766665,3.2836275e-11,0
4.9867973,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.169206,0.0017828137,-0.00041821599,2093.8281,4.9699998,1,4.9766665,0.0017229961,0
4.9869976,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.16628,0.028767508,-0.0026722234,2093.8281,4.9699998,1,4.9766665,0.0043566814,0
4.9871974,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.161426,0.11843517,-0.0068700779,2093.8281,4.9699998,1,4.9766665,0.006989588,0
4.9873977,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.154668,0.30754203,-0.012995197,2093.8281,4.9699998,1,4.9766665,0.0096213333,0
4.9875975,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.146038,0.63127518,-0.021023408,2093.8281,4.9699998,1,4.9766665,0.012251539,0
4.9877977,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.135574,1.1226993,-0.030923022,2093.8281,4.9699998,1,4.9766665,0.014879835,0
4.9879975,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.123324,1.8122311,-0.042654969,2093.8281,4.9699998,1,4.9766665,0.017505858,0
4.9881973,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.10934,2.7271647,-0.056172941,2093.8281,4.9699998,1,4.9766665,0.020129256,0
4.9883218,4.9733334,1,1,13.151608,0.7006098,1,1,4.9866667,4.98,4.9833331,13.099818,3.4187758,-0.065435469,2093.8281,4.9699998,1,4.9766665,0.021755576,0
4.9883218,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.099818,3.4187758,-0.065435469,2093.8281,4.9699998,1,4.9766665,0.021755576,1
4.9883332,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.100705,3.4898698,-0.064524345,2093.8281,4.9699998,1,4.9766665,0.021908544,1
4.9883976,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.105481,3.864984,-0.059616197,2093.8281,4.9699998,1,4.9766665,0.022750137,1
4.9885974,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.119176,4.8665195,-0.045471895,2093.8281,4.9699998,1,4.9766665,0.025372736,1
4.9887977,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.131051,5.6337328,-0.03309533,2093.8281,4.9699998,1,4.9766665,0.027997894,1
