"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.is[1]","aimc.is[2]","loadInertia.phi","loadInertia.w","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
0.38025000000000003,0.096377557101657754,0.0010060897431798306,0.23260657082398112,0.15305208230592632,-220.37683498785862,-115.20571402611584,3.0678595093033389,20.988303888938898,555.96104553741372,-450.77316038718072
0.38030000000000003,0.096700362234032083,0.0015679692776934544,0.23009169355780903,0.15585353487599354,-215.77894934990462,-120.38155324275338,3.0689090915543109,20.994995060684005,551.94140252285683,-456.52712241236378
0.38035000000000002,0.09701452633557904,0.0021340064936671366,0.22753389027563012,0.15861533037666389,-211.12961246723054,-125.51980430604507,3.0699590097059652,21.001739800964707,547.78126839059883,-462.15446056676967
0.38040000000000002,0.097319993877786393,0.0027040842801426233,0.2249337882355251,0.16133679979728266,-206.42997884853898,-130.61919651033409,3.07100926642185,21.008537456001982,543.48168143087605,-467.65378772140838
0.38045000000000001,0.097616711078059526,0.0032780847097402329,0.22229202649541868,0.1640172850255934,-201.68121741458543,-135.67846918879803,3.072059864329467,21.015387359721245,539.04371868768544,-473.02375162073673
0.3805,0.097904625722221944,0.0038558891734868143,0.2196092538550721,0.16665613770909227,-196.88450848190632,-140.69637143747059,3.0731108060238941,21.022288835645497,534.46848979782294,-478.26303078424667
0.38055,0.098183687236938377,0.0044373783656976827,0.21688612933228771,0.16925271985582002,-192.0410443835799,-145.6716626289963,3.0741620940658323,21.029241196471904,529.75713869534115,-483.37033633227151
0.38059999999999999,0.098453846560694044,0.0050224323771449943,0.21412332072528273,0.17180640296616145,-187.15202736587344,-150.60311211259872,3.0752137309843328,21.036243745390411,524.91083924875352,-488.34440892747386
0.38065000000000004,0.098715056351420444,0.0056109306162327351,0.21132150628149313,0.17431656966735831,-182.21867189218199,-155.48950039870024,3.0762657192715701,21.043295774580464,519.93080084323549,-493.18402395680886
0.38070000000000004,0.098967270999731488,0.0062027518294847147,0.20848137457263899,0.17678261390287894,-177.24220440181975,-160.3296194845534,3.0773180613822144,21.050396565337113,514.81826822030177,-497.88799195518953
0.38075000000000003,0.099210446523338991,0.0067977741827425194,0.20560362327333484,0.17920394023845096,-172.22386151497201,-165.12227265582831,3.0783707597355967,21.057545389193237,509.57451780729468,-502.45515612064349
0.38080000000000003,0.099444540623595881,0.007395875259526139,0.20268895943578816,0.18157996437338739,-167.16489036011856,-169.86627500256819,3.0794238167140624,21.064741507682644,504.2008588364489,-506.88439379806459
0.38085000000000002,0.099669512536680632,0.0079969321529338912,0.19973809796790784,0.18391011203099777,-162.06654637252936,-174.56045283847405,3.0804772346664113,21.071984173721436,498.69862863284823,-511.17461272691907
0.38090000000000002,0.09988532333275936,0.0086008213606358925,0.19675176396881575,0.18619382144400509,-156.93009651254283,-179.20364563070956,3.0815310159000542,21.079272629524031,493.06920047477774,-515.32475884222163
0.38095000000000001,0.10009193578206431,0.0092074188702257389,0.19373069133521625,0.18843054236448195,-151.75681724461111,-183.79470550083926,3.0825851626840861,21.086606107869279,487.31397929971268,-519.33381290636669
0.38100000000000001,0.1002893143439163,0.0098166001905343418,0.19067562242638778,0.19061973606040788,-146.54799400479575,-188.3324974149177,3.0836396772492574,21.093983832415596,481.43440086067028,-523.20079031165483
0.38105,0.10047742498694971,0.010428240444180861,0.18758730649371708,0.1927608739888575,-141.30491897315414,-192.81589831558642,3.0846945617920998,21.101405019171743,475.43192635021154,-526.92473673781546
0.38109999999999999,0.10065623561349024,0.011042214232877594,0.18446650266787407,0.1948534412251752,-136.02889513182842,-197.24379996960485,3.0857498184641288,21.108868873737809,469.30805337405536,-530.50473877482204
0.38115000000000004,0.10082571578249931,0.011658395768193787,0.18131397762719101,0.19689693436644745,-130.72123298258279,-201.61510751370869,3.0868054493783812,21.116374593475872,463.06430791681947,-533.93991714464096
0.38120000000000004,0.10098583676970774,0.012276658873419546,0.17813050583304554,0.19889086208554782,-125.38325081036687,-205.9287400536144,3.0878614566076363,21.123921367297822,456.70224550944056,-537.22942829067085
0.38125000000000003,0.10113657150683934,0.012896877018884544,0.17491686894556319,0.20083474467805554,-120.01627383706843,-210.18363038621212,3.0889178421858001,21.131508376178481,450.2234497347676,-540.37246299381889
0.38130000000000003,0.10127789474804497,0.013518923314698892,0.17167385661945506,0.20272811559175158,-114.62163520688303,-214.37872659047795,3.0899746081030717,21.139134792511101,443.6295347221909,-543.36825053289363
0.38135000000000002,0.10140978295814683,0.014142670556605268,0.16840226560231381,0.20457052053307742,-109.20067471788472,-218.51299133957514,3.0910317563087073,21.146799780890134,436.92214270907522,-546.21605605461798
0.38140000000000002,0.10153221433502806,0.014767991245372624,0.16510289964422037,0.20636151771498415,-103.75473863012274,-222.58540228121902,3.0920892887101989,21.154502498197861,430.10294382175113,-548.91518107890931
0.38145000000000001,0.10164516877809592,0.015394757615003529,0.16177656906563215,0.20810067758791659,-98.285179017838033,-226.59495192389073,3.0931472071740802,21.162242093954141,423.17363462217878,-551.46496244500599
0.38150000000000001,0.10174862800129765,0.016022841642224554,0.15842409128319165,0.20978758411252099,-92.793354410736612,-230.54064901887153,3.0942055135219024,21.170017710006434,416.13594088424679,-553.86477624142503
0.38155,0.10184257545351866,0.016652115080916702,0.1550462900590994,0.21142183397799091,-87.28062871886678,-234.42151794746064,3.0952642095326413,21.17782848109881,408.99161473404575,-556.11403509491504
0.38159999999999999,0.10192699631161324,0.017282449491165565,0.15164399525592978,0.21300303666077561,-81.748370843027246,-238.23659892558371,3.0963232969424443,21.185673535156898,401.74243410784084,-558.21218825881294
0.38165000000000004,0.10200187746831696,0.017913716266990589,0.14821804254562149,0.21453081439629265,-76.197954221888594,-241.98494812278065,3.0973827774446709,21.193551993572839,394.39020196532437,-560.15872137931171
0.38170000000000004,0.10206720765321795,0.018545786631344072,0.14476927390735733,0.21600480331676092,-70.630757421520329,-245.66563890444959,3.0984426526863751,21.201462970700533,386.93674865513827,-561.95315971250045
0.38175000000000003,0.10212297733176758,0.019178531685708898,0.14129853680946541,0.21742465264378208,-65.048162987336795,-249.27776119829409,3.0995029242707184,21.209405574668235,379.38392902197154,-563.59506558503972
0.38180000000000003,0.10216917868661819,0.019811822436066173,0.13780668391131259,0.21879002460315938,-59.451556992199052,-252.82042153659532,3.1005635937571787,21.217378907662027,371.73362181452927,-565.08403809113724
0.38185000000000002,0.10220580565070857,0.020445529811434347,0.13429457302198292,0.22010059479208949,-53.842328910996457,-256.29274356603406,3.1016246626603849,21.225382065965704,363.98772976954666,-566.41971397274665
0.38190000000000002,0.10223285397596399,0.021079524675987917,0.13076306724801504,0.22135605285796733,-48.221871739392668,-259.69386887075797,3.1026861324479831,21.233414139817302,356.14818029645318,-567.60176935317702
0.38195000000000001,0.10225032115585815,0.021713677867514287,0.1272130343654117,0.22255610189852865,-42.591581113125073,-263.0229565052777,3.1037480045424317,21.24147421401786,348.2169236974666,-568.62991796886729
0.38200000000000001,0.1022582063967941,0.022347860217640479,0.12364534651913622,0.22370045823131213,-36.952854870679964,-266.27918283787562,3.1048102803216855,21.249561368183741,340.19593194089487,-569.50391023880047
0.38205,0.10225651068631678,0.02298194257535582,0.12006088028626015,0.22478885213757988,-31.307093040542377,-269.461742512623,3.105872961116833,21.257674676731813,332.08719966161692,-570.22353538495702
0.3821,0.1022452367974379,0.023615795831080179,0.11646051647946615,0.22582102797999043,-25.655697518030696,-272.56984870680446,3.1069360482116863,21.265813209071183,323.8927437700533,-570.78862163558574
0.38215000000000005,0.10222438925244137,0.024249290941081188,0.11284513978586305,0.22679674392309782,-20.000071545571572,-275.60273294204279,3.1079995428436136,21.273976029926054,315.6146021785674,-571.19903521255526
0.38220000000000004,0.10219397427515324,0.024882298945146718,0.10921563841252431,0.22771577147935762,-14.341619222423258,-278.55964465166051,3.1090634462048783,21.282162199629838,307.25483250228763,-571.45467897633785
0.38225000000000003,0.10215399989315097,0.025514691000870858,0.10557290420120535,0.22857789668551656,-8.6817455227933706,-281.439852703295,3.1101277594389778,21.290370774106975,298.81551343546738,-571.55549556050448
0.38230000000000003,0.10210447589023024,0.026146338402855174,0.10191783226269036,0.22938291966429536,-3.0218557888508477,-284.24264499325216,3.1111924836419425,21.298600805181188,290.29874340609604,-571.50146602176744
0.38235000000000002,0.10204541380038379,0.026777112606094392,0.098251320744294449,0.23013065463371007,2.6366446298619306,-286.96732857508488,3.1122576198622633,21.306851340793298,281.70663998500748,-571.29260973321618
0.38240000000000002,0.10197682682711984,0.027406885244655788,0.094574270351369102,0.23082092912474492,8.2923510089430277,-289.61322884774171,3.1133231691032082,21.315121425423509,273.04133841713855,-570.92898222039491
0.38245000000000001,0.10189873001041513,0.028035528167103314,0.090887584682134689,0.23145358583020609,13.943858980981787,-292.17969187008197,3.1143891323171684,21.323410099852214,264.30499325863195,-570.41067989299916
0.38250000000000001,0.10181114010805448,0.028662913452359669,0.08719216962502345,0.23202848141766982,19.589765303831683,-294.66608306642644,3.1154555104092085,21.331716401680051,255.49977638937023,-569.73783680757947
0.38255,0.10171407561359928,0.029288913434948886,0.083488933207865504,0.23254548679737971,25.228668126787031,-297.0717876591159,3.1165223042362014,21.340039365484941,246.62787670289833,-568.91062522126265
0.3826,0.10160755668263048,0.029913400724113266,0.079778785170001379,0.23300448643406052,30.859167551457549,-299.39620994954134,3.1175895146088806,21.348378023224189,237.6914982310324,-567.92925343626052
0.38265000000000005,0.10149160529277715,0.0305362482383673,0.076062637213693343,0.23340538007437012,36.479865481319429,-301.63877552496746,3.1186571422865281,21.356731404010624,228.69286270766548,-566.79397071750782
0.38270000000000004,0.10136624512077454,0.031157329221363429,0.072341402433223567,0.23374808155040266,42.089366330896986,-303.79892992265854,3.119725187980567,21.365098534646357,219.63420676139083,-565.50506364980015
0.38275000000000003,0.10123150155097943,0.031776517265040639,0.068615995141501074,0.23403251893729307,47.686277310169523,-305.87613892348878,3.1207936523540361,21.373478439788901,210.51778168542623,-564.06285650745122
0.38280000000000003,0.10108740163043474,0.032393686327560407,0.06488733055991093,0.23425863415340878,53.269208841562524,-307.86988815735589,3.1218625360227548,21.381870142241645,201.3458522911202,-562.46771004948482
0.38285000000000002,0.10093397419366275,0.033008710774797827,0.061156324864917892,0.23442638435184823,58.836774675280438,-309.77968497291783,3.1229318395510419,21.390272662927892,192.12069826111755,-560.72002513626057
0.38290000000000002,0.10077124975558234,0.033621465389656227,0.057423894747267161,0.23453574086473922,64.387592415110205,-311.60505721252639,3.1240015634548763,21.398685021297169,182.84461208754854,-558.82023975926779
0.38295000000000001,0.10059926050543729,0.034231825392525644,0.053690957210638234,0.23458668919970224,69.920283821725704,-313.34555329888798,3.12507170820186,21.407106235513655,173.51989868670779,-556.76882894792004
0.38300000000000001,0.10041804029533141,0.034839666463121907,0.049958429338861833,0.23457922898969019,75.433475156590632,-315.00074227661639,3.1261422742113192,21.415535322676515,164.14887479439295,-554.56630451750618
0.38305,0.10022762472024774,0.035444864783995764,0.04622722817067685,0.23451337495177027,80.925797496307922,-316.57021518680398,3.127213261851344,21.42397129896241,154.73386911850778,-552.21321739212738
0.3831,0.10002805103406857,0.036047297045194,0.042498270381711806,0.23438915603722396,86.395887097852267,-318.05358405023321,3.1282846714413171,21.432413179907641,145.27722113417263,-549.71015531158571
0.38315000000000005,0.099819358125758748,0.036646840460546434,0.038772472068630361,0.23420661523039521,91.842385694851714,-319.4504816867796,3.1293565032524886,21.440859980613904,135.78128016953016,-547.05774208480091
0.38320000000000004,0.099601586542992851,0.03724337279966939,0.035050748535404352,0.2339658098959706,97.263940862609402,-320.76056229644485,3.1304287575068575,21.449310715956539,126.2484052379849,-544.25663842920687
0.38325000000000004,0.099374778527594923,0.037836772423535933,0.031334014084305216,0.23366681226084188,102.65920639294943,-321.98350222358533,3.1315014343756649,21.457764400790083,116.68096502836572,-541.30754318531979
0.38330000000000003,0.099138977953819055,0.038426918290751379,0.027623181767850068,0.2333097087891389,108.02684258094926,-323.11899920681941,3.1325745339812405,21.466220050176389,107.08133659570593,-538.21119144568752
0.38335000000000002,0.09889423028432974,0.039013689967271864,0.023919163167795243,0.23289459974489266,113.36551649578128,-324.16677187313741,3.1336480563982816,21.474676679589972,97.451904473594595,-534.96835334346974
0.38340000000000002,0.098640582634559229,0.039596967673128196,0.020222868172106608,0.23242160002134182,118.67390241985238,-325.126560993471,3.1347220016512884,21.483133305140864,87.795060813182019,-531.57983605986453
0.38345000000000001,0.098378083759118454,0.040176632302959023,0.016535204748915937,0.23189083906238719,123.95068217257314,-325.99812947757817,3.135796369714754,21.491588943789086,78.113204742318075,-528.04648349459433
0.38350000000000001,0.098106784013826095,0.040752565438353414,0.012857078719523981,0.23130246050008033,129.19454539776933,-326.78126197510596,3.1368711605142106,21.500042613556428,68.408741480726832,-524.36917520541226
0.38355,0.097826735289890082,0.041324649347674915,0.0091893935684831674,0.23065662146038757,134.4041897498717,-327.47576399157617,3.1379463739282825,21.50849333370175,58.68408151260445,-520.54882456539474
0.3836,0.097537991124667045,0.041892767053675166,0.0055330501584066535,0.22995349394530745,139.5783214985448,-328.0814639516355,3.1390220097844588,21.51694012500506,48.94164062656975,-516.58638207320826
0.38364999999999999,0.097240606631098389,0.042456802332054698,0.0018889465358665558,0.22919326408413593,144.71565571265495,-328.5982122411674,3.1400980678613011,21.525382009945801,39.183839005528476,-512.48283336259374
0.38370000000000004,0.096934638487250452,0.04301663973283848,-0.0017420222918017507,0.22837613209095156,149.81491658112506,-329.02588124993235,3.1411745478885318,21.533818012915422,29.413100627554311,-508.23919896622732
0.38375000000000004,0.09662014485359581,0.043572164568819086,-0.005358964464477472,0.22750231136485632,154.87483744235448,-329.36436414584188,3.142251449549716,21.542247160332536,19.631852011253422,-503.8565317738819
0.38380000000000003,0.096297185520943102,0.044123263008047302,-0.0089609917294237139,0.22657203032489504,159.89416171693651,-329.61357768495708,3.1433287724766372,21.550668481058164,9.842522999021142,-499.33592181217625
0.38385000000000002,0.095965821788975059,0.044669822045282824,-0.012547219497167713,0.22558553105166471,164.87164279475812,-329.77346031285032,3.1444065162533716,21.559081006465409,0.047545184839273016,-494.6784924901815
0.38390000000000002,0.095626116475117776,0.04521172953130928,-0.016116767085251827,0.22454306947082553,169.80604441496629,-329.84397253482769,3.1454846804156875,21.567483770669412,-9.7506484752217943,-489.88540098888171
0.38395000000000001,0.095278133848823304,0.045748874165074151,-0.019668757809313823,0.22344491463656596,174.69614069247621,-329.82509593466057,3.1465632644531665,21.575875810625085,-19.549624477115557,-484.95783636716811
0.38400000000000001,0.094921939750608489,0.046281145583230113,-0.0232023195114626,0.22229135026763144,179.54071711033671,-329.71683561097944,3.1476422678044931,21.584256166605332,-29.346948861351905,-479.89702320891865
0.38405,0.094557601483881981,0.046808434329892588,-0.02671658455086931,0.22108267351316666,184.33857032257529,-329.51921840987262,3.1487216898611514,21.592623882211342,-39.14018819291821,-474.70421845569257
0.3841,0.094185187811455753,0.047330631880340042,-0.0302106900294709,0.21981919498893879,189.08850848448026,-329.23229307824943,3.1498015299672648,21.600978004585947,-48.926910054862034,-469.38071137934134
0.38414999999999999,0.093804768914989761,0.047847630644286716,-0.033683777920927895,0.21850123835740617,193.78935137444162,-328.85612972026576,3.1508817874208228,21.609317584541625,-58.704683631479824,-463.92782244313412
0.38420000000000004,0.09341641648243211,0.048359324045827434,-0.0371349955959977,0.21712914151218562,198.4399313302857,-328.39082174020666,3.151962461470037,21.617641677044933,-68.471080363513025,-458.34690599954087
0.38425000000000004,0.09302020361482459,0.048865606495174907,-0.040563495788441782,0.21570325549828662,203.03909303422759,-327.83648427550264,3.1530435513165669,21.625949341197927,-78.223674501675703,-452.6393475734825
0.38430000000000003,0.092616204809338007,0.049366373404311416,-0.043968436773215519,0.21422394438292097,207.58569374578335,-327.19325408837375,3.1541250561158676,21.634239640413938,-87.960043801002712,-446.80656336504779
0.38435000000000002,0.092204495946293583,0.049861521206707886,-0.047348982579866819,0.21269158518103223,212.07860359531679,-326.46128955710719,3.1552069749773706,21.64251164262161,-97.677770123403491,-440.84999993460809
0.38440000000000002,0.091785154342068798,0.050350947420870193,-0.050704303469203335,0.21110656861904598,216.51670638864164,-325.64077200338329,3.1562893069620999,21.650764420697183,-107.37443983454098,-434.77113602553692
0.38445000000000001,0.091358258672615086,0.050834550627820115,-0.054033575892972141,0.20946929825248722,220.89889940560198,-324.7319043947449,3.157372051085316,21.658997052448697,-117.04764460469094,-428.57148018899608
0.38450000000000001,0.090923888942062131,0.051312230475955484,-0.057335982601623141,0.20778019014983007,225.22409349859032,-323.73491093077689,3.1584552063174258,21.667208620729909,-126.69498187763294,-422.25256994864287
0.38455,0.090482126500015983,0.051783887723082588,-0.060610713005365822,0.20603967320936847,229.49121366051958,-322.65003767469631,3.1595387715829686,21.675398213771185,-136.31405553769852,-415.81597240395683
0.3846,0.090033054056009129,0.052249424276348183,-0.063856963521325666,0.20424818943927112,233.69919956569404,-321.47755312400557,3.1606227457597122,21.683564925498477,-145.90247657071907,-409.26328474719668
0.38464999999999999,0.089576755622281443,0.052708743179356886,-0.067073937571173178,0.20240619331129356,237.84700545501343,-320.21774726610494,3.1617071276805744,21.691707855552064,-155.45786357206171,-402.59613260701286
0.38470000000000004,0.089113316467209477,0.053161748603190118,-0.070260845583190096,0.20051415124269065,241.93360004413256,-318.8709308151449,3.1627919161351525,21.699826109311026,-164.9778430519728,-395.81616872798958
0.38475000000000004,0.088642823164834711,0.053608345917585849,-0.073416905575483013,0.1985725423425686,245.95796748486501,-317.43743658567558,3.1638771098673937,21.707918798412376,-174.46005047979645,-388.92507453351021
0.38480000000000003,0.088165363567369967,0.054048441698813052,-0.076541343284737634,0.19658185814707274,249.91910749867245,-315.91761916386423,3.1649627075763562,21.715985040883055,-183.90213078964223,-381.92455937462717
0.38485000000000003,0.087681026769780707,0.054481943731024281,-0.079633392248153426,0.19454260225049114,253.81603542469318,-314.3118544040446,3.1660487079172834,21.724023961231911,-193.30173883051478,-374.8163595407641
0.38490000000000002,0.087189903047507067,0.054908760980080816,-0.082692293655781013,0.19245528957022892,257.64778186830767,-312.62053826610082,3.1671351095038127,21.73203469035251,-202.65653977303609,-367.60223633640413
0.38495000000000001,0.086692083939247586,0.055328803701524092,-0.085717297253299532,0.19032044755321589,261.41339420919644,-310.84408903868956,3.168221910904216,21.740016366303511,-211.96421013600778,-360.2839788634148
0.38500000000000001,0.086187662175311319,0.055741983406657238,-0.088707661138529612,0.18813861531775841,265.11193614703353,-308.9829459688666,3.1693091106439808,21.747968134163965,-221.2224381286332,-352.8634018152818
0.38505,0.085676731663927128,0.056148212881686713,-0.091662651970970871,0.18591034356956077,268.74248797968858,-307.03756923846993,3.1703967072060228,21.755889146233816,-230.42892423814899,-345.34234514711926
0.3851,0.08515938742211035,0.05654740615026152,-0.094581544720295341,0.18363619375732115,272.30414607775037,-305.00843858317654,3.1714846990332264,21.763778561845466,-239.58138123320927,-337.72267206654612
0.38514999999999999,0.084635725673890189,0.056939478607333512,-0.097463623811747765,0.18131673952532912,275.79602479138123,-302.89605601546845,3.1725730845239224,21.771635548354212,-248.67753595842856,-330.00627208414801
0.38520000000000004,0.08410584375159795,0.057324346951866348,-0.10030818263281086,0.17895256546462418,279.21725550128394,-300.70094372362769,3.1736618620356816,21.779459280745911,-257.71512904796629,-322.1950581013345
0.38525000000000004,0.083569840091877026,0.05770192921545951,-0.10311452381821803,0.17654426716153629,282.56698702735815,-298.42364428225972,3.174751029885106,21.787248941901431,-266.69191560123761,-314.29096636697085
0.38530000000000003,0.083027814181029835,0.058072144735971283,-0.1058819590748466,0.17409245054382291,285.84438524281518,-296.06471958691782,3.1758405863498069,21.795003722472952,-275.60566517093952,-306.29595490408252
0.38535000000000003,0.08247986662975916,0.05843491427722803,-0.10860981024811373,0.17159773303371365,289.04863481904619,-293.62475310970217,3.1769305296647765,21.802722821807535,-284.45416376910936,-298.21200583752955
0.38540000000000002,0.081926099085768492,0.058790159965667443,-0.1112974088326034,0.16906074243671598,292.17893829882911,-291.10434799327783,3.1780208580257723,21.810405447558303,-293.23521334428148,-290.04112283339333
0.38545000000000001,0.081366614220525921,0.059137805309075524,-0.11394409617234459,0.16648211686367556,295.23451635689958,-288.50412703087306,3.1791115695895109,21.81805081587979,-301.94663243817126,-281.78533074916038
0.38550000000000001,0.080801515693988288,0.059477775189940012,-0.11654922344293048,0.16386250434431912,298.21460768690565,-285.82473207567585,3.1802026624748105,21.825658151439978,-310.5862565055387,-273.44667461178943
0.38555,0.080230908203881415,0.059809995964434585,-0.11911215258091806,0.16120256363658614,301.11847049146365,-283.06682573202846,3.181294134760011,21.83322668821657,-319.15193941194644,-265.02722130051649
0.3856,0.079654897411069847,0.060134395406608213,-0.12163225582505345,0.15850296328362085,303.94538162126645,-280.23108970280919,3.1823859844858537,21.840755669144031,-327.64155320538731,-256.52905726607071
0.38564999999999999,0.079073589916824324,0.060450902714635914,-0.12410891580625613,0.15576438139838947,306.69463664777419,-277.31822450782795,3.1834782096561076,21.848244346214869,-336.05298845535032,-247.95428795999402
0.38570000000000004,0.078487093247667838,0.060759448529743083,-0.1265415257602705,0.15298750556277832,309.36555013808947,-274.32894944217099,3.1845708082378184,21.855691980682582,-344.38415487727394,-239.30503744856725
0.38575000000000004,0.077895515877596674,0.061059965007099024,-0.12892949022123984,0.15017303326725204,311.95745673422482,-271.26400360017681,3.1856637781598662,21.863097843662736,-352.63298277411218,-230.5834491268179
0.38580000000000003,0.077298967167549873,0.061352385771642669,-0.13127222465044527,0.14732167115365072,314.46971044891166,-268.12414453985355,3.1867571173152878,21.870461215852448,-360.7974226686751,-221.79168399683329
0.38585000000000003,0.076697557333142027,0.061636645909000483,-0.13356915537934624,0.14443413465835314,316.90168449367599,-264.91014770987215,3.1878508235623415,21.8777813875096,-368.87544539299626,-212.9319197802875
0.38590000000000002,0.076091397449678161,0.061912682016435364,-0.13581972012847185,0.14151114821102706,319.25277205910993,-261.62280702598991,3.1889448947238148,21.885057658909741,-376.86504330597251,-204.00635112378987
0.38595000000000002,0.075480599446628271,0.062180432237382385,-0.13802336837007328,0.13855344527741517,321.52238683505232,-258.26293512824026,3.19003932858682,21.89228934067328,-384.76423121343311,-195.01718949494548
0.38600000000000001,0.074865276062013472,0.062439836233577135,-0.14017956109669952,0.13556176780901297,323.7099625456741,-254.83136242591939,3.1911341229044727,21.899475753600399,-392.57104615679134,-185.9666619022023
0.38605,0.074245540800798093,0.062690835157561756,-0.14228777057544412,0.13253686574268572,325.81495246854462,-251.32893620240313,3.192229275397434,21.906616228497761,-400.28354731802449,-176.85700967838517
0.3861,0.073621507959515789,0.062933371742622715,-0.14434748126387292,0.12947949750303264,327.83683086021932,-247.75652187565515,3.1933247837522241,21.913710106958995,-407.89981778604545,-167.69048933920698
0.38614999999999999,0.07299329259322325,0.063167390291901854,-0.14635818973237061,0.12639042963388544,329.77509274845357,-244.11500239706686,3.1944206456223299,21.920756741328614,-415.41796470146102,-158.46937164812499
0.38620000000000004,0.072361010485039234,0.063392836672031938,-0.14831940463107007,0.12327043646886796,331.62925379771684,-240.40527773456003,3.1955168586291913,21.927755494702648,-422.83611947410657,-149.19594076163983
0.38625000000000004,0.071724778095693095,0.063609658263912364,-0.15023064621982118,0.12012029948571464,333.39884946548182,-236.62826363048069,3.1966134203642218,21.934705740569456,-430.15243704775725,-139.87249286796276
0.38630000000000003,0.071084712606616751,0.06381780409906429,-0.15209144776764114,0.11694080811314438,335.08343720503666,-232.78489360353564,3.1977103283861106,21.941606863988806,-437.36509888403276,-130.5013374140521
0.38635000000000003,0.070440931860374936,0.064017224793568306,-0.15390135491509785,0.11373275894586284,336.68259534638253,-228.87611740373046,3.198807580223292,21.948458261094899,-444.47231192641186,-121.08479547375543
0.38640000000000002,0.069793554343471828,0.064207872565101951,-0.15565992587215885,0.11049695561602715,338.19592333974884,-224.90290092777502,3.199905173374284,21.955259339286826,-451.47230920801246,-111.625199296793
0.38645000000000002,0.069142699136299585,0.064389701177202108,-0.15736673086916628,0.10723420814406835,339.62304078929139,-220.86622492197654,3.2010031053097476,21.962009516805644,-458.36334889928429,-102.12489095574315
0.38650000000000001,0.068488485955973191,0.064562666092423088,-0.15902135375677739,0.10394533376571784,340.96358996445201,-216.76708714574843,3.2021013734696626,21.968708224076057,-465.14371787441689,-92.586223537678251
0.38655,0.067831035088965472,0.064726724378196904,-0.16062339106273993,0.10063115600842062,342.21723419420715,-212.60650043532226,3.2031999752662914,21.975354902959687,-471.81172993508159,-83.011559315970644
0.3866,0.067170467376686582,0.064881834729864848,-0.16217245225037955,0.097292504606728614,343.38365820796616,-208.3854927217599,3.2042989080843736,21.981949006995976,-478.36572658405345,-73.403269366721631
0.38664999999999999,0.066506904175723719,0.065027957432040984,-0.16366815933337434,0.093930215009065454,344.46256743877109,-204.10510605940206,3.2053981692826934,21.988490001116642,-484.80407652074706,-63.763732472595201
0.38670000000000004,0.065840467383583831,0.065165054489713853,-0.16511014828120391,0.090545128953913812,345.45369020461567,-199.76639831659213,3.2064977561920238,21.994977362820158,-491.12517854729799,-54.095335907878344
0.38675000000000004,0.065171279380622907,0.065293089542152849,-0.16649806813326742,0.08713809367759999,346.35677620589104,-195.37044146055189,3.2075976661176977,22.001410581477998,-497.32746011052552,-44.400473816394175
0.38680000000000003,0.064499463010475752,0.065412027873278156,-0.16783158112730417,0.083709961745620926,347.17159665580186,-190.91832137557952,3.2086978963400923,22.007789158467361,-503.40937771047055,-34.681546730045646
0.38685000000000003,0.063825141551441991,0.065521836398728522,-0.16911036258213755,0.080261590736485269,347.89794401591683,-186.41113731574114,3.2097984441156009,22.014112607103488,-509.36941684393423,-24.940960825972198
0.38690000000000002,0.063148438725666681,0.065622483768026499,-0.17033410201196411,0.076793843568979434,348.53563369864833,-181.85000306028581,3.2108993066753766,22.020380453579332,-515.20609463091955,-15.181128089414571
0.38695000000000002,0.062469478650427387,0.065713940290449913,-0.1715025023542954,0.073307587843878835,349.08450275582504,-177.23604546185055,3.212000481227494,22.026592236362376,-520.91795833171238,-5.4044650892465897
0.38700000000000001,0.061788385815711951,0.065796177937875663,-0.17261527999780235,0.069803695623782469,349.54440984780041,-172.57040412676207,3.2131019649576054,22.032747506267661,-526.5035855652568,4.3866075737069519
0.38705000000000001,0.061105285064751769,0.06586917036073392,-0.17367216498201005,0.066283043275831607,349.91523548390342,-167.85423129956976,3.2142037550293594,22.038845826642099,-531.9615849568695,14.189665804485317
0.3871,0.060420301585172094,0.065932892940582175,-0.17467290162178745,0.062746511508282102,350.19688293740955,-163.08869229948553,3.2153058485841317,22.04488677386567,-537.29059776875749,24.002282356877615
0.38714999999999999,0.059733560860715108,0.06598732269827691,-0.17561724753777133,0.059194984708774871,350.38927662966614,-158.27496393740969,3.2164082427432836,22.05086993657865,-542.48929598213726,33.822028128943955
0.38720000000000004,0.059045188666425989,0.066032438370025204,-0.17650497446111679,0.055629351030049928,350.49236332909601,-153.4142351312629,3.217510934607668,22.056794916413729,-547.5563841861283,43.64647217184924
0.38725000000000004,0.058355311044485249,0.066068220405373204,-0.17733586823776931,0.052050502149249549,350.50611208077231,-148.50770654837257,3.2186139212583491,22.06266132802039,-552.49059979385515,53.473182339825712
0.38730000000000003,0.057664054276188044,0.066094650936147775,-0.17810972851120088,0.048459332924945489,350.43051363222759,-143.55658989600283,3.219717199757703,22.068468798814287,-557.29071247423121,63.299725660902901
