"time","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aims3.is[1]","aims3.is[2]","aims3.ir[1]","aims3.ir[2]","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.is[1]","aimsM.is[2]","aimsM.is[3]","aimsM.is[4]","aimsM.ir[1]","aimsM.ir[2]","aimsM.ir[3]","aimsM.ir[4]","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.phi","loadInertia3.w","loadInertiaM.phi","loadInertiaM.w"
0.00050000000000000001,-1.5886148296008599e-08,1.3422192721863508e-07,0.00022085759782034171,-0.0013182332263659449,-0.00021170130673591457,0.00126050716719506,-1.5601981807587231e-07,1.01797562491299e-06,-1.5885819495950717e-08,1.3421915021963173e-07,0.00013251455869728299,-0.00075488671410194844,-0.00059906020566801148,0.00038464714569161508,-0.00012702080470561994,0.00072156478344216287,0.00057297236595779373,-0.00036744838666584467,-1.5601950043590118e-07,1.0179729421588379e-06,7.2329400102043102e-18,2.00316435005388e-14,7.2327909140554982e-18,2.0031230497708018e-14
0.00055000000000000003,-1.9064998527230561e-08,1.4729137709918225e-07,0.00024270809966947787,-0.0013257539124992346,-0.00023247763165041386,0.0012664209983231287,-1.730082410671005e-07,1.0280977229628553e-06,-1.9064604136243501e-08,1.4728833191571694e-07,0.00014562485980725907,-0.0007485921021033199,-0.00060828022261684217,0.0003726542498417586,-0.00013948660377599545,0.00071476446831066553,0.00058123533914269346,-0.00035554127325794727,-1.7300786006192791e-07,1.0280947811223577e-06,9.6818856955282066e-18,2.5696406793045813e-14,9.6816861748375125e-18,2.5695877257686108e-14
0.00060000000000000006,-2.2243848758452526e-08,1.6036082697972944e-07,0.00026455860151861402,-0.0013332745986325242,-0.00025325395656491338,0.0012723348294511976,-1.899966640583287e-07,1.0382198210127204e-06,-2.2243388776536288e-08,1.6035751361180218e-07,0.00015873516091723507,-0.00074229749010469158,-0.00061750023956567307,0.00036066135399190325,-0.00015195240284637121,0.00070796415317916786,0.00058949831232759471,-0.00034363415985005132,-1.8999621968795463e-07,1.0382166200858775e-06,1.2130831380852105e-17,3.1361170085552832e-14,1.2130581435619527e-17,3.1360524017664197e-14
0.00065000000000000008,-2.5422698989674492e-08,1.7343027686027661e-07,0.00028640910336775018,-0.0013407952847658135,-0.00027403028147941289,0.001278248660579266,-2.069850870495569e-07,1.0483419190625857e-06,-2.5422173416829072e-08,1.7342669530788738e-07,0.00017184546202721088,-0.00073600287810606359,-0.00062672025651450375,0.00034866845814204752,-0.0001644182019167465,0.00070116383804766944,0.0005977612855124953,-0.00033172704644215441,-2.0698457931398133e-07,1.0483384590493973e-06,1.4579777066176001e-17,3.7025933378059848e-14,1.4579476696401539e-17,3.7025170777642293e-14
0.00069999999999999999,-2.8601549220896447e-08,1.8649972674082377e-07,0.00030825960521688612,-0.0013483159708991032,-0.00029480660639391218,0.0012841624917073354,-2.2397351004078507e-07,1.058464017112451e-06,-2.860095805712185e-08,1.8649587700397257e-07,0.00018495576313718682,-0.0007297082661074357,-0.00063594027346333475,0.0003366755622921918,-0.00017688400098712182,0.00069436352291617166,0.00060602425869739568,-0.00031981993303425814,-2.2397293894000802e-07,1.0584602980129171e-06,1.7028722751499893e-17,4.2690696670566845e-14,1.7028371957183547e-17,4.268981753762037e-14
0.00075000000000000002,-3.1780399452118409e-08,1.9956917662137094e-07,0.00033011010706602228,-0.0013558366570323929,-0.00031558293130841137,0.0012900763228354043,-2.4096193303201327e-07,1.0685861151623162e-06,-3.1779742697414637e-08,1.995650587000578e-07,0.00019806606424716317,-0.00072341365410880695,-0.00064516029041216576,0.00032468266644233623,-0.00018934980005749723,0.00068756320778467377,0.00061428723188229606,-0.00030791281962636095,-2.4096129856603475e-07,1.0685821369764369e-06,1.9477668436823791e-17,4.8355459963073861e-14,1.9477267217965562e-17,4.8354464297598459e-14
0.00080000000000000004,-3.7571723027010863e-08,2.1146958270271563e-07,0.00035100126993496878,-0.0013599541593970414,-0.00033515888569847301,0.0012926716565598874,-2.598631604539523e-07,1.0754286646959609e-06,-3.7570947963160667e-08,2.1146522431210286e-07,0.00021060076196898931,-0.00071537057679539823,-0.00065272409298016223,0.00031196490205771127,-0.00020109538012555992,0.00067919432436811,0.00062086055755103712,-0.00029548139752739219,-2.598624116930078e-07,1.0754244541985713e-06,3.6728621717436974e-17,6.8571806089343049e-14,3.6727869656533705e-17,6.8570399946513119e-14
0.00085000000000000006,-4.3686128584826658e-08,2.2322541429885615e-07,0.00037177379230533651,-0.0013636507934060794,-0.00035458639145834355,0.0012948565950073904,-2.7900094249946899e-07,1.081865635722831e-06,-4.3685228692220501e-08,2.2322081886645034e-07,0.00022306427539166512,-0.00070711126851360823,-0.00066008307316112777,0.0002991574939015473,-0.00021275189142514213,0.00067063145767010189,0.00062722492619011788,-0.00028298513469349852,-2.7900007314512506e-07,1.0818611962251486e-06,5.5810124571587186e-17,9.0587732007687771e-14,5.5808984516304709e-17,9.0585879035638779e-14
0.00090000000000000008,-4.9800534142642467e-08,2.3498124589499671e-07,0.00039254631467570446,-0.0013673474274151179,-0.00037401389721821463,0.0012970415334548941,-2.9813872454498568e-07,1.0883026067497012e-06,-4.9799509421280348e-08,2.3497641342079786e-07,0.00023552778881434026,-0.00069885196023181811,-0.00066744205334209373,0.00028635008574538437,-0.00022440840272472466,0.00066206859097209464,0.00063358929482919854,-0.00027048887185960539,-2.9813773459724233e-07,1.0882979382517261e-06,7.4891627425737397e-17,1.1260365792603254e-13,7.4890099376075712e-17,1.1260135812476449e-13
0.00095,-5.5914939700458249e-08,2.4673707749113727e-07,0.0004133188370460723,-0.0013710440614241564,-0.00039344140297808516,0.0012992264719023977,-3.1727650659050237e-07,1.0947395777765712e-06,-5.5913790150340168e-08,2.4673200797514532e-07,0.00024799130223701545,-0.000690592651950028,-0.00067480103352305927,0.00027354267758922056,-0.00023606491402430708,0.00065350572427408751,0.00063995366346827833,-0.00025799260902571128,-3.172753960493596e-07,1.0947346802783034e-06,9.3973130279887534e-17,1.3461958384437722e-13,9.3971214235846667e-17,1.3461683721389015e-13
0.001,-6.2029345258274057e-08,2.584929090872778e-07,0.00043409135941644035,-0.0013747406954331943,-0.00041286890873795581,0.0013014114103499007,-3.3641428863601906e-07,1.1011765488034412e-06,-6.2028070879400016e-08,2.5848760252949286e-07,0.00026045481565969102,-0.00068233334366823821,-0.00068216001370402491,0.00026073526943305752,-0.00024772142532389005,0.00064494285757608026,0.00064631803210735952,-0.00024549634619181853,-3.3641305750147691e-07,1.1011714223048806e-06,1.1305463313403774e-16,1.5663550976272199e-13,1.1305232909561767e-16,1.5663231630301586e-13
0.0010500000000000002,-6.8143750816089878e-08,2.7024874068341838e-07,0.00045486388178680808,-0.0013784373294422332,-0.00043229641449782613,0.0013035963487974043,-3.5555207068153581e-07,1.1076135198303115e-06,-6.8142351608459876e-08,2.7024319708384035e-07,0.00027291832908236599,-0.00067407403538644864,-0.00068951899388499044,0.00024792786127689388,-0.00025937793662347272,0.0006363799908780741,0.00065268240074643931,-0.00023300008335792467,-3.5555071895359423e-07,1.1076081643314579e-06,1.3213613598818798e-16,1.7865143568106679e-13,1.3213344395538872e-16,1.7864779539214162e-13
0.0011000000000000001,-7.425815637390566e-08,2.8200457227955891e-07,0.00047563640415717603,-0.0013821339634512717,-0.00045172392025769699,0.0013057812872449084,-3.7468985272705245e-07,1.1140504908571815e-06,-7.4256632337519696e-08,2.8199879163818783e-07,0.00028538184250504123,-0.00066581472710465874,-0.00069687797406595565,0.00023512045312073019,-0.00027103444792305511,0.00062781712418006697,0.00065904676938551964,-0.00022050382052403103,-3.746883804057115e-07,1.1140449063580352e-06,1.5121763884233814e-16,2.0066736159941148e-13,1.5121455881515965e-16,2.0066327448126726e-13
0.00115,-8.0372561931721442e-08,2.9376040387569944e-07,0.00049640892652754408,-0.0013858305974603102,-0.00047115142601756774,0.0013079662256924118,-3.9382763477256914e-07,1.1204874618840517e-06,-8.037091306657953e-08,2.9375438619253532e-07,0.00029784535592771594,-0.00065755541882286863,-0.00070423695424692097,0.00022231304496456657,-0.00028269095922263821,0.00061925425748205886,0.00066541113802460008,-0.00020800755769013752,-3.9382604185782871e-07,1.1204816483846125e-06,1.7029914169648828e-16,2.2268328751775618e-13,1.7029567367493061e-16,2.2267875357039289e-13
0.0012000000000000001,-8.6486967489537264e-08,3.0551623547184002e-07,0.00051718144889791203,-0.0013895272314693482,-0.00049057893177743828,0.0013101511641399148,-4.1296541681808583e-07,1.1269244329109217e-06,-8.648519379563939e-08,3.0550998074688281e-07,0.00031030886935039183,-0.00064929611054107906,-0.00071159593442788704,0.00020950563680840339,-0.00029434747052222067,0.00061069139078405248,0.00067177550666368063,-0.00019551129485624401,-4.1296370330994603e-07,1.12691839041119e-06,1.8938064455063854e-16,2.4469921343610098e-13,1.8937678853470166e-16,2.4469423265951865e-13
0.00125,-9.2601373047353059e-08,3.1727206706798055e-07,0.00053795397126827965,-0.0013932238654783869,-0.00051000643753730871,0.0013123361025874187,-4.3210319886360252e-07,1.133361403937792e-06,-9.2599474524699211e-08,3.172655753012303e-07,0.00032277238277306675,-0.00064103680225928905,-0.00071895491460885236,0.00019669822865223959,-0.00030600398182180285,0.00060212852408604491,0.00067813987530276161,-0.0001830150320223511,-4.321013647620633e-07,1.1333551324377673e-06,2.0846214740478868e-16,2.6671513935444565e-13,2.0845790339447259e-16,2.6670971174864426e-13
0.0013000000000000002,-9.8715778605168867e-08,3.2902789866412113e-07,0.0005587264936386477,-0.001396920499487425,-0.00052943394329717968,0.0013145210410349219,-4.5124098090911921e-07,1.139798374964662e-06,-9.8713755253759071e-08,3.2902116985557784e-07,0.00033523589619574188,-0.00063277749397749894,-0.00072631389478981789,0.00018389082049607647,-0.00031766049312138584,0.00059356565738803843,0.00068450424394184085,-0.00017051876918845667,-4.5123902621418062e-07,1.1397918744643446e-06,2.2754365025893894e-16,2.8873106527279053e-13,2.2753901825424364e-16,2.8872519083777002e-13
0.0013500000000000001,-1.0483018416298466e-07,3.4078373026026166e-07,0.00057949901600901554,-0.0014006171334964635,-0.00054886144905705,0.0013167059794824256,-4.703787629546359e-07,1.1462353459915322e-06,-1.0482803598281891e-07,3.4077676440992527e-07,0.0003476994096184174,-0.00062451818569570926,-0.00073367287497078354,0.00017108341233991264,-0.00032931700442096867,0.00058500279069002988,0.00069086861258092227,-0.00015802250635456419,-4.7037668766629788e-07,1.1462286164909218e-06,2.466251531130891e-16,3.107469911911352e-13,2.466201331140146e-16,3.1074066992689568e-13
0.0014,-1.1094458972080044e-07,3.5253956185640219e-07,0.00060027153837938305,-0.001404313767505502,-0.00056828895481692021,0.001318890917929929,-4.8951654500015259e-07,1.1526723170184023e-06,-1.1094231671187873e-07,3.5253235896427276e-07,0.00036016292304109226,-0.00061625887741391903,-0.00074103185515174896,0.00015827600418374919,-0.00034097351572055058,0.00057643992399202307,0.00069723298122000227,-0.00014552624352067028,-4.8951434911841509e-07,1.1526653585174991e-06,2.6570665596723926e-16,3.3276291710947992e-13,2.6570124797378555e-16,3.3275614901602129e-13
0.0014500000000000001,-1.1705899527861627e-07,3.6429539345254277e-07,0.00062104406074975132,-0.0014080104015145403,-0.00058771646057679183,0.0013210758563774324,-5.0865432704566928e-07,1.1591092880452723e-06,-1.1705659744093859e-07,3.642879535186203e-07,0.00037262643646376767,-0.00060799956913212881,-0.00074839083533271439,0.00014546859602758528,-0.00035263002702013368,0.0005678770572940154,0.00070359734985908217,-0.00013302998068677601,-5.0865201057053247e-07,1.1591021005440764e-06,2.8478815882138952e-16,3.5477884302782469e-13,2.847823628335566e-16,3.5477162810514705e-13
0.0015,-1.2317340083643205e-07,3.760512250486833e-07,0.00064181658312011905,-0.001411707035523579,-0.00060714396633666204,0.0013232607948249363,-5.2779210909118597e-07,1.1655462590721425e-06,-1.2317087816999842e-07,3.7604354807296779e-07,0.00038508994988644302,-0.00059974026085033946,-0.00075574981551368046,0.00013266118787142256,-0.00036428653831971597,0.00055931419059600837,0.00070996171849816391,-0.00012053371785288403,-5.2778967202264973e-07,1.1655388425706537e-06,3.0386966167553963e-16,3.7679476894616942e-13,3.0386347769332756e-16,3.7678710719427271e-13
0.0015500000000000002,-1.312739788967733e-07,3.8627449543625847e-07,0.00066071738383655738,-0.0014113134376665013,-0.00062455525797892408,0.0013215292566177723,-5.4765651100536698e-07,1.1681827078161588e-06,-1.3127129214786216e-07,3.8626661575973263e-07,0.00039643043031670704,-0.00058974953818042371,-0.0007609156897617626,0.00011947777933458427,-0.0003747333236150662,0.00054920879019829843,0.0007141630228778026,-0.00010783176855147186,-5.4765391542135386e-07,1.1681750954902441e-06,3.5435167965616198e-16,4.2319380508670649e-13,3.5434447814520464e-16,4.2318521190681325e-13
0.0016000000000000001,-1.3993354181328217e-07,3.9606644452336804e-07,0.00067909141054007572,-0.0014097686922286037,-0.00064139910990630711,0.0013186954721874271,-5.6772541152289561e-07,1.1697495443291415e-06,-1.3993067993439596e-07,3.9605837181089686e-07,0.00040745484633920403,-0.00057927152932490077,-0.00076546434017712365,0.00010618854991942669,-0.00038483964577560957,0.00053866926185995709,0.0007177555582998568,-9.5071931216510137e-05,-5.6772264675068366e-07,1.1697417455157581e-06,4.136710027597005e-16,4.7645518039624461e-13,4.1366260654496557e-16,4.7644551940373713e-13
0.00165,-1.4859310472979103e-07,4.0585839361047767e-07,0.00069746543724359341,-0.0014082239467907058,-0.00065824296183369013,0.0013158616877570826,-5.8779431204042425e-07,1.1713163808421242e-06,-1.4859006772092979e-07,4.0585012786206115e-07,0.0004184792623617007,-0.00056879352046937815,-0.00077001299059248514,9.2899320504269506e-05,-0.00039494596793615219,0.00052812973352161466,0.00072134809372191339,-8.2312093881551087e-05,-5.8779137808001335e-07,1.171308395541272e-06,4.7299032586323921e-16,5.2971655570578283e-13,4.729807349447266e-16,5.297058269006611e-13
0.0017000000000000001,-1.5725266764629995e-07,4.1565034269758723e-07,0.00071583946394711143,-0.0014066792013528082,-0.00067508681376107283,0.0013130279033267379,-6.0786321255795288e-07,1.1728832173551069e-06,-1.5724945550746365e-07,4.1564188391322543e-07,0.00042950367838419737,-0.00055831551161385554,-0.0007745616410078463,7.9610091089112183e-05,-0.00040505229009669481,0.00051759020518327321,0.00072494062914396683,-6.9552256546588526e-05,-6.0786010940934314e-07,1.172875045566786e-06,5.3230964896677802e-16,5.8297793101532125e-13,5.3229886334448783e-16,5.8296613439758528e-13
0.00175,-1.6591223056280879e-07,4.254422917846968e-07,0.00073421349065062912,-0.0014051344559149104,-0.00069193066568845564,0.0013101941188963929,-6.2793211307548141e-07,1.1744500538680897e-06,-1.6590884329399745e-07,4.2543363996438972e-07,0.00044052809440669354,-0.0005478375027583326,-0.00077911029142320736,6.632086167395463e-05,-0.00041515861225723737,0.00050705067684492949,0.00072853316456602266,-5.6792419211628933e-05,-6.2792884073867283e-07,1.1744416955922997e-06,5.9162897207031654e-16,6.3623930632485947e-13,5.9161699174424876e-16,6.3622644189450916e-13
0.0018000000000000002,-1.7457179347931771e-07,4.3523424087180643e-07,0.00075258751735414757,-0.0014035897104770123,-0.00070877451761583866,0.0013073603344660478,-6.4800101359301004e-07,1.1760168903810724e-06,-1.7456823108053131e-07,4.35225396015554e-07,0.00045155251042919048,-0.00053735949390280955,-0.00078365894183856873,5.3031632258797239e-05,-0.0004252649344177802,0.0004965111485065888,0.00073212569998807816,-4.403258187666791e-05,-6.4799757206800262e-07,1.1760083456178137e-06,6.5094829517385535e-16,6.8950068163439789e-13,6.5093512014401008e-16,6.8948674939143323e-13
0.0018500000000000001,-1.8323135639582657e-07,4.45026189958916e-07,0.00077096154405766515,-0.0014020449650391147,-0.00072561836954322114,0.001304526550035703,-6.6806991411053868e-07,1.1775837268940551e-06,-1.8322761886706511e-07,4.4501715206671829e-07,0.00046257692645168731,-0.00052688148504728715,-0.0007882075922539299,3.9742402843639923e-05,-0.00043537125657832292,0.00048597162016824599,0.00073571823541013399,-3.1272744541707599e-05,-6.6806630339733231e-07,1.1775749956433277e-06,7.1026761827739396e-16,7.4276205694393601e-13,7.1025324854377101e-16,7.4274705688835721e-13
0.0019,-1.9189091931233544e-07,4.5481813904602556e-07,0.00078933557076118306,-0.0014005002196012168,-0.00074246222147060395,0.0013016927656053583,-6.8813881462806721e-07,1.1791505634070379e-06,-1.9188700665359894e-07,4.5480890811788252e-07,0.00047360134247418365,-0.00051640347619176421,-0.00079275624266929106,2.6453173428483006e-05,-0.00044547757873886554,0.00047543209182990395,0.00073931077083218711,-1.8512907206745959e-05,-6.88135034726662e-07,1.1791416456688416e-06,7.6958694138093248e-16,7.9602343225347412e-13,7.6957137694353194e-16,7.9600736438528098e-13
0.0019500000000000001,-2.0055048222884435e-07,4.6461008813313519e-07,0.00080770959746470118,-0.0013989554741633192,-0.00075930607339798686,0.0012988589811750138,-7.0820771514559584e-07,1.1807173999200208e-06,-2.0054639444013277e-07,4.646006641690468e-07,0.00048462575849668075,-0.00050592546733624181,-0.00079730489308465222,1.316394401332509e-05,-0.00045558390089940832,0.00046489256349156109,0.00074290330625424381,-5.7530698717859514e-06,-7.0820376605599179e-07,1.1807082956943556e-06,8.2890626448447129e-16,8.4928480756301264e-13,8.2888950534329317e-16,8.4926767188220516e-13
0.002,-2.0921004514535322e-07,4.7440203722024476e-07,0.00082608362416821909,-0.0013974107287254213,-0.00077614992532537,0.0012960251967446691,-7.2827661566312448e-07,1.1822842364330035e-06,-2.092057822266666e-07,4.7439242022021109e-07,0.00049565017451917704,-0.00049544745848071887,-0.00080185354350001382,-1.2528540183157182e-07,-0.00046569022305995093,0.00045435303515321915,0.00074649584167629877,7.0067674631745657e-06,-7.2827249738532148e-07,1.1822749457198695e-06,8.882255875880099e-16,9.0254618287255076e-13,8.882076337430542e-16,9.0252797937912913e-13
0.0020500000000000002,-2.1786960806186211e-07,4.8419398630735433e-07,0.000844457650871737,-0.0013958659832875239,-0.00079299377725275248,0.0012931914123143246,-7.4834551618065311e-07,1.1838510729459863e-06,-2.1786517001320046e-07,4.8418417627137532e-07,0.00050667459054167462,-0.00048496944962519626,-0.00080640219391537552,-1.3414514816989058e-05,-0.0004757965452204942,0.00044381350681487803,0.00075008837709835373,1.9766604798135798e-05,-7.4834122871465128e-07,1.1838415957453835e-06,9.4754491069154871e-16,9.5580755818208928e-13,9.4752576214281543e-16,9.5578828687605311e-13
0.0021000000000000003,-2.2652917097837103e-07,4.9398593539446395e-07,0.00086283167757525479,-0.0013943212378496256,-0.00080983762918013539,0.0012903576278839796,-7.6841441669818174e-07,1.185417909458969e-06,-2.2652455779973429e-07,4.9397593232253966e-07,0.00051769900656417026,-0.00047449144076967364,-0.00081095084433073614,-2.6703744232146622e-05,-0.00048590286738103714,0.00043327397847653517,0.00075368091252040902,3.2526442133095604e-05,-7.6840996004398107e-07,1.1854082457708975e-06,1.0068642337950875e-15,1.0090689334916276e-12,1.0068438905425767e-15,1.0090485943729773e-12
0.00215,-2.3518873389487987e-07,5.0377788448157346e-07,0.00088120570427877292,-0.0013927764924117284,-0.00082668148110751809,0.0012875238434536349,-7.8848331721571027e-07,1.1869847459719517e-06,-2.3518394558626807e-07,5.0376768837370389e-07,0.00052872342258666785,-0.00046401343191415097,-0.00081549949474609784,-3.9992973647303975e-05,-0.00049600918954157997,0.00042273445013819253,0.00075727344794246506,4.5286279468055604e-05,-7.8847869137331065e-07,1.1869748957964112e-06,1.0661835568986257e-15,1.0623303088011655e-12,1.0661620189423373e-15,1.0623089018699011e-12
0.0022000000000000001,-2.4384829681138876e-07,5.1356983356868309e-07,0.00089957973098229083,-0.0013912317469738306,-0.00084352533303490101,0.0012846900590232904,-8.0855221773323891e-07,1.1885515824849345e-06,-2.4384333337280192e-07,5.1355944442486823e-07,0.0005397478386091637,-0.0004535354230586282,-0.00082004814516145868,-5.3282203062461047e-05,-0.00050611551170212242,0.0004121949217998507,0.00076086598336451937,5.8046116803017446e-05,-8.0854742270264045e-07,1.1885415458219252e-06,1.1255028800021646e-15,1.115591684110704e-12,1.1254801473420985e-15,1.1155692093668252e-12
0.0022500000000000003,-2.5250785972789765e-07,5.2336178265579271e-07,0.00091795375768580862,-0.0013896870015359323,-0.0008603691849622837,0.0012818562745929452,-8.2862111825076754e-07,1.1901184189979172e-06,-2.5250272115933578e-07,5.2335120047603246e-07,0.00055077225463166085,-0.00044305741420310542,-0.00082459679557682006,-6.6571432477618411e-05,-0.00051622183386266563,0.00040165539346150833,0.00076445851878657477,7.0805954137977757e-05,-8.2861615403197024e-07,1.1901081958474391e-06,1.1848222031057034e-15,1.1688530594202424e-12,1.1847982757418597e-15,1.1688295168637492e-12
