"time","smee.excitation.electroMagneticConverter.Phi.re","smee.inertiaRotor.phi","smee.inertiaRotor.w","smee.is[1]","smee.is[2]","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
0.34250000000000003,-0.21305574960004034,39.15582377555716,157.03911468424624,-69.62497003493101,-17.18603106846183,-0.21335943828760903,-0.36395357819067592,0.31271668267906755,0.32496442568326811
0.34255000000000002,-0.21306176435872146,39.16367568155146,157.03712580058541,-68.656945230159977,-18.61828415878044,-0.21336549214330258,-0.36394973064627734,0.30757386809167564,0.32983403120630778
0.34260000000000002,-0.21306776907259717,39.171527488208248,157.03514119041279,-67.671545472518261,-20.045769585840851,-0.21337152906718776,-0.36394589496885621,0.30235522451445146,0.33462224346170971
0.34265000000000001,-0.21307376362368996,39.179379195742158,157.03316089121259,-66.669021064024477,-21.468121791081945,-0.21337754895213637,-0.36394207122761507,0.29706204071923747,0.33932788214237353
0.3427,-0.21307974789444553,39.187230804369662,157.03118494030898,-65.649624742356565,-22.884976201844104,-0.2133835516915786,-0.36393825949135677,0.29169562302676472,0.34394978661656639
0.34275,-0.21308572176773286,39.195082314309083,157.02921337486652,-64.613609667637164,-24.295969128357555,-0.21338953717950218,-0.36393445982848571,0.28625729422374613,0.3484868155616459
0.34279999999999999,-0.21309168512685833,39.202933725780646,157.02724623188485,-63.561241949779941,-25.700739234814478,-0.21339550531046814,-0.36393067230699483,0.28074839824840203,0.3529378515797732
0.34285000000000004,-0.21309763785555644,39.210785039006403,157.02528354820234,-62.492789075943016,-27.098926394554915,-0.21340145597959903,-0.36392689699447567,0.2751702952613041,0.35730179750978242
0.34290000000000004,-0.21310357983799488,39.218636254210217,157.02332536049443,-61.408523265805613,-28.490172174387066,-0.21340738908258422,-0.36392313395811388,0.26952436267576868,0.3615775778860455
0.34295000000000003,-0.21310951095877254,39.226487371617807,157.02137170527448,-60.308717510249899,-29.874119107573598,-0.21341330451567667,-0.36391938326469253,0.26381199328410293,0.36576413766429611
0.34300000000000003,-0.21311543110292402,39.234338391456696,157.01942261889201,-59.193648210781141,-31.250411379370142,-0.21341920217569738,-0.36391564498058859,0.2580345959982791,0.36986044357750963
0.34305000000000002,-0.21312134015592829,39.242189313956246,157.01747813753005,-58.063601607301038,-32.618696309261324,-0.21342508196004481,-0.36391191917176441,0.25219359804434394,0.37386548695434541
0.34310000000000002,-0.21312723800370209,39.250040139347597,157.01553829720748,-56.918865730555645,-33.978622760481166,-0.21343094376668639,-0.36390820590377626,0.24629044146731821,0.37777828081378284
0.34315000000000001,-0.21313312453260472,39.257890867863715,157.01360313377742,-55.759732972665333,-35.329841813970475,-0.21343678749416292,-0.36390450524176959,0.24032658381554525,0.38159786116438876
0.34320000000000001,-0.21313899962943381,39.26574149973932,157.01167268292895,-54.586494833518074,-36.672005155316185,-0.21344261304158352,-0.36390081725048462,0.23430349577271667,0.38532328489239581
0.34325,-0.2131448631814355,39.273592035210939,157.00974698018345,-53.399449234533805,-38.004767627570942,-0.21344842030863612,-0.36389714199424678,0.22822266367695743,0.38895363337745859
0.34329999999999999,-0.21315071507630634,39.281442474516858,157.00782606089419,-52.198900671935142,-39.327787403202443,-0.21345420919558922,-0.36389347953696599,0.22208558922378824,0.39248801280789586
0.34335000000000004,-0.21315655520219054,39.289292817897142,157.00590996024744,-50.985155865540882,-40.640724677301172,-0.21345997960328764,-0.36388982994214036,0.2158937874385819,0.3959255524677639
0.34340000000000004,-0.21316238344768335,39.297143065593588,157.00399871326113,-49.758525493021928,-41.943242377561496,-0.21346573143315589,-0.36388619327285326,0.20964878700407366,0.3992654057840222
0.34345000000000003,-0.21316819970182535,39.304993217849734,157.00209235478735,-48.519317730795628,-43.235003281037628,-0.21347146458719055,-0.36388256959178028,0.20335212745461409,0.4025067472117082
0.34350000000000003,-0.21317400385411839,39.312843274910904,157.00019091950665,-47.267850091183639,-44.51567569203457,-0.21347717896797838,-0.36387895896117395,0.19700536335017294,0.40564877868495502
0.34355000000000002,-0.21317979579452045,39.320693237024102,156.99829444192983,-46.004443346644209,-45.784930732369048,-0.21348287447868883,-0.36387536144287025,0.19061006158917165,0.40869072666462375
0.34360000000000002,-0.21318557541344615,39.328543104438076,156.99640295639819,-44.729420919997565,-47.042442201997716,-0.21348855102307462,-0.36387177709828861,0.18416780082333195,0.4116318420667911
0.34365000000000001,-0.21319134260176986,39.336392877403306,156.99451649708217,-43.443109758541837,-48.287887135402116,-0.21349420850547424,-0.36386820598842956,0.17768017143044912,0.41447140095590157
0.34370000000000001,-0.21319709725081745,39.344242556171913,156.99263509798487,-42.145832813395572,-49.520941217853263,-0.21349984683080164,-0.3638646481738842,0.17114877235294895,0.41720870025591378
0.34375,-0.2132028392523895,39.352092140997776,156.99075879293349,-40.837925052248302,-50.741289023648854,-0.21350546590457209,-0.36386110371481184,0.16457521671513969,0.41984306764194501
0.34379999999999999,-0.21320856849874692,39.35994163213644,156.98888761558473,-39.519721455517264,-51.948616602280971,-0.21351106563288508,-0.36385757267095509,0.15796112696290271,0.42237385450719345
0.34384999999999999,-0.21321428488261665,39.367791029845144,156.9870215994228,-38.191560044689183,-53.142613546666794,-0.21351664592243011,-0.36385405510163543,0.15130813562812165,0.42480043801566486
0.34390000000000004,-0.21321998829719246,39.375640334382766,156.98516077775963,-36.853781139474158,-54.322972536356509,-0.21352220668048671,-0.36385055106575281,0.14461788468593478,0.42712222079469331
0.34395000000000003,-0.21322567863612976,39.383489546009834,156.98330518373621,-35.506722810504485,-55.489385746073964,-0.21352774781491779,-0.3638470606217919,0.13789202353768315,0.42933862797968081
0.34400000000000003,-0.21323135579356539,39.391338664988595,156.98145485031617,-34.150732844911126,-56.641554916733632,-0.21353326923419155,-0.36384358382780352,0.1311322129818128,0.43144911580866036
0.34405000000000002,-0.21323701966410469,39.399187691582874,156.97960981029033,-32.7861590588479,-57.779183504045733,-0.21353877084736589,-0.36384012074141814,0.12434012130722276,0.43345316502235276
0.34410000000000002,-0.21324267014282702,39.407036626058172,156.9777700962747,-31.413351863844781,-58.901978981800426,-0.21354425256409407,-0.36383667141984116,0.11751742484780285,0.43535028286911137
0.34415000000000001,-0.21324830712528511,39.414885468681589,156.97593574071118,-30.032662782330057,-60.009651428160886,-0.21354971429462291,-0.36383323591985511,0.11066580707819566,0.43714000207925141
0.34420000000000001,-0.21325393050750366,39.42273421972186,156.9741067758678,-28.644442833327986,-61.101911983462713,-0.21355515594979108,-0.36382981429782063,0.1037869576730817,0.43882187975363918
0.34425,-0.21325954018599472,39.430582879449325,156.97228323383376,-27.24905027274847,-62.17848137982552,-0.21356057744104512,-0.36382640660966364,0.096882574832322807,0.4403955039278864
0.34429999999999999,-0.21326513605774686,39.438431448135923,156.970465146523,-25.846843502286234,-63.239082491002506,-0.21356597868042695,-0.36382301291088565,0.089954362400567756,0.44186048790220633
0.34434999999999999,-0.21327071802023034,39.44627992605519,156.96865254567277,-24.43818302550163,-64.283442644675645,-0.21357135958057866,-0.36381963325656053,0.083004030165808082,0.4432164720426095
0.34440000000000004,-0.21327628597139464,39.454128313482244,156.96684546284445,-23.023429385423626,-65.311290935392478,-0.21357672005473904,-0.36381626770133718,0.07603329277799338,0.44446312192799531
0.34445000000000003,-0.213281839809672,39.461976610693746,156.96504392942262,-21.602944146693559,-66.322359840077382,-0.21358206001674701,-0.36381291629943663,0.069043869694422902,0.44560012953169809
0.34450000000000003,-0.21328737943398693,39.469824817967968,156.96324797661148,-20.177093709851192,-67.316390805211327,-0.21358737938105155,-0.36380957910464473,0.062037486054044043,0.44662721714863912
0.34455000000000002,-0.21329290474374848,39.4776729355847,156.96145763543811,-18.746244708408938,-68.29312799218178,-0.21359267806270202,-0.36380625617031936,0.055015870741390492,0.44754413301632812
0.34460000000000002,-0.21329841563885457,39.485520963825316,156.95967293675068,-17.310765366141197,-69.252320426733036,-0.21359795597735259,-0.36380294754938802,0.04798075644479112,0.44835065282996833
0.34465000000000001,-0.21330391201968768,39.493368902972698,156.95789391122034,-15.871023046110665,-70.193717673685626,-0.21360321304125685,-0.36379965329435199,0.040933878495020219,0.44904657693708427
0.34470000000000001,-0.21330939378712413,39.501216753311262,156.95612058933796,-14.427387309983473,-71.117075846778434,-0.21360844917127683,-0.36379637345727867,0.033876975426457644,0.44963173427098485
0.34475,-0.21331486084253665,39.509064515126951,156.95435300141335,-12.980230345845584,-72.022158665857788,-0.21361366428488579,-0.36379310808980009,0.026811788702013964,0.45010598301271509
0.3448,-0.21332031308779009,39.516912188707231,156.95259117757681,-11.529924604484776,-72.90873331049383,-0.21361885830016258,-0.36378985724311752,0.019740061576409135,0.45046920788202016
0.34484999999999999,-0.21332575042524532,39.524759774341049,156.95083514777809,-10.076843600177412,-73.776572206867272,-0.21362403113579484,-0.36378662096799863,0.012663538943836984,0.45072132127946718
0.34490000000000004,-0.21333117275775251,39.532607272318842,156.9490849417887,-8.6213593173427512,-74.625446670512488,-0.21362918271107156,-0.36378339931478482,0.0055839662178827493,0.45086225940597047
0.34495000000000003,-0.21333657998866681,39.540454682932555,156.94734058919639,-7.1638466279639488,-75.455138665352649,-0.21363431294589924,-0.36378019233337727,-0.0014969098479204904,0.45089198940703834
0.34500000000000003,-0.21334197202184316,39.548302006475573,156.94560211940731,-5.7046811380226643,-76.265435567973853,-0.21363942176079545,-0.36377700007324221,-0.0085773421674537765,0.45081050613292128
0.34505000000000002,-0.21334734876163622,39.556149243242785,156.94386956164618,-4.244238656328136,-77.056129155544767,-0.21364450907688842,-0.36377382258341212,-0.015655583873487769,0.45061783148820572
0.34510000000000002,-0.21335271011290322,39.563996393530516,156.94214294495518,-2.7828955168633058,-77.827016803022573,-0.21364957481591906,-0.36377065991248408,-0.022729888635129789,0.45031401511119407
0.34515000000000001,-0.21335805598099503,39.571843457636525,156.94042229819743,-1.3210261488797528,-78.57789267602854,-0.21365461890023058,-0.3637675121086284,-0.029798511590148007,0.44989912930143655
0.34520000000000001,-0.21336338627177889,39.579690435860051,156.9387076500488,0.1409920816071093,-79.308566698502844,-0.21365964125279308,-0.36376437921956861,-0.036859708712907162,0.44937327982239739
0.34525,-0.21336870089162432,39.587537328501739,156.93699902900337,1.6027825122886696,-80.018851101736331,-0.21366464179718703,-0.3637612612925949,-0.043911738012710526,0.44873659812951772
0.3453,-0.21337399974740801,39.59538413586364,156.93529646337151,3.0639684633987088,-80.708563677472426,-0.21366962045760809,-0.36375815837456105,-0.050952859789082053,0.44798924316822847
0.34534999999999999,-0.21337928274651435,39.603230858249226,156.93359998128003,4.5241734202982116,-81.37752718734373,-0.21367457715886692,-0.36375507051188427,-0.057981337063161699,0.44713140098957072
0.34540000000000004,-0.21338454979682933,39.611077495963372,156.9319096106743,5.9830222119221901,-82.02556239627161,-0.2136795118263817,-0.36375199775055156,-0.06499543609306388,0.44616328092975865
0.34545000000000003,-0.21338980080676073,39.618924049312355,156.9302253793112,7.4401383453144803,-82.652506340471177,-0.21368442438620025,-0.36374894013610215,-0.071993426586963227,0.44508512539189726
