"Time","rectifier.thyristor_p2.off","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n1.off","meanCurrent.y","meanVoltage.y","dcpm.inertiaRotor.phi","inductor.i","pulse2.twoPulse.filter[1].transferFunction[2].x_scaled[1]","rootMeanSquareVoltage.mean.x","dcpm.inertiaRotor.w","meanVoltage.x","rootMeanSquareVoltage.mean.y","pulse2.twoPulse.filter[1].transferFunction[1].x_scaled[1]","rectifier.thyristor_n2.off","rectifier.thyristor_p1.off","pulse2.twoPulse.filter[1].firstOrder.y","meanCurrent.x","lMains.i","pulse2.twoPulse.timerNegative[1].entryTime"
2.4703937,0,2.460042,0,99.862976,96.427811,352.46893,98.30468,-15.818026,3.3070854e-05,143.69331,-2.5958783e-05,12079.098,15.276365,0,0,48.853333,0.039161213,75.179832,2.470042
2.4705937,0,2.460042,0,99.862976,96.427811,352.49768,97.136536,-15.812947,3.3071046e-05,143.69138,-2.6154239e-05,12079.098,15.499637,0,0,43.083931,0.058706857,43.74424,2.470042
2.4707937,0,2.460042,0,99.862976,96.427811,352.52643,95.969116,-15.765438,3.3071232e-05,143.68846,-2.6347361e-05,12079.098,15.68176,0,0,37.995857,0.078018926,0.13774404,2.470042
2.4709938,0,2.460042,0,99.862976,96.427811,352.55518,94.802429,-15.681037,3.3071414e-05,143.68454,-2.6538148e-05,12079.098,15.827703,0,0,33.508614,0.097097561,-55.391823,2.470042
2.4711132,0,2.460042,0,99.862976,96.427811,352.57233,94.106285,-15.615104,3.3071519e-05,143.68173,-2.6650932e-05,12079.098,15.899413,0,0,31.086554,0.10837605,-94.106285,2.470042
2.4711132,0,2.460042,0,99.862976,96.427811,352.57233,94.106285,-15.615104,3.3071519e-05,143.68173,-2.6650932e-05,12079.098,15.899413,1,1,31.086554,0.10837605,-94.106285,2.470042
2.4711938,0,2.460042,0,99.862976,96.427811,352.58389,93.908089,-15.560597,0.24933718,143.67967,0.0044552926,12079.098,15.937813,1,1,26.804485,0.11595375,-93.909241,2.470042
2.4713938,0,2.460042,0,99.862976,96.427811,352.61264,93.49353,-15.3714,1.0183845,143.67432,0.01684696,12079.098,15.978618,1,1,16.311081,0.13469356,-93.494858,2.470042
2.4715939,0,2.460042,0,99.862976,96.427811,352.64139,93.186554,-15.107754,2.0224655,143.66866,0.031009546,12079.098,15.943336,1,1,6.0116215,0.15336126,-93.188057,2.470042
2.4717939,0,2.460042,0,99.862976,96.427811,352.6701,92.983734,-14.772745,3.2840815,143.66278,0.046887405,12079.098,15.833968,1,1,-4.0839009,0.17197804,-92.985405,2.470042
2.4719939,0,2.460042,0,99.862976,96.427811,352.69885,92.881226,-14.369492,4.8216839,143.65678,0.064418122,12079.098,15.652588,1,1,-13.962676,0.19056436,-92.883064,2.470042
2.472194,0,2.460042,0,99.862976,96.427811,352.72757,92.874794,-13.901157,6.6493883,143.65073,0.083532773,12079.098,15.401354,1,1,-23.609562,0.20913985,-92.876785,2.470042
2.472394,0,2.460042,0,99.862976,96.427811,352.75632,92.959824,-13.370972,8.7767439,143.6447,0.10415616,12079.098,15.082527,1,1,-33.007515,0.2277233,-92.96196,2.470042
2.472594,0,2.460042,0,99.862976,96.427811,352.78503,93.131348,-12.782235,11.208589,143.63879,0.12620717,12079.098,14.698481,1,1,-42.138,0.24633248,-93.133621,2.470042
2.4727941,0,2.460042,0,99.862976,96.427811,352.81378,93.384048,-12.138329,13.944971,143.63307,0.14959903,12079.098,14.251712,1,1,-50.981339,0.26498416,-93.386452,2.470042
2.4729939,0,2.460042,0,99.862976,96.427811,352.8425,93.712296,-11.442716,16.981148,143.62758,0.1742397,12079.098,13.744844,1,1,-59.517063,0.28369406,-93.714821,2.470042
2.4731939,0,2.460042,0,99.862976,96.427811,352.87122,94.110176,-10.69895,20.307657,143.62241,0.20003217,12079.098,13.180636,1,1,-67.724213,0.30247667,-94.112816,2.470042
2.4733939,0,2.460042,0,99.862976,96.427811,352.89996,94.571495,-9.9106684,23.910473,143.6176,0.22687498,12079.098,12.561977,1,1,-75.581627,0.32134533,-94.574226,2.470042
2.473594,0,2.460042,0,99.862976,96.427811,352.92868,95.089798,-9.0815954,27.771214,143.6132,0.25466242,12079.098,11.891891,1,1,-83.068199,0.34031203,-95.092621,2.470042
2.473794,0,2.460042,0,99.862976,96.427811,352.9574,95.658424,-8.2155333,31.867449,143.60928,0.28328517,12079.098,11.173532,1,1,-90.163116,0.35938758,-95.661324,2.470042
2.473994,0,2.460042,0,99.862976,96.427811,352.98611,96.270515,-7.3163624,36.173031,143.60585,0.31263047,12079.098,10.410182,1,1,-96.846085,0.37858132,-96.273483,2.470042
2.474194,0,2.460042,0,99.862976,96.427811,353.01486,96.919044,-6.3880296,40.658531,143.60297,0.34258285,12079.098,9.6052427,1,1,-103.09753,0.39790124,-96.922066,2.470042
2.4743941,0,2.460042,0,99.862976,96.427811,353.04358,97.596832,-5.4345427,45.291679,143.60063,0.37302437,12079.098,8.7622318,1,1,-108.89877,0.41735393,-97.599892,2.470042
2.4745941,0,2.460042,0,99.862976,96.427811,353.0723,98.2966,-4.4599605,50.037899,143.59889,0.40383521,12079.098,7.8847742,1,1,-114.23221,0.43694448,-98.299698,2.470042
2.4747941,0,2.460042,0,99.862976,96.427811,353.10101,99.010979,-3.4683824,54.860813,143.59775,0.43489406,12079.098,6.9765911,1,1,-119.08147,0.45667663,-99.014091,2.470042
2.4749942,0,2.460042,0,99.862976,96.427811,353.12973,99.732552,-2.463938,59.722843,143.59721,0.46607864,12079.098,6.0414925,1,1,-123.43152,0.47655249,-99.735672,2.470042
2.4751942,0,2.460042,0,99.862976,96.427811,353.15845,100.45387,-1.4507749,64.585785,143.59729,0.4972662,12079.098,5.0833631,1,1,-127.26884,0.49657276,-100.45699,2.470042
2.4753942,0,2.460042,0,99.862976,96.427811,353.18719,101.16749,-0.43304566,69.411453,143.59798,0.52833396,12079.098,4.106154,1,1,-130.5815,0.51673669,-101.17059,2.470042
2.4755943,0,2.460042,0,99.862976,96.427811,353.21591,101.866,0.58510447,74.162224,143.59927,0.55915964,12079.098,3.1138663,1,1,-133.35925,0.5370419,-101.86907,2.470042
2.4757941,0,2.460042,0,99.862976,96.427811,353.24463,102.54206,1.5995508,78.801674,143.60114,0.58962184,12079.098,2.1105418,1,1,-135.59363,0.55748475,-102.54508,2.470042
2.4759941,0,2.460042,0,99.862976,96.427811,353.27335,103.1884,2.6062028,83.295105,143.60358,0.61960077,12079.098,1.1002469,1,1,-137.27802,0.57805997,-103.19138,2.470042
2.4761941,0,2.460042,0,99.862976,96.427811,353.30206,103.7979,3.601018,87.610153,143.60654,0.64897835,12079.098,0.087060064,1,1,-138.40773,0.5987609,-103.80081,2.470042
2.4763942,0,2.460042,0,99.862976,96.427811,353.33078,104.36357,4.5800157,91.717247,143.61002,0.67763907,12079.098,-0.92494303,1,1,-138.98003,0.61957949,-104.3664,2.470042
2.4765942,0,2.460042,0,99.862976,96.427811,353.35953,104.8786,5.5392904,95.590073,143.61394,0.70547003,12079.098,-1.9317038,1,1,-138.99417,0.64050627,-104.88134,2.470042
2.4767942,0,2.460042,0,99.862976,96.427811,353.38824,105.33639,6.4750271,99.206024,143.61827,0.73236185,12079.098,-2.9291952,1,1,-138.45145,0.66153044,-105.33903,2.470042
2.4769943,0,2.460042,0,99.862976,96.427811,353.41696,105.73055,7.3835125,102.54653,143.62299,0.75820869,12079.098,-3.9134362,1,1,-137.35518,0.6826399,-105.73307,2.470042
2.4771943,0,2.460042,0,99.862976,96.427811,353.44571,106.05495,8.2611513,105.59737,143.62799,0.78290892,12079.098,-4.880507,1,1,-135.71077,0.7038213,-106.05736,2.470042
2.4773943,0,2.460042,0,99.862976,96.427811,353.47443,106.30377,9.104476,108.34885,143.63324,0.80636537,12079.098,-5.8265624,1,1,-133.5256,0.72506016,-106.30605,2.470042
2.4775944,0,2.460042,0,99.862976,96.427811,353.50314,106.47145,9.9101629,110.79601,143.63867,0.82848591,12079.098,-6.7478471,1,1,-130.80914,0.74634075,-106.47359,2.470042
2.4777944,0,2.460042,0,99.862976,96.427811,353.53189,106.55278,10.675041,112.93867,143.6442,0.8491835,12079.098,-7.6407094,1,1,-127.57285,0.76764631,-106.55477,2.470042
2.4779944,0,2.460042,0,99.862976,96.427811,353.56061,106.54288,11.396108,114.78142,143.64977,0.86837691,12079.098,-8.5016146,1,1,-123.83011,0.78895909,-106.54472,2.470042
2.4781945,0,2.460042,0,99.862976,96.427811,353.58936,106.43723,12.070535,116.33359,143.65527,0.88599074,12079.098,-9.3271599,1,1,-119.59629,0.81026042,-106.43892,2.470042
2.4783943,0,2.460042,0,99.862976,96.427811,353.61807,106.23173,12.695684,117.60907,143.66066,0.9019559,12079.098,-10.114082,1,1,-114.8886,0.83153069,-106.23324,2.470042
2.4785943,0,2.460042,0,99.862976,96.427811,353.64682,105.92262,13.269116,118.62608,143.66583,0.91620964,12079.098,-10.859281,1,1,-109.72607,0.85274953,-105.92395,2.470042
2.4787943,0,2.460042,0,99.862976,96.427811,353.67557,105.50658,13.788595,119.40691,143.67068,0.92869627,12079.098,-11.559816,1,1,-104.12947,0.87389594,-105.50774,2.470042
2.4789944,0,2.460042,0,99.862976,96.427811,353.70428,104.98073,14.252104,119.97755,143.67516,0.93936676,12079.098,-12.212932,1,1,-98.121246,0.89494818,-104.9817,2.470042
2.4791944,0,2.460042,0,99.862976,96.427811,353.73303,104.3426,14.657846,120.36728,143.67911,0.94817948,12079.098,-12.816058,1,1,-91.725418,0.91588402,-104.34339,2.470042
2.4793944,0,2.460042,0,99.862976,96.427811,353.76178,103.59019,15.004257,120.60823,143.6825,0.9551,12079.098,-13.366829,1,1,-84.967529,0.93668085,-103.59079,2.470042
2.4795945,0,2.460042,0,99.862976,96.427811,353.7905,102.72195,15.290007,120.73483,143.68518,0.96010149,12079.098,-13.863081,1,1,-77.874481,0.95731562,-102.72235,2.470042
2.4797945,0,2.460042,0,99.862976,96.427811,353.81924,101.73676,15.514004,120.78331,143.68707,0.96316457,12079.098,-14.302874,1,1,-70.474503,0.97776508,-101.73697,2.470042
2.4799945,0,2.460042,0,99.862976,96.427811,353.84799,100.63402,15.675406,120.7911,143.6881,0.96427763,12079.098,-14.684485,1,1,-62.797001,0.99800569,-100.63403,2.470042
2.48,0,2.460042,0,99.862976,96.427811,353.84879,100.60208,15.678946,120.79111,143.68811,0.96428061,12079.098,-14.694126,1,1,-62.582619,0.99855816,-100.60209,2.470042
2.48,0,2.460042,0,99.855812,96.428062,353.84879,100.60208,15.678946,0,143.68811,0,12079.11,-14.694126,1,1,-62.582619,0,-100.60209,2.470042
2.4800084,0,2.460042,0,99.855812,96.428062,353.84998,100.55276,15.684305,6.0138535e-07,143.68813,1.736273e-06,12079.11,-14.708877,1,1,-62.252285,0.00084998849,-100.55276,2.470042
2.480042,0,2.460042,0,99.855812,96.428062,353.8548,100.35557,15.704395,3.306297e-05,143.68819,-2.5604804e-05,12079.11,-14.766185,1,1,-60.941162,0.004208589,-100.35554,2.470042
2.480042,0,2.480042,0,99.855812,96.428062,353.8548,100.35557,15.704395,3.306297e-05,143.68819,-2.5604804e-05,12079.11,-14.766185,1,1,-60.941162,0.004208589,-100.35554,2.470042
2.480042,0,2.480042,0,99.855812,96.428062,353.8548,100.35557,15.704395,3.3062974e-05,143.68819,-2.5604806e-05,12079.11,-14.766185,1,1,-60.941162,0.004208589,-100.35554,2.470042
2.480042,0,2.480042,0,99.855812,96.428062,353.8548,100.35557,15.704395,3.3062974e-05,143.68819,-2.5604806e-05,12079.11,-14.766185,0,0,-60.941162,0.004208589,-100.35554,2.470042
2.4801946,0,2.480042,0,99.855812,96.428062,353.87674,99.463127,15.774693,3.3063123e-05,143.68814,-2.5757308e-05,12079.11,-15.007512,0,0,-55.367958,0.019458735,-94.187996,2.470042
2.4803946,0,2.480042,0,99.855812,96.428062,353.90546,98.294312,15.818124,3.3063319e-05,143.68718,-2.595508e-05,12079.11,-15.277363,0,0,-48.829262,0.03923602,-75.074768,2.470042
2.4805946,0,2.480042,0,99.855812,96.428062,353.9342,97.126221,15.812867,3.3063512e-05,143.68524,-2.6150516e-05,12079.11,-15.500462,0,0,-43.062702,0.058779594,-43.591057,2.470042
2.4807947,0,2.480042,0,99.855812,96.428062,353.96295,95.958855,15.765202,3.3063698e-05,143.6823,-2.6343616e-05,12079.11,-15.682434,0,0,-37.977135,0.078089602,0.062675104,2.470042
2.4809947,0,2.480042,0,99.855812,96.428062,353.99167,94.792221,15.680666,3.306388e-05,143.67838,-2.6534382e-05,12079.11,-15.828245,0,0,-33.492104,0.097166196,55.638412,2.470042
2.4811132,0,2.480042,0,99.855812,96.428062,354.00873,94.100876,15.615149,3.3063985e-05,143.67558,-2.6646387e-05,12079.11,-15.899429,0,0,-31.087191,0.10836659,94.100876,2.470042
2.4811132,1,2.480042,1,99.855812,96.428062,354.00873,94.100876,15.615149,3.3063985e-05,143.67558,-2.6646387e-05,12079.11,-15.899429,0,0,-31.087191,0.10836659,94.100876,2.470042
2.4811945,1,2.480042,1,99.855812,96.428062,354.02042,93.90078,15.560027,0.25202096,143.67351,0.0045021176,12079.11,-15.938154,0,0,-26.761921,0.11602057,93.901924,2.470042
2.4813945,1,2.480042,1,99.855812,96.428062,354.04916,93.486694,15.370523,1.0219407,143.66815,0.016900826,12079.11,-15.97865,0,0,-16.269388,0.13475896,93.488022,2.470042
2.4815946,1,2.480042,1,99.855812,96.428062,354.07788,93.180183,15.106585,2.0269899,143.66248,0.031070249,12079.11,-15.943067,0,0,-5.9708157,0.15342535,93.181686,2.470042
2.4817946,1,2.480042,1,99.855812,96.428062,354.10663,92.977821,14.771297,3.2896545,143.6566,0.046954717,12079.11,-15.833407,0,0,4.123786,0.17204091,92.979492,2.470042
2.4819946,1,2.480042,1,99.855812,96.428062,354.13535,92.875748,14.367776,4.8283696,143.65059,0.064491779,12079.11,-15.651744,0,0,14.001597,0.19062608,92.877579,2.470042
2.4821947,1,2.480042,1,99.855812,96.428062,354.16409,92.869736,13.899189,6.6572328,143.64453,0.083612494,12079.11,-15.400236,0,0,23.647465,0.20920052,92.871719,2.470042
2.4823947,1,2.480042,1,99.855812,96.428062,354.19281,92.955162,13.368764,8.7857752,143.6385,0.10424164,12079.11,-15.081144,0,0,33.044342,0.22778298,92.957298,2.470042
2.4825947,1,2.480042,1,99.855812,96.428062,354.22156,93.12706,12.779801,11.218818,143.6326,0.12629807,12079.11,-14.696844,0,0,42.173679,0.24639127,93.129333,2.470042
2.4827948,1,2.480042,1,99.855812,96.428062,354.25027,93.380119,12.135682,13.956387,143.62686,0.14969501,12079.11,-14.249831,0,0,51.0158,0.26504216,93.382523,2.470042
2.4829948,1,2.480042,1,99.855812,96.428062,354.27902,93.70871,11.439871,16.993723,143.62138,0.17434038,12079.11,-13.742731,0,0,59.550232,0.28375128,93.711235,2.470042
2.4831948,1,2.480042,1,99.855812,96.428062,354.30774,94.106903,10.695921,20.321346,143.6162,0.2001372,12079.11,-13.178302,0,0,67.756012,0.30253321,94.109535,2.470042
2.4833949,1,2.480042,1,99.855812,96.428062,354.33646,94.568497,9.9074717,23.925209,143.61139,0.2269839,12079.11,-12.559433,0,0,75.611977,0.32140124,94.571236,2.470042
2.4835949,1,2.480042,1,99.855812,96.428062,354.36517,95.087067,9.0782442,27.786921,143.60699,0.25477484,12079.11,-11.88915,0,0,83.097023,0.34036738,95.08989,2.470042
2.4837947,1,2.480042,1,99.855812,96.428062,354.39389,95.65593,8.2120438,31.884027,143.60306,0.28340062,12079.11,-11.170607,0,0,90.190331,0.35944238,95.658829,2.470042
2.4839947,1,2.480042,1,99.855812,96.428062,354.42264,96.268227,7.3127499,36.190376,143.59962,0.31274852,12079.11,-10.407085,0,0,96.87162,0.37863564,96.271194,2.470042
2.4841948,1,2.480042,1,99.855812,96.428062,354.45135,96.916931,6.3843098,40.676517,143.59674,0.34270304,12079.11,-9.6019888,0,0,103.12132,0.39795512,96.919952,2.470042
2.4843948,1,2.480042,1,99.855812,96.428062,354.48007,97.594872,5.4307318,45.310181,143.59441,0.37314627,12079.11,-8.7588348,0,0,108.92074,0.41740739,97.597939,2.470042
2.4845948,1,2.480042,1,99.855812,96.428062,354.50879,98.294762,4.4560747,50.05677,143.59267,0.40395832,12079.11,-7.8812485,0,0,114.2523,0.43699759,98.297859,2.470042
2.4847949,1,2.480042,1,99.855812,96.428062,354.53751,99.009239,3.4644377,54.87991,143.59151,0.43501788,12079.11,-6.9729519,0,0,119.0996,0.45672938,99.012352,2.470042
2.4849949,1,2.480042,1,99.855812,96.428062,354.56622,99.730873,2.4599512,59.742016,143.59097,0.46620271,12079.11,-6.037755,0,0,123.44765,0.47660488,99.733994,2.470042
2.4851949,1,2.480042,1,99.855812,96.428062,354.59494,100.45223,1.446762,64.604889,143.59106,0.49739003,12079.11,-5.0795426,0,0,127.28294,0.49662483,100.45535,2.470042
2.485395,1,2.480042,1,99.855812,96.428062,354.62369,101.16586,0.42902303,69.430328,143.59175,0.52845711,12079.11,-4.1022658,0,0,130.59351,0.51678842,101.16895,2.470042
2.485595,1,2.480042,1,99.855812,96.428062,354.6524,101.86434,-0.58912051,74.180733,143.59303,0.55928153,12079.11,-3.1099272,0,0,133.36913,0.53709334,101.86741,2.470042
2.485795,1,2.480042,1,99.855812,96.428062,354.68112,102.54034,-1.603544,78.819672,143.59491,0.58974212,12079.11,-2.1065671,0,0,135.60135,0.55753589,102.54337,2.470042
2.4859951,1,2.480042,1,99.855812,96.428062,354.70984,103.18661,-2.6101573,83.312469,143.59734,0.61971891,12079.11,-1.0962528,0,0,137.28357,0.57811075,103.18958,2.470042
2.4861951,1,2.480042,1,99.855812,96.428062,354.73856,103.79601,-3.6049178,87.626762,143.6003,0.64909393,12079.11,-0.083062649,0,0,138.41109,0.59881127,103.7989,2.470042
2.4863951,1,2.480042,1,99.855812,96.428062,354.76727,104.36154,-4.5838451,91.732979,143.60378,0.67775154,12079.11,0.92892784,0,0,138.9812,0.61962944,104.36436,2.470042
2.4865949,1,2.480042,1,99.855812,96.428062,354.79602,104.8764,-5.5430346,95.604836,143.6077,0.70557904,12079.11,1.93566,0,0,138.99315,0.6405558,104.87914,2.470042
2.4867949,1,2.480042,1,99.855812,96.428062,354.82474,105.334,-6.4786711,99.219742,143.61203,0.732467,12079.11,2.9331071,0,0,138.44824,0.66157949,105.33664,2.470042
2.486995,1,2.480042,1,99.855812,96.428062,354.85345,105.72795,-7.3870425,102.55914,143.61673,0.75830954,12079.11,3.9172883,0,0,137.34981,0.68268847,105.73048,2.470042
2.487195,1,2.480042,1,99.855812,96.428062,354.88217,106.05212,-8.2645531,105.60882,143.62173,0.78300506,12079.11,4.884284,0,0,135.70325,0.70386934,106.05453,2.470042
2.487395,1,2.480042,1,99.855812,96.428062,354.91092,106.30068,-9.1077356,108.35911,143.62698,0.80645645,12079.11,5.8302493,0,0,133.51599,0.72510761,106.30296,2.470042
2.4875951,1,2.480042,1,99.855812,96.428062,354.93964,106.46809,-9.9132681,110.80508,143.63242,0.82857156,12079.11,6.7514296,0,0,130.79745,0.74638754,106.47023,2.470042
2.4877951,1,2.480042,1,99.855812,96.428062,354.96835,106.54912,-10.677979,112.94654,143.63794,0.84926343,12079.11,7.6441731,0,0,127.55914,0.76769245,106.55111,2.470042
2.4879951,1,2.480042,1,99.855812,96.428062,354.9971,106.5389,-11.398868,114.78813,143.64351,0.86845076,12079.11,8.5049467,0,0,123.81445,0.78900445,106.54074,2.470042
2.4881952,1,2.480042,1,99.855812,96.428062,355.02582,106.43292,-12.073107,116.33919,143.64902,0.88605827,12079.11,9.3303452,0,0,119.57874,0.81030494,106.4346,2.470042
2.4883952,1,2.480042,1,99.855812,96.428062,355.05457,106.22707,-12.698057,117.61361,143.6544,0.90201676,12079.11,10.117111,0,0,114.86922,0.83157432,106.22858,2.470042
2.4885952,1,2.480042,1,99.855812,96.428062,355.08328,105.91759,-13.271281,118.62965,143.65956,0.91626376,12079.11,10.862139,0,0,109.70494,0.8527922,105.91893,2.470042
2.4887953,1,2.480042,1,99.855812,96.428062,355.11203,105.50118,-13.790545,119.4096,143.66441,0.9287433,12079.11,11.562493,0,0,104.10668,0.87393755,105.50233,2.470042
2.4889953,1,2.480042,1,99.855812,96.428062,355.14078,104.97495,-14.253829,119.97947,143.66887,0.93940657,12079.11,12.215418,0,0,98.096893,0.89498866,104.97591,2.470042
2.4891953,1,2.480042,1,99.855812,96.428062,355.16949,104.33643,-14.659342,120.36855,143.67284,0.94821197,12079.11,12.818343,0,0,91.699593,0.91592336,104.33721,2.470042
2.4893951,1,2.480042,1,99.855812,96.428062,355.19824,103.58361,-15.005517,120.60899,143.67619,0.95512503,12079.11,13.368904,0,0,84.940331,0.93671888,103.58421,2.470042
2.4895952,1,2.480042,1,99.855812,96.428062,355.22699,102.71496,-15.291024,120.73521,143.67888,0.96011889,12079.11,13.864939,0,0,77.846024,0.95735234,102.71536,2.470042
2.4897952,1,2.480042,1,99.855812,96.428062,355.25571,101.72937,-15.514777,120.78346,143.68077,0.9631744,12079.11,14.304505,0,0,70.444901,0.97780031,101.72958,2.470042
2.4899952,1,2.480042,1,99.855812,96.428062,355.28445,100.62621,-15.675932,120.79116,143.68178,0.96427977,12079.11,14.685886,0,0,62.766369,0.99803942,100.62622,2.470042
2.49,1,2.480042,1,99.855812,96.428062,355.28513,100.59883,-15.678965,120.79117,143.68179,0.96428221,12079.11,14.694147,0,0,62.5826,0.99851292,100.59885,2.470042
2.49,1,2.480042,1,99.851295,96.428223,355.28513,100.59883,-15.678965,0,143.68179,0,12079.116,14.694147,0,0,62.5826,0,100.59885,2.470042
2.4900084,1,2.480042,1,99.851295,96.428223,355.28635,100.54951,-15.684322,6.0129094e-07,143.68182,1.7360767e-06,12079.116,14.708897,0,0,62.252285,0.00084991328,100.54951,2.470042
2.490042,1,2.480042,1,99.851295,96.428223,355.29114,100.35235,-15.704412,3.3058459e-05,143.68188,-2.5602321e-05,12079.116,14.766202,0,0,60.941227,0.0042082407,100.35231,2.470042
2.490042,1,2.480042,1,99.851295,96.428223,355.29114,100.35235,-15.704412,3.3058459e-05,143.68188,-2.5602321e-05,12079.116,14.766202,0,0,60.941227,0.0042082407,100.35231,2.490042
2.490042,1,2.480042,1,99.851295,96.428223,355.29114,100.35235,-15.704412,3.3058463e-05,143.68188,-2.5602325e-05,12079.116,14.766202,0,0,60.941227,0.0042082411,100.35231,2.490042
2.490042,0,2.480042,0,99.851295,96.428223,355.29114,100.35235,-15.704412,3.3058463e-05,143.68188,-2.5602325e-05,12079.116,14.766202,0,0,60.941227,0.0042082411,100.35231,2.490042
2.4901953,0,2.480042,0,99.851295,96.428223,355.3132,99.455338,-15.774985,3.3058615e-05,143.68182,-2.5755602e-05,12079.116,15.008689,0,0,55.340664,0.019536121,94.134171,2.490042
2.4903953,0,2.480042,0,99.851295,96.428223,355.34192,98.286583,-15.818211,3.3058812e-05,143.68086,-2.5953361e-05,12079.116,15.278345,0,0,48.805191,0.039311852,74.972122,2.490042
2.4905953,0,2.480042,0,99.851295,96.428223,355.37067,97.118546,-15.812775,3.3059005e-05,143.67891,-2.614878e-05,12079.116,15.501272,0,0,43.041473,0.058853887,43.440285,2.490042
2.4907954,0,2.480042,0,99.851295,96.428223,355.39941,95.951233,-15.764955,3.305919e-05,143.67596,-2.6341866e-05,12079.116,15.683093,0,0,37.958416,0.078162365,-0.26069507,2.490042
2.4909954,0,2.480042,0,99.851295,96.428223,355.42813,94.784653,-15.680284,3.3059372e-05,143.67204,-2.6532616e-05,12079.116,15.828771,0,0,33.475594,0.097237438,-55.882618,2.490042
2.4911132,0,2.480042,0,99.851295,96.428223,355.44507,94.098015,-15.615173,3.3059478e-05,143.66925,-2.6643856e-05,12079.116,15.899439,0,0,31.087526,0.10836148,-94.098015,2.490042
2.4911132,0,2.480042,0,99.851295,96.428223,355.44507,94.098015,-15.615173,3.3059478e-05,143.66925,-2.6643856e-05,12079.116,15.899439,1,1,31.087526,0.10836148,-94.098015,2.490042
2.4911954,0,2.480042,0,99.851295,96.428223,355.45688,93.896049,-15.559446,0.25466463,143.66716,0.0045481636,12079.116,15.938481,1,1,26.719833,0.11609052,-93.897202,2.490042
2.4913955,0,2.480042,0,99.851295,96.428223,355.48563,93.482445,-15.36964,1.0254569,143.66179,0.016953912,12079.116,15.978671,1,1,16.228115,0.13482802,-93.483772,2.490042
2.4915955,0,2.480042,0,99.851295,96.428223,355.51434,93.176399,-15.105412,2.0314744,143.65613,0.031130169,12079.116,15.94279,1,1,5.9303842,0.1534936,-93.17791,2.490042
2.4917955,0,2.480042,0,99.851295,96.428223,355.54309,92.974487,-14.769847,3.2951872,143.65024,0.047021236,12079.116,15.832841,1,1,-4.1633391,0.17210844,-92.976158,2.490042
2.4919953,0,2.480042,0,99.851295,96.428223,355.57181,92.872849,-14.366063,4.8350148,143.64423,0.064564645,12079.116,15.650897,1,1,-14.040223,0.19069301,-92.874687,2.490042
2.4921954,0,2.480042,0,99.851295,96.428223,355.60056,92.867256,-13.897224,6.6650367,143.63817,0.083691418,12079.116,15.399117,1,1,-23.685106,0.2092669,-92.869247,2.490042
2.4923954,0,2.480042,0,99.851295,96.428223,355.62927,92.953087,-13.366561,8.7947664,143.63214,0.10432632,12079.116,15.079763,1,1,-33.080933,0.22784892,-92.955223,2.490042
2.4925954,0,2.480042,0,99.851295,96.428223,355.65799,93.125366,-12.777373,11.229004,143.62622,0.12638818,12079.116,14.69521,1,1,-42.209148,0.24645682,-93.12764,2.490042
2.4927955,0,2.480042,0,99.851295,96.428223,355.68674,93.378777,-12.133043,13.96776,143.6205,0.1497902,12079.116,14.247954,1,1,-51.050076,0.26510739,-93.38118,2.490042
2.4929955,0,2.480042,0,99.851295,96.428223,355.71545,93.707703,-11.437036,17.006254,143.61501,0.17444026,12079.116,13.740623,1,1,-59.583233,0.28381631,-93.710228,2.490042
2.4931955,0,2.480042,0,99.851295,96.428223,355.74417,94.106201,-10.692904,20.33499,143.60983,0.20024139,12079.116,13.175973,1,1,-67.787659,0.30259806,-94.108841,2.490042
2.4933956,0,2.480042,0,99.851295,96.428223,355.77289,94.568092,-9.9042854,23.939901,143.60503,0.227092,12079.116,12.556896,1,1,-75.642189,0.32146597,-94.570824,2.490042
2.4935956,0,2.480042,0,99.851295,96.428223,355.80164,95.086914,-9.0749054,27.802582,143.60063,0.25488642,12079.116,11.886416,1,1,-83.125725,0.34043205,-95.089737,2.490042
2.4937956,0,2.480042,0,99.851295,96.428223,355.83035,95.656013,-8.2085667,31.90056,143.59669,0.28351524,12079.116,11.16769,1,1,-90.217445,0.35950705,-95.658913,2.490042
2.4939957,0,2.480042,0,99.851295,96.428223,355.85907,96.268517,-7.3091502,36.207672,143.59326,0.31286576,12079.116,10.403998,1,1,-96.897064,0.37870035,-96.271484,2.490042
2.4941957,0,2.480042,0,99.851295,96.428223,355.88779,96.917404,-6.3806038,40.694458,143.59036,0.34282243,12079.116,9.5987444,1,1,-103.14501,0.39801991,-96.920425,2.490042
2.4943957,0,2.480042,0,99.851295,96.428223,355.9165,97.59549,-5.4269347,45.328629,143.58804,0.37326732,12079.116,8.7554483,1,1,-108.94263,0.4174723,-97.598557,2.490042
2.4945958,0,2.480042,0,99.851295,96.428223,355.94522,98.295502,-4.4522028,50.075588,143.58629,0.40408057,12079.116,7.8777342,1,1,-114.2723,0.43706265,-98.298599,2.490042
2.4947956,0,2.480042,0,99.851295,96.428223,355.97394,99.010071,-3.4605076,54.898952,143.58514,0.43514085,12079.116,6.9693246,1,1,-119.11768,0.45679456,-99.013191,2.490042
