"Time","inertia2.phi","inertia2.w","damper.phi_rel","damper.w_rel","springDamper.phi_rel","springDamper.w_rel","inertia3.phi","inertia3.w","elastoBacklash.phi_rel","elastoBacklash.w_rel","bearingFriction.mode","clutch.phi_rel","clutch.w_rel","clutch.mode","brake.mode","lossyGear.mode","gear2_1.phi_rel","gear2_1.w_rel","gear2_1.lossyGear.mode","inertia8.phi","inertia8.w","position.phi","position.w","speed.phi","speed.w","accelerate.phi","accelerate.w","inertia13.phi","inertia13.w","inertia14.phi","inertia14.w","inertia15.phi","coupling.w","coupling.tau"
0.27792001,-0.0032931217,-0.016474899,0.00011872853,-0.0011738486,2.5819156e-05,0.0011032404,0.57064396,1.9868879,-0.00016118224,0.0025884644,1,-2.7791672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98891729,-0.92760235,0.18378785,0.98774767,0.01929081,0.18693195,0.0064302702,0.062310647,0.28321159,2.03808,3.0571201,55.584,400
0.27810001,-0.0032960859,-0.016461298,0.00011851936,-0.0011502858,2.6016649e-05,0.0010911389,0.57100159,1.9868922,-0.0001607192,0.002556409,1,-2.7809671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98874968,-0.93462908,0.18396562,0.98757195,0.019324474,0.18710917,0.0064414912,0.062369723,0.28357857,2.0394001,3.0590999,55.619999,400
0.27827999,-0.0032990477,-0.01644763,0.00011831444,-0.0011266136,2.6211956e-05,0.0010789247,0.57135928,1.9868966,-0.00016026194,0.0025240271,1,-2.7827671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98858082,-0.94165468,0.18414338,0.98739505,0.019358169,0.18728635,0.0064527229,0.062428784,0.28394577,2.04072,3.06108,55.655998,400
0.27846,-0.003302007,-0.016433893,0.00011811379,-0.0011028359,2.6405054e-05,0.0010666004,0.5717169,1.986901,-0.00015981056,0.0024913233,1,-2.7845672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98841065,-0.94867903,0.18432109,0.98721683,0.019391896,0.18746349,0.0064639659,0.062487833,0.28431323,2.0420401,3.06306,55.692001,400
0.27864,-0.0033049639,-0.016420092,0.00011791742,-0.0010789568,2.6595926e-05,0.0010541686,0.57207453,1.9869057,-0.00015936508,0.0024583018,1,-2.7863671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98823929,-0.95570219,0.18449877,0.98703736,0.019425657,0.18764061,0.0064752186,0.062546872,0.2846809,2.04336,3.0650401,55.728001,400
0.27882001,-0.0033079183,-0.016406229,0.00011772537,-0.0010549799,2.6784548e-05,0.0010416312,0.57243216,1.9869102,-0.00015892558,0.002424967,1,-2.7881671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98806661,-0.96272409,0.18467642,0.98685664,0.019459447,0.18781768,0.0064864825,0.062605895,0.28504884,2.0446801,3.0670199,55.764,400
0.27900001,-0.0033108701,-0.016392304,0.00011753765,-0.0010309095,2.6970903e-05,0.0010289912,0.57278985,1.986915,-0.0001584921,0.0023913237,1,-2.7899672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98789269,-0.9697448,0.18485405,0.98667467,0.019493271,0.18799472,0.006497757,0.062664911,0.28541699,2.046,3.069,55.799999,400
0.27917999,-0.0033138194,-0.016378319,0.00011735426,-0.0010067497,2.7154976e-05,0.001016251,0.57314748,1.9869198,-0.00015806471,0.002357376,1,-2.7917672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98771751,-0.97676426,0.18503162,0.98649138,0.019527126,0.18817173,0.0065090419,0.062723905,0.28578541,2.0473199,3.0709801,55.835999,400
0.27936,-0.0033167663,-0.016364278,0.00011717522,-0.00098250469,2.7336746e-05,0.0010034133,0.5735051,1.9869246,-0.00015764346,0.002323129,1,-2.7935671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98754108,-0.98378247,0.18520917,0.98630691,0.019561013,0.1883487,0.0065203374,0.062782899,0.28615403,2.04864,3.0729599,55.872002,400
0.27954,-0.0033197107,-0.016350184,0.00011700056,-0.00095817831,2.7516198e-05,0.00099048065,0.57386279,1.9869295,-0.00015722839,0.0022885869,1,-2.7953671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98736334,-0.99079937,0.18538669,0.98612112,0.019594932,0.18852562,0.0065316437,0.06284187,0.2865229,2.0499599,3.07494,55.908001,400
0.27972001,-0.0033226523,-0.016336037,0.00011683028,-0.00093377481,2.7693313e-05,0.00097745552,0.57422042,1.9869345,-0.00015681957,0.0022537548,1,-2.7971672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98718441,-0.99781507,0.18556418,0.98593408,0.019628882,0.18870251,0.0065429606,0.062900834,0.28689203,2.05128,3.07692,55.944,400
0.27990001,-0.0033255916,-0.016321838,0.00011666441,-0.00090929808,2.7868075e-05,0.0009643404,0.57457805,1.9869397,-0.00015641705,0.0022186374,1,-2.7989671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98700416,-1.0048295,0.18574163,0.98574579,0.019662865,0.18887936,0.0065542879,0.062959783,0.28726137,2.0525999,3.0789001,55.98,400
0.28007999,-0.0033285283,-0.016307591,0.00011650295,-0.00088475202,2.8040469e-05,0.0009511378,0.57493573,1.9869448,-0.00015602086,0.0021832394,1,-2.8007671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98682266,-1.0118426,0.18591905,0.98555624,0.019696878,0.18905617,0.0065656262,0.063018724,0.28763095,2.05392,3.0808799,56.015999,400
0.28026,-0.0033314624,-0.016293298,0.0001163459,-0.00086013984,2.8210477e-05,0.00093784957,0.57529336,1.98695,-0.00015563109,0.0021475656,1,-2.8025672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98663986,-1.0188544,0.18609643,0.98536539,0.019730924,0.18923295,0.0065769749,0.063077651,0.28800079,2.0552399,3.08286,56.051998,400
0.28044,-0.003334394,-0.016278962,0.0001161933,-0.00083546608,2.8378088e-05,0.00092447869,0.57565099,1.9869554,-0.00015524773,0.0021116207,1,-2.8043672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98645586,-1.025865,0.18627378,0.98517334,0.019765003,0.18940969,0.0065883342,0.063136563,0.28837085,2.05656,3.0848401,56.088001,400
0.28062001,-0.0033373227,-0.016264582,0.00011604514,-0.00081073469,2.8543285e-05,0.00091102766,0.57600868,1.9869608,-0.0001548709,0.0020754104,1,-2.8061671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98627055,-1.0328741,0.18645109,0.98497999,0.019799111,0.18958639,0.0065997038,0.06319546,0.28874114,2.0578799,3.0868199,56.124001,400
0.28080001,-0.0033402492,-0.016250163,0.00011590144,-0.00078594964,2.8706054e-05,0.00089749886,0.57636631,1.9869661,-0.00015450058,0.0020389392,1,-2.8079671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98608404,-1.0398821,0.18662837,0.98478538,0.019833254,0.18976304,0.0066110846,0.063254349,0.28911167,2.0592,3.0888,56.16,400
0.28097999,-0.0033431728,-0.016235705,0.0001157622,-0.00076111476,2.8866381e-05,0.00088389486,0.57672399,1.9869716,-0.00015413687,0.0020022122,1,-2.8097672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98589623,-1.0468886,0.18680562,0.98458952,0.019867426,0.18993966,0.0066224756,0.063313223,0.28948244,2.0605199,3.09078,56.195999,400
0.28116,-0.0033460939,-0.016221214,0.00011562744,-0.00073623401,2.9024251e-05,0.00087021803,0.57708162,1.9869772,-0.00015377979,0.001965235,1,-2.8115671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98570716,-1.0538938,0.18698283,0.9843924,0.019901631,0.19011624,0.0066338773,0.063372083,0.28985345,2.0618401,3.0927601,56.231998,400
0.28134,-0.0033490125,-0.016206687,0.00011549716,-0.0007113113,2.9179655e-05,0.0008564709,0.57743931,1.9869828,-0.00015342938,0.0019280122,1,-2.8133671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98551679,-1.0608977,0.18716,0.98419404,0.019935869,0.19029279,0.0066452892,0.063430928,0.29022473,2.0631599,3.0947399,56.268002,400
0.28152001,-0.0033519284,-0.016192131,0.00011537137,-0.00068635016,2.9332577e-05,0.00084265572,0.57779694,1.9869885,-0.00015308571,0.0018905493,1,-2.8151672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98532522,-1.0679002,0.18733713,0.98399436,0.019970138,0.19046928,0.0066567124,0.063489765,0.29059622,2.0644801,3.09672,56.304001,400
0.28169999,-0.0033548416,-0.016177543,0.00011525008,-0.00066135393,2.9483006e-05,0.00082877441,0.57815462,1.9869943,-0.00015274879,0.0018528512,1,-2.8169671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98513234,-1.0749013,0.18751423,0.9837935,0.020004436,0.19064575,0.0066681458,0.06354858,0.29096794,2.0658,3.0987,56.34,400
0.28187999,-0.0033577522,-0.016162928,0.00011513329,-0.00063632685,2.9630932e-05,0.00081482978,0.57851225,1.9870001,-0.00015241868,0.0018149234,1,-2.8187671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98493826,-1.0819011,0.1876913,0.98359132,0.020038769,0.19082217,0.0066795899,0.063607387,0.2913399,2.0671201,3.1006801,56.375999,400
0.28206,-0.0033606603,-0.01614829,0.00011502101,-0.0006112727,2.977634e-05,0.0008008242,0.57886994,1.9870059,-0.00015209541,0.0017767713,1,-2.8205672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98474288,-1.0888995,0.18786833,0.98338795,0.020073133,0.19099855,0.0066910442,0.06366618,0.29171211,2.06844,3.1026599,56.411999,400
0.28224,-0.0033635658,-0.016133627,0.00011491324,-0.00058619527,2.9919223e-05,0.00078676007,0.57922757,1.9870119,-0.00015177902,0.0017384003,1,-2.8223672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98454624,-1.0958965,0.18804532,0.98318326,0.020107528,0.19117489,0.0067025097,0.063724965,0.29208454,2.0697601,3.10464,56.448002,400
0.28242001,-0.0033664685,-0.016118946,0.00011480998,-0.00056109822,3.0059569e-05,0.0007726397,0.57958525,1.9870179,-0.00015146958,0.001699816,1,-2.8241671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98434836,-1.102892,0.18822227,0.98297733,0.020141955,0.19135119,0.0067139855,0.063783728,0.29245719,2.07108,3.1066201,56.484001,400
0.28259999,-0.0033693686,-0.016104244,0.00011471125,-0.00053598534,3.0197369e-05,0.00075846544,0.57994288,1.9870239,-0.00015116709,0.0016610238,1,-2.8259671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98414922,-1.1098863,0.1883992,0.98277014,0.020176414,0.19152744,0.0067254719,0.063842483,0.29283011,2.0724001,3.1085999,56.52,400
0.28277999,-0.003372266,-0.016089525,0.00011461703,-0.00051086029,3.0332612e-05,0.0007442396,0.58030057,1.98703,-0.00015087161,0.0016220292,1,-2.8277672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98394877,-1.116879,0.18857607,0.98256171,0.020210907,0.19170366,0.0067369686,0.063901223,0.29320326,2.07372,3.11058,56.556,400
0.28296,-0.0033751607,-0.016074792,0.00011452734,-0.00048572646,3.0465291e-05,0.00072996441,0.58065826,1.9870362,-0.00015058316,0.0015828378,1,-2.8295671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98374712,-1.1238704,0.18875292,0.98235202,0.020245429,0.19187984,0.0067484761,0.063959949,0.29357666,2.0750401,3.11256,56.591999,400
0.28314,-0.003378053,-0.016060047,0.00011444218,-0.00046058718,3.0595394e-05,0.00071564183,0.58101588,1.9870424,-0.00015030178,0.0015434546,1,-2.8313671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98354423,-1.1308602,0.18892972,0.98214108,0.020279983,0.19205597,0.0067599942,0.064018659,0.29395029,2.07636,3.1145401,56.627998,400
0.28332001,-0.0033809424,-0.016045293,0.00011436153,-0.00043544633,3.0722917e-05,0.00070127443,0.58137357,1.9870487,-0.00015002751,0.0015038858,1,-2.8331672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98334002,-1.1378486,0.18910648,0.98192883,0.020314569,0.19223206,0.006771523,0.064077355,0.29432416,2.0776801,3.1165199,56.664001,400
0.28349999,-0.0033838293,-0.016030528,0.00011428542,-0.00041030752,3.0847848e-05,0.00068686443,0.58173126,1.9870551,-0.00014976038,0.0014641371,1,-2.8349672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98313457,-1.1448357,0.18928321,0.98171538,0.020349186,0.19240811,0.0067830621,0.064136036,0.29469824,2.079,3.1185,56.700001,400
0.28367999,-0.0033867133,-0.016015759,0.00011421383,-0.00038517429,3.0970179e-05,0.00067241408,0.58208889,1.9870614,-0.00014950043,0.0014242142,1,-2.8367671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98292786,-1.1518211,0.18945991,0.98150063,0.020383835,0.19258411,0.0067946119,0.064194702,0.29507259,2.0803199,3.1204801,56.736,400
0.28386,-0.0033895948,-0.016000986,0.00011414676,-0.00036005012,3.1089909e-05,0.00065792556,0.58244658,1.9870678,-0.00014924766,0.0013841229,1,-2.8385671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9827199,-1.1588053,0.18963656,0.98128468,0.020418517,0.19276008,0.0068061724,0.06425336,0.29544717,2.08164,3.1224599,56.771999,400
0.28404,-0.0033924738,-0.015986212,0.00011408421,-0.00033493855,3.120703e-05,0.00064340117,0.58280426,1.9870743,-0.00014900212,0.001343869,1,-2.8403672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98251069,-1.1657878,0.18981317,0.98106742,0.02045323,0.192936,0.0068177432,0.064311996,0.29582196,2.0829599,3.12444,56.807999,400
0.28422001,-0.00339535,-0.015971437,0.00011402619,-0.00030984308,3.1321531e-05,0.00062884303,0.58316195,1.9870807,-0.00014876387,0.0013034584,1,-2.8421671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98230022,-1.172769,0.18998973,0.98084897,0.020487973,0.19311188,0.0068293246,0.064370625,0.29619703,2.08428,3.12642,56.844002,400
0.28439999,-0.0033982233,-0.015956664,0.00011397267,-0.00028476687,3.1433407e-05,0.00061425328,0.58351958,1.9870872,-0.00014853288,0.0012628967,1,-2.8439671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98208851,-1.1797485,0.19016626,0.98062921,0.020522749,0.19328772,0.0068409164,0.064429238,0.29657233,2.0855999,3.1284001,56.880001,400
0.28457999,-0.0034010943,-0.015941897,0.00011392368,-0.00025971327,3.1542655e-05,0.0005996339,0.58387727,1.9870939,-0.00014830922,0.0012221897,1,-2.8457672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98187554,-1.1867266,0.19034277,0.98040819,0.020557556,0.1934635,0.0068525192,0.06448783,0.29694784,2.08692,3.1303799,56.916,400
0.28476,-0.0034039626,-0.015927136,0.00011387918,-0.00023468578,3.164927e-05,0.00058498711,0.58423495,1.9871005,-0.00014809291,0.0011813437,1,-2.8475671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98166126,-1.1937032,0.19051921,0.98018599,0.020592397,0.19363925,0.0068641319,0.064546414,0.29732361,2.0882399,3.13236,56.952,400
0.28494,-0.003406828,-0.015912386,0.00011383919,-0.0002096877,3.1753247e-05,0.00057031511,0.58459264,1.9871072,-0.00014788394,0.0011403643,1,-2.8493671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98144579,-1.2006781,0.19069563,0.97996247,0.020627268,0.19381495,0.0068757557,0.064604983,0.2976996,2.08956,3.13434,56.987999,400
0.28512001,-0.0034096909,-0.015897645,0.0001138037,-0.00018472235,3.1854579e-05,0.00055561995,0.58495033,1.9871138,-0.00014768237,0.0010992578,1,-2.8511672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98122907,-1.2076516,0.190872,0.9797377,0.02066217,0.1939906,0.0068873898,0.064663537,0.29807585,2.0908799,3.1363201,57.023998,400
0.28529999,-0.0034125512,-0.015882917,0.00011377269,-0.00015979298,3.1953266e-05,0.00054090359,0.58530802,1.9871206,-0.00014748822,0.0010580302,1,-2.8529672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98101103,-1.2146236,0.19104834,0.97951168,0.020697104,0.19416621,0.0068990346,0.064722076,0.29845232,2.0922,3.1382999,57.060001,400
0.28547999,-0.0034154088,-0.015868204,0.00011374617,-0.00013490282,3.2049302e-05,0.00052616827,0.5856657,1.9871274,-0.00014730149,0.0010166875,1,-2.8547671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98079181,-1.221594,0.19122462,0.97928441,0.020732069,0.19434178,0.0069106896,0.064780593,0.29882905,2.0935199,3.14028,57.096001,400
0.28566,-0.0034182637,-0.015853507,0.00011372413,-0.00011005509,3.2142685e-05,0.00051141588,0.58602339,1.9871342,-0.00014712221,0.00097523571,1,-2.8565671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98057127,-1.2285628,0.19140087,0.97905588,0.020767067,0.19451731,0.0069223559,0.064839102,0.29920599,2.09484,3.1422601,57.132,400
0.28584,-0.0034211162,-0.015838832,0.00011370655,-8.5252956e-05,3.2233409e-05,0.00049664848,0.58638108,1.9871411,-0.00014695041,0.00093368097,1,-2.8583672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.98034948,-1.2355301,0.19157709,0.97882611,0.020802096,0.19469279,0.0069340318,0.064897597,0.2995832,2.0961599,3.1442399,57.167999,400
0.28602001,-0.0034239658,-0.015824176,0.00011369344,-6.0499573e-05,3.2321477e-05,0.00048186805,0.58673877,1.987148,-0.00014678609,0.0008920292,1,-2.8601671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9801265,-1.2424958,0.19175325,0.97859514,0.020837156,0.19486822,0.0069457185,0.064956076,0.29996061,2.0974801,3.14622,57.203999,400
0.28619999,-0.0034268128,-0.015809543,0.00011368477,-3.5798039e-05,3.2406879e-05,0.00046707658,0.58709645,1.987155,-0.00014662927,0.0008502868,1,-2.8619671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97990221,-1.2494599,0.19192939,0.97836286,0.020872248,0.19504361,0.006957416,0.065014534,0.30033827,2.0987999,3.1482,57.240002,400
0.28637999,-0.0034296571,-0.015794937,0.00011368054,-1.1151432e-05,3.2489621e-05,0.000452276,0.58745414,1.9871619,-0.00014647999,0.00080845976,1,-2.8637672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97967666,-1.2564224,0.19210547,0.97812933,0.020907372,0.19521895,0.0069691241,0.065072984,0.30071619,2.1001201,3.1501801,57.276001,400
0.28656,-0.003432499,-0.015780358,0.00011368076,1.3437212e-05,3.25697e-05,0.00043746829,0.58781183,1.9871689,-0.00014633824,0.00076655438,1,-2.8655672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97944987,-1.2633833,0.19228151,0.97789454,0.020942528,0.19539425,0.0069808424,0.065131411,0.30109432,2.10144,3.1521599,57.312,400
0.28674001,-0.0034353381,-0.015765809,0.00011368538,3.7964881e-05,3.2647109e-05,0.00042265528,0.58816952,1.9871758,-0.00014620404,0.00072457682,1,-2.8673671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97922188,-1.2703425,0.19245751,0.97765851,0.020977713,0.19556949,0.0069925715,0.065189831,0.30147269,2.1027601,3.15414,57.348,400
0.28692001,-0.0034381747,-0.015751291,0.00011369442,6.2428604e-05,3.2721855e-05,0.00040783893,0.5885272,1.9871829,-0.00014607739,0.00068253337,1,-2.8691671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97899258,-1.2773001,0.19263346,0.97742122,0.021012932,0.19574469,0.0070043108,0.065248229,0.3018513,2.10408,3.1561201,57.383999,400
0.28709999,-0.0034410085,-0.015736807,0.00011370785,8.6825443e-05,3.2793931e-05,0.00039302107,0.58888489,1.98719,-0.00014595833,0.00064043014,1,-2.8709672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97876203,-1.2842562,0.19280937,0.97718269,0.021048183,0.19591984,0.0070160609,0.065306619,0.30223018,2.1054001,3.1580999,57.419998,400
0.28727999,-0.00344384,-0.015722359,0.00011372567,0.00011115233,3.286334e-05,0.00037820367,0.58924258,1.987197,-0.00014584685,0.00059827347,1,-2.8727671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97853023,-1.2912105,0.19298525,0.9769429,0.021083463,0.19609496,0.0070278211,0.065364987,0.30260926,2.10672,3.16008,57.456001,400
0.28746,-0.0034466686,-0.015707947,0.00011374786,0.00013540639,3.2930086e-05,0.00036338856,0.58960027,1.9872042,-0.00014574296,0.0005560696,1,-2.8745671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97829717,-1.2981633,0.19316109,0.97670192,0.021118777,0.19627002,0.0070395921,0.06542334,0.30298859,2.1080401,3.16206,57.492001,400
0.28764001,-0.0034494947,-0.015693577,0.00011377441,0.00015958479,3.2994161e-05,0.00034857754,0.58995795,1.9872113,-0.00014564667,0.00051382481,1,-2.8763672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97806287,-1.3051144,0.19333686,0.97645962,0.021154121,0.19644503,0.0070513734,0.065481678,0.30336815,2.10936,3.1640401,57.528,400
0.28782001,-0.0034523183,-0.015679248,0.0001138053,0.00018368472,3.3055574e-05,0.00033377242,0.59031564,1.9872185,-0.00014555799,0.00047154541,1,-2.8781671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97782737,-1.3120637,0.1935126,0.97621608,0.021189496,0.19662,0.0070631653,0.065540001,0.30374795,2.1106801,3.1660199,57.563999,400
0.28799999,-0.0034551392,-0.015664961,0.00011384054,0.00020770339,3.311432e-05,0.00031897493,0.59067339,1.9872257,-0.00014547692,0.0004292377,1,-2.8799671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97759056,-1.3190114,0.1936883,0.97597134,0.021224903,0.19679491,0.007074968,0.065598302,0.30412799,2.112,3.168,57.599998,400
0.28817999,-0.0034579576,-0.015650721,0.00011388007,0.000231638,3.3170407e-05,0.00030418689,0.59103107,1.9872329,-0.00014540346,0.00038690798,1,-2.8817672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9773525,-1.3259574,0.19386396,0.97572529,0.021260343,0.19696978,0.0070867809,0.065656595,0.30450827,2.1133201,3.16998,57.636002,400
0.28836,-0.0034607735,-0.015636528,0.00011392392,0.00025548582,3.3223831e-05,0.00028941003,0.59138876,1.9872401,-0.00014533763,0.00034456261,1,-2.8835672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97711319,-1.3329018,0.19403957,0.97547805,0.021295812,0.1971446,0.0070986045,0.065714866,0.30488878,2.11464,3.1719601,57.672001,400
0.28854001,-0.0034635868,-0.015622385,0.00011397204,0.00027924418,3.3274595e-05,0.00027464607,0.59174645,1.9872473,-0.00014527942,0.00030220789,1,-2.8853671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97687268,-1.3398445,0.19421512,0.9752295,0.021331314,0.19731937,0.0071104383,0.065773129,0.30526954,2.1159599,3.1739399,57.708,400
0.28872001,-0.0034663975,-0.015608294,0.00011402444,0.00030291025,3.3322704e-05,0.00025989683,0.5921042,1.9872546,-0.00014522884,0.0002598502,1,-2.8871671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97663087,-1.3467853,0.19439064,0.97497976,0.021366848,0.1974941,0.0071222824,0.065831371,0.30565053,2.11728,3.17592,57.743999,400
0.28889999,-0.0034692059,-0.015594256,0.00011408109,0.00032648139,3.336816e-05,0.00024516394,0.59246188,1.9872619,-0.00014518588,0.00021749585,1,-2.8889672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9763878,-1.3537245,0.19456612,0.97472876,0.021402413,0.19766878,0.0071341377,0.065889589,0.30603176,2.1185999,3.1779001,57.779999,400
0.28907999,-0.0034720115,-0.015580273,0.00011414196,0.00034995505,3.3410965e-05,0.00023044911,0.59281957,1.9872692,-0.00014515055,0.0001751512,1,-2.8907671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97614354,-1.360662,0.19474155,0.97447646,0.021438008,0.1978434,0.0071460027,0.065947801,0.30641323,2.11992,3.1798799,57.816002,400
0.28926,-0.0034748148,-0.015566349,0.00011420706,0.0003733286,3.3451121e-05,0.00021575399,0.59317732,1.9872764,-0.00014512283,0.00013282262,1,-2.8925671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97589797,-1.3675977,0.19491693,0.97422296,0.021473637,0.19801798,0.0071578785,0.06600599,0.30679494,2.1212399,3.18186,57.852001,400
0.28944001,-0.0034776155,-0.015552483,0.00011427636,0.00039659947,3.3488635e-05,0.00020108021,0.59353501,1.9872837,-0.00014510273,9.0516463e-05,1,-2.8943672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9756512,-1.3745316,0.19509226,0.97396821,0.021509295,0.19819251,0.007169765,0.066064171,0.30717689,2.12256,3.18384,57.888,400
0.28962001,-0.0034804137,-0.015538679,0.00011434983,0.00041976513,3.3523513e-05,0.00018642942,0.59389275,1.987291,-0.00014509025,4.8239086e-05,1,-2.8961672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97540313,-1.3814639,0.19526756,0.97371221,0.021544985,0.19836698,0.0071816617,0.066122323,0.30755907,2.1238799,3.1858201,57.924,400
0.28979999,-0.0034832093,-0.015524938,0.00011442746,0.0004428231,3.3555752e-05,0.00017180321,0.59425044,1.9872984,-0.00014508536,5.9968474e-06,1,-2.8979671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97515386,-1.3883944,0.1954428,0.97345495,0.021580707,0.1985414,0.0071935691,0.066180468,0.30794147,2.1252,3.1877999,57.959999,400
0.28997999,-0.0034860026,-0.015511262,0.00011450924,0.00046577086,3.3585362e-05,0.00015720319,0.59460813,1.9873056,-0.00014508808,-3.6203888e-05,1,-2.8997671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97490335,-1.3953229,0.195618,0.97319651,0.021616461,0.19871578,0.0072054868,0.066238597,0.30832413,2.1265199,3.18978,57.995998,400
0.29016,-0.0034887935,-0.015497653,0.00011459514,0.00048860593,3.3612348e-05,0.00014263098,0.59496588,1.987313,-0.0001450984,-7.8356839e-05,1,-2.9015672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97465152,-1.4022498,0.19579315,0.97293675,0.021652244,0.1988901,0.0072174151,0.066296704,0.30870703,2.12784,3.1917601,58.032001,400
0.29034001,-0.0034915819,-0.015484113,0.00011468514,0.00051132595,3.3636712e-05,0.00012808808,0.59532356,1.9873203,-0.0001451163,-0.00012045562,1,-2.9033671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97439849,-1.4091749,0.19596826,0.9726758,0.021688061,0.19906439,0.0072293538,0.066354796,0.30909017,2.1291599,3.1937399,58.068001,400
0.29052001,-0.0034943677,-0.015470644,0.00011477921,0.00053392845,3.365846e-05,0.00011357609,0.59568131,1.9873277,-0.00014514176,-0.0001624939,1,-2.9051671e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97414422,-1.4160982,0.19614331,0.97241354,0.021723907,0.1992386,0.0072413026,0.066412866,0.30947351,2.1304801,3.19572,58.104,400
0.29069999,-0.0034971512,-0.015457247,0.00011487734,0.00055641111,3.3677599e-05,9.9096505e-05,0.596039,1.987335,-0.00014517478,-0.00020446534,1,-2.9069672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.9738887,-1.4230196,0.19631833,0.97215009,0.021759788,0.19941278,0.0072532622,0.066470928,0.30985713,2.1317999,3.1977,58.139999,400
0.29087999,-0.0034999324,-0.015443925,0.00011497951,0.00057877164,3.3694138e-05,8.4650841e-05,0.59639674,1.9873424,-0.00014521537,-0.0002463636,1,-2.9087672e-11,-1e-10,0,-1,2,0,0,0,0,0,0.97363198,-1.4299394,0.1964933,0.97188538,0.021795698,0.1995869,0.007265232,0.066528969,0.31024098,2.1331201,3.1996801,58.175999,400
