"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","idealthyristor.off","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rootMeanSquareVoltage.mean.y"
7.4644000000000004,4.0147491517571136e-06,8.0294983035142275e-05,1.848186237171814e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4645000000000001,4.1678438835451684e-06,8.3356877670903368e-05,1.9415151011290882e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4646000000000008,4.3217213279347166e-06,8.6434426558694351e-05,2.0358683504697497e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4647000000000006,4.476236777319153e-06,8.9524735546383057e-05,2.1311010672077407e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4648000000000003,4.6312455240959631e-06,9.2624910481919255e-05,2.227068333359516e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4649000000000001,4.7865638494058242e-06,9.5731276988116493e-05,2.323426509698197e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4650000000000007,4.9420049775834084e-06,9.8840099551668174e-05,2.4198163857867476e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4651000000000005,5.0974559668475798e-06,0.00010194911933695161,2.5162548570490288e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4652000000000003,5.2527654788144911e-06,0.00010505530957628983,2.6125632286570996e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4653,5.4077821750989118e-06,0.00010815564350197825,2.7085628057821666e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4654000000000007,5.5623547173169837e-06,0.00011124709434633969,2.804074893596281e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4655000000000005,5.7163265328711852e-06,0.0001143265306574237,2.898890432135025e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4656000000000002,5.8695396243545917e-06,0.00011739079248709182,2.992792095691445e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4657,6.0218455479265141e-06,0.00012043691095853027,3.0856179815094201e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4658000000000007,6.1730908743712316e-06,0.00012346181748742463,3.1771772652528646e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4659000000000004,6.3231219833345868e-06,0.00012646243966669174,3.267278013758345e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4660000000000002,6.4717850633320405e-06,0.0001294357012666408,3.3557271850399619e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4661,6.6189467204774999e-06,0.00013237893440954998,3.4424312485541058e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4662000000000006,6.7644784241347797e-06,0.00013528956848269559,3.5273202424996347e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4663000000000004,6.908214621601859e-06,0.00013816429243203719,3.6101432725959294e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4664000000000001,7.0500088889597217e-06,0.00014100017777919445,3.6907426634592176e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4664999999999999,7.1897153561084873e-06,0.00014379430712216975,3.7689632680542702e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4666000000000006,7.3271887067699142e-06,0.00014654377413539829,3.8446524676958268e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4667000000000003,7.4623120580843679e-06,0.0001492462411616874,3.9177883030643411e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4668000000000001,7.5949751803217593e-06,0.00015189950360643522,3.9883793748063971e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4669000000000008,7.7250196150598863e-06,0.00015450039230119775,4.0562126138426988e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4670000000000005,7.8523131829984832e-06,0.00015704626365996968,4.1211957095929917e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4671000000000003,7.9767252563407346e-06,0.00015953450512681475,4.183243465033377e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4672000000000001,8.0981267587886388e-06,0.00016196253517577282,4.2422777966938694e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4673000000000007,8.216415378350716e-06,0.00016432830756701438,4.2983213213009039e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4674000000000005,8.3314952144272269e-06,0.00016662990428854455,4.3514218084302113e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4674674674749353,8.4072532123686e-06,0.00016814506424737204,4.3855262207803982e-06,1,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4674674674749353,8.4072532123686e-06,0.00016814506424737204,4.3855262207803982e-06,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4675000000000002,0.0001882466876956641,0.0037649337539132823,0.39767055101294463,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4676,0.00072951551793873251,0.014590310358774651,1.5696688772194942,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4677000000000007,0.0012529745068183779,0.025059490136367556,2.6658155243221597,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4678000000000004,0.0017581056363596811,0.035162112727193627,3.6865599210939797,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4679000000000002,0.0022444101306665553,0.044888202613331096,4.6326490194601018,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.468,0.0027114080207080483,0.054228160414160967,5.505124330902385,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4681000000000006,0.0031586385359043908,0.063172770718087801,6.3053179458745321,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
