"time","constantSpeed.phi","constantSpeedQS.phi","smee.excitation.electroMagneticConverter.Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.zeroInductor.i0","smeeQS.short.port_p.reference.gamma"
27.946999999999999,4385.4070951699705,4386.1924933333712,-0.46400640169244994,-0.26519591520693675,0.37402030660278407,-0.0020146202283544156,-0.032742953496942978,-2.7843865028775407e-10,7.4240023194288165
27.947500000000002,4385.4855826264329,4386.2709807898336,-0.46402372004403852,-0.32043859040629258,0.32792920629886868,-0.0071053103408025139,-0.032022972762135678,-2.5678696596620798e-10,7.4241070391839354
27.948,4385.5640700828944,4386.3494682462951,-0.4640410308314637,-0.36779084201995088,0.27376401943292494,-0.012020510559796695,-0.030516554730614851,-2.2879644073609287e-10,7.4242117589390544
27.948499999999999,4385.6425575393569,4386.4279557027576,-0.46405833511661609,-0.40608679919644813,0.21285849270354046,-0.01663952335922269,-0.028260850354953786,-1.9519254504923466e-10,7.4243164786941724
27.949000000000002,4385.7210449958193,4386.50644315922,-0.46407564033441345,-0.43438359702362883,0.14671232935587053,-0.020848949601247856,-0.02531140752034489,-1.5677905154448792e-10,7.4244211984492923
27.9495,4385.7995324522817,4386.5849306156824,-0.46409294081334751,-0.45198456878952786,0.076954247887136298,-0.024545471302143407,-0.021740804511921289,-1.1449566976120599e-10,7.4245259182044112
27.949999999999999,4385.8780199087441,4386.6634180721449,-0.4641102305085878,-0.45845640862195891,0.0053018934134275702,-0.027638388751972099,-0.01763686346754334,-6.9388475893168414e-11,7.4246306379595293
27.950500000000002,4385.9565073652066,4386.7419055286073,-0.46412752249436073,-0.45363986525837435,-0.066480455300911151,-0.030051846316273167,-0.013100488430632674,-2.2577532204604002e-11,7.4247353577146482
27.951000000000001,4386.0349948216681,4386.8203929850688,-0.46414481140441971,-0.43765361369162342,-0.1366253398328566,-0.03172669129861995,-0.0082431876226130834,2.4795873174315722e-11,7.4248400774697672
27.951499999999999,4386.1134822781305,4386.8988804415312,-0.4641620881038982,-0.41089134946026779,-0.20340562748605773,-0.032621924967788103,-0.0031843313160953126,7.15527499931888e-11,7.4249447972248861
27.952000000000002,4386.1919697345929,4386.9773678979936,-0.46417936666382031,-0.37401212704389392,-0.26517704962825972,-0.03271570570819194,0.0019517843320023725,1.1654545320319062e-10,7.425049516980005
27.952500000000001,4386.2704571910554,4387.0558553544561,-0.46419664292549156,-0.32792407635202736,-0.32041867852395089,-0.032005881764900615,0.0070389872634981305,1.5867858747617619e-10,7.4251542367351231
27.952999999999999,4386.3489446475178,4387.1343428109185,-0.46421390790547923,-0.27376206180950313,-0.36777037003148649,-0.030510041027054662,0.011952330500198729,1.9689679795081386e-10,7.425258956490242
27.953500000000002,4386.4274321039802,4387.2128302673809,-0.46423117273807157,-0.21285976159206069,-0.40606627596468009,-0.028265073900398018,0.01657116298607517,2.3026214022561135e-10,7.4253636762453619
27.954000000000001,4386.5059195604417,4387.2913177238424,-0.46424843615484979,-0.14671679105012461,-0.43436352516225185,-0.025326264728000619,0.020782089318280243,2.5796676753895944e-10,7.4254683960004799
27.954499999999999,4386.5844070169042,4387.3698051803049,-0.4642656897263856,-0.076961790405866745,-0.45196543565067154,-0.021765930667314751,0.024481754620603303,2.7932458889381871e-10,7.4255731157555989
27.955000000000002,4386.6628944733666,4387.4482926367673,-0.46428294047693591,-0.0053123351552510972,-0.458438694339386,-0.017671640331828799,0.027579382571705571,2.9379602793973614e-10,7.4256778355107178
27.955500000000001,4386.741381929829,4387.5267800932297,-0.46430019083205704,0.066467372739971178,-0.45362400210756798,-0.01314406136510146,0.029999001174610157,3.0103435462158126e-10,7.4257825552658367
27.956,4386.8198693862914,4387.6052675496921,-0.46431743339019155,0.13660993762063509,-0.437639985668211,-0.0082944859528954456,0.031681306406098481,3.0086257258660888e-10,7.4258872750209557
27.956500000000002,4386.8983568427539,4387.6837550061546,-0.46433466972542503,0.20338828478633406,-0.41088029961312073,-0.0032420934023448616,0.032585116261470294,2.9328338554094141e-10,7.4259919947760746
27.957000000000001,4386.9768442992163,4387.762242462617,-0.46435190685094913,0.26515819331247403,-0.37400392539280314,0.0018889783473725662,0.03268837816625117,2.7848350158667565e-10,7.4260967145311927
27.9575,4387.0553317556778,4387.8407299190785,-0.46436913893214021,0.32039877062823341,-0.32791892139758794,0.0069726811289259581,0.031988707415278358,2.5682697622668057e-10,7.4262014342863116
27.958000000000002,4387.1338192121402,4387.9192173755409,-0.46438636057239008,0.36774990020149345,-0.27376008172582605,0.011884154392677817,0.030503442226877207,2.2884825790692911e-10,7.4263061540414315
27.958500000000001,4387.2123066686027,4387.9977048320034,-0.46440358435689166,0.40604574971513285,-0.21286100684178985,0.016502793116238833,0.028269212877862104,1.952436225572411e-10,7.4264108737965495
27.959,4387.2907941250651,4388.0761922884658,-0.464420804978735,0.4343434455185865,-0.1467212293405617,0.020715206386239561,0.025341039961823238,1.5682966983713682e-10,7.4265155935516676
27.959500000000002,4387.3692815815275,4388.1546797449282,-0.4644380133084719,0.45194629325142677,-0.076969311792680281,0.024418002839379102,0.021790979255267649,1.1454939590583817e-10,7.4266203133067874
27.960000000000001,4387.4477690379899,4388.2331672013906,-0.46445522363993291,0.45842096555343337,-0.0053227567229730561,0.027520329512459946,0.017706346214008486,6.9439506512192737e-11,7.4267250330619063
27.9605,4387.5262564944514,4388.3116546578522,-0.4644724316157926,0.45360812028234287,0.066454308232239911,0.02994609858706495,0.013187571606738377,2.2630684678117236e-11,7.4268297528170244
27.961000000000002,4387.6047439509139,4388.3901421143146,-0.46448962822667039,0.4376263366759035,0.13659455067249554,0.031635854951124615,0.0083457313213528422,-2.4746327400404829e-11,7.4269344725721442
27.961500000000001,4387.6832314073763,4388.468629570777,-0.46450682491462952,0.41086922700980455,0.20337095461190963,0.032548233483577951,0.0032998135638873743,-7.1510581004874627e-11,7.4270391923272623
27.962,4387.7617188638387,4388.5471170272394,-0.46452402014589422,0.37399569825811091,0.26513934586279092,0.032660970893251623,-0.0018262021063546725,-1.1649896030781245e-10,7.4271439120823812
27.962500000000002,4387.8402063203011,4388.6256044837019,-0.46454120542165389,0.32791373668663726,0.32037886574062596,0.0319714497515734,-0.0069063916478655611,-1.586266493978031e-10,7.4272486318375002
27.963000000000001,4387.9186937767636,4388.7040919401643,-0.46455838816179995,0.27375807555998166,0.36772943277345127,0.030496758294167335,-0.011815982028712993,-1.9685793869192019e-10,7.4273533515926191
27.9635,4387.9971812332251,4388.7825793966258,-0.4645755704498431,0.21286222531458132,0.40602522132847224,0.028273267209531463,-0.016434413580012092,-2.3023357016827019e-10,7.4274580713477372
27.964000000000002,4388.0756686896875,4388.8610668530882,-0.46459274476186424,0.14672563927659044,0.43432335557358925,0.025355733359087685,-0.020648300460770288,-2.5793486410012408e-10,7.427562791102857
27.964500000000001,4388.1541561461499,4388.9395543095507,-0.46460991317094713,0.076976809291775417,0.45192714285062613,0.021815950161046416,-0.024354215827316221,-2.7928967207436358e-10,7.4276675108579759
