"time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","loadInertia.phi","loadInertia.w","loadInertiaQS.phi","loadInertiaQS.w","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
1.8412500000000001,0.12076062283310951,-0.063092487582537174,0.12869661576202057,0.1948352239924776,3.2779114326037748e-15,344.67851517208919,113.37359480805883,116.01113306643117,116.88361608500274,117.88586252670126,246.09318275868551,-504.3968194983164
1.8413000000000002,0.12102290983454789,-0.062595643379287774,0.12562099335071189,0.1968324057425595,3.5929094163140249e-15,344.68243446984849,113.37939540642424,116.01280152923448,116.88951041775709,117.88744762534007,239.13623776581071,-504.21641468521295
1.84135,0.12128314216444198,-0.062097729080579159,0.12251438394420099,0.19878104060454105,3.9788990583479243e-15,344.68635360910434,113.38519608820971,116.01446987073874,116.89540482976315,117.88903259577616,232.12037943994758,-503.91137610781749
1.8414000000000001,0.1215413155409609,-0.061598753226305848,0.1193775538499164,0.20068064802724167,4.8272996048411946e-15,344.69027258986944,113.39099685340928,116.01613809094293,116.90129932101453,117.89061743800833,225.04734392663215,-503.48178307834195
1.84145,0.12179742571791499,-0.061098724373133156,0.11621127678630086,0.20253075950002772,6.3057799950769673e-15,344.69419141215684,113.39679770201677,116.01780618984608,116.9071938915048,117.89220215203541,217.91888136979352,-502.92774554965501
1.8415000000000001,0.12205146848478224,-0.060597651094309875,0.1130163335398951,0.20433091844896301,8.03979339420834e-15,344.69811007597923,113.40259863402622,116.01947416744723,116.91308854122758,117.89378673785616,210.73675518703521,-502.24940350659278
1.84155,0.12230343966689228,-0.060095541979591799,0.10979351220256907,0.20608068094827101,1.003709456558907e-14,344.7020285813494,113.40839964943149,116.02114202374536,116.91898327017645,117.89537119546942,203.5027424613929,-501.44692853331577
1.8416000000000001,0.12255333512541604,-0.059592405635038745,0.10654360770340576,0.20777961545142559,1.2030957369283416e-14,344.70594692828035,113.41420074822658,116.02280975873951,116.92487807834499,117.89695552487397,196.21863297376132,-500.52052275450228
1.84165,0.12280115075738132,-0.059088250682869013,0.10326742150529253,0.20942730272101048,1.4191094807852483e-14,344.70986511678467,113.42000193040533,116.02447737242868,116.93077296572677,117.89853972606863,188.88622855802714,-499.47041833582767
1.8417000000000001,0.12304688249583398,-0.05858308576132408,0.09996576167875712,0.21102333635472795,1.6299035417789641e-14,344.71378314687524,113.42580319596178,116.0261448648119,116.93666793231546,117.9001237990522,181.50734317063461,-498.29687851747741
1.84175,0.12329052630985753,-0.05807691952452658,0.096639442607745013,0.21256732274021914,1.8070395610501525e-14,344.71770101856498,113.43160454488979,116.02781223588816,116.94256297810455,117.90170774382349,174.08380226128332,-497.00019717063964
1.8418000000000001,0.12353207820459826,-0.057569760642293494,0.093289284662930447,0.21405888093908287,1.9435013322280006e-14,344.72161873186667,113.43740597718335,116.02947948565651,116.9484581030877,117.90329156038128,166.61744208555012,-495.58069818715995
1.84185,0.12377153422135259,-0.057061617800014959,0.089916114099062347,0.21549764295186097,2.0351437934320999e-14,344.7255362867931,113.44320749283632,116.03114661411594,116.95435330725844,117.90487524872442,159.11010943708621,-494.03873582784087
1.8419000000000001,0.12400889043766845,-0.056552499698500854,0.086520762948623264,0.21688325398036809,2.0650175468649613e-14,344.72945368335712,113.44900909184273,116.0328136212655,116.96024859061043,117.90645880885171,151.56366137228233,-492.37469506143901
1.8419500000000002,0.12424414296733555,-0.056042415053821244,0.083104068650978524,0.21821537221699455,2.0438621802244039e-14,344.73337092157146,113.45481077419646,116.03448050710418,116.96614395313722,117.90804224076196,143.97996444361218,-490.58899073024116
1.8420000000000001,0.12447728796044219,-0.055531372597144892,0.079666873836422014,0.21949366890428348,2.0215227404047152e-14,344.73728800144909,113.4606125398914,116.03614727163102,116.97203939483236,117.909625544454,136.36089422187308,-488.6820673907572
1.8420500000000002,0.12470832160351918,-0.055019381074613752,0.076210026332182823,0.22071782883737398,2.0252366263774944e-14,344.74120492300273,113.46641438892161,116.03781391484506,116.97793491568952,117.91120871992659,128.70833522266318,-486.65440022123187
1.8421000000000001,0.1249372401195176,-0.054506449247179664,0.072734378772884148,0.22188755008489897,2.0932342624320235e-14,344.74512168624523,113.47221632128087,116.03948043674525,116.98383051570222,117.91279176717862,121.02418011113544,-484.50649404172987
1.8421500000000002,0.12516403976783766,-0.053992585890420434,0.06924078831356581,0.22300254388215107,2.1376747597418766e-14,344.74903829118944,113.47801833696325,116.0411468373307,116.9897261948641,117.91437468620886,113.31032909920592,-482.23888276925095
1.8422000000000001,0.12538871684449504,-0.053477799794449561,0.065730116689511495,0.22406253530966755,2.2022300813241251e-14,344.7529547378482,113.48382043596257,116.04281311660037,116.99562195316869,117.91595747701612,105.5686899580264,-479.85213070696869
1.8422500000000002,0.12561126768210482,-0.052962099763716179,0.062203229823921152,0.22506726296295665,2.2777078371199812e-14,344.75687102623425,113.48962261827288,116.04447927455331,117.00151779060967,117.91754013959924,97.801177225643158,-477.34683146929939
1.8423,0.12583168864987598,-0.052445494616854958,0.058660997516835005,0.22601647875148792,2.3634921876948241e-14,344.76078715636038,113.49542488388801,116.04614531118857,117.00741370718052,117.91912267395705,90.009711568371145,-474.72360723870918
1.8423500000000002,0.12604997615380231,-0.05192799318655493,0.0551042934874343,0.22690994862366085,2.4337654321935353e-14,344.7647031282396,113.50122723280195,116.0478112265051,117.01330970287491,117.92070508008833,82.196219747126676,-471.98311011628999
1.8424,0.12626612663663153,-0.051409604319402974,0.051533995009037763,0.22774745224236406,2.4558688971178046e-14,344.76861894188454,113.50702966500864,116.049477020502,117.01920577768638,117.92228735799192,74.362633883356125,-469.12602109103733
1.8424500000000001,0.12648013657789214,-0.050890336875700333,0.047950982638576597,0.22852878286486447,2.4767156901287414e-14,344.77253459730815,113.51283218050199,116.05114269317826,117.02510193160857,117.92386950766665,66.510890894274127,-466.15304949158207
1.8425,0.12669200249399953,-0.050370199729345186,0.044356140105833046,0.22925374771572632,2.5223360058390957e-14,344.77645009452317,113.51863477927593,116.0528082445329,117.03099816463501,117.92545152911136,58.642932188584354,-463.06493351756444
1.8425500000000001,0.126901720938316,-0.049849201767664095,0.040750354099481384,0.22992216805016266,2.6004848909791169e-14,344.78036543354256,113.52443746132442,116.05447367456499,117.03689447675933,117.92703342232483,50.760703192387865,-459.86244008954338
1.8426,0.12710928850113953,-0.049327351891258461,0.037134513962262986,0.23053387891401281,2.7099062605249911e-14,344.78428061437887,113.53024022664135,116.05613898327348,117.0427908679751,117.92861518730592,42.866152730945444,-456.54636404374708
1.8426500000000001,0.12731470180977644,-0.048804659013835031,0.03350951149567695,0.23108872926462487,2.8272808296773784e-14,344.78819563704519,113.53604307522072,116.05780417065749,117.04868733827594,117.93019682405347,34.961232584997163,-453.11752810797475
1.8427,0.12751795752864384,-0.048281132062091399,0.029876240829644136,0.23158658233590854,2.9775392499727231e-14,344.7921105015543,113.54184600705639,116.059469236716,117.05458388765538,117.93177833256625,27.047897145389147,-449.57678339472358
1.8427500000000001,0.12771905235925723,-0.047756779975521226,0.026235598105602904,0.23202731531152104,3.1609012784490778e-14,344.79602520791883,113.54764902214237,116.06113418144805,117.06048051610706,117.93335971284316,19.128102783795708,-445.92500842571258
1.8428,0.12791798304025001,-0.047231611706270937,0.022588481234417257,0.23241081924311574,3.3558359262164628e-14,344.79993975615184,113.55345212047251,116.06279900485266,117.06637722362451,117.93494096488297,11.203807342941852,-442.16310868740862
1.8428500000000001,0.12811474634753214,-0.046705636218998911,0.018935789798478282,0.23273699963776262,3.555618787776948e-14,344.80385414626602,113.55925530204082,116.06446370692889,117.0722740102014,117.93652208868457,3.2769698227495523,-438.29201756205873
1.8429,0.12830933909425285,-0.046178862490715927,0.015278424739232438,0.23300577607398953,3.7419965059697156e-14,344.80776837827426,113.56505856684117,116.06612828767572,117.07817087583123,117.93810308424676,-4.6504502293352097,-434.31269525549521
1.8429500000000001,0.12850175813080544,-0.045651299510597029,0.011617288095753284,0.23321708196319554,3.9421161918314144e-14,344.81168245218936,113.57086191486755,116.06779274709224,117.08406782050767,117.93968395156838,-12.576493242671329,-430.22612804812161
1.8430000000000002,0.128692000345,-0.045122956279881714,0.0079532829040135887,0.23337086528750306,4.1347426466788705e-14,344.81559636802416,113.57666534611388,116.06945708517746,117.08996484422428,117.94126469064824,-20.499199969696697,-426.0333294916307
