"time","smee.is[1]","smee.is[2]","smee.idq_dr[1]","smee.idq_rr[2]","smee.idq_sr[1]","smee.idq_sr[2]","smee.inertiaRotor.phi","smee.inertiaRotor.w","smee.lesigma.i"
0.93985000000000007,-6.1802460194715021,4.0446644888784196,-2.3125979820926394,12.005719312823624,6.2777295868643099,-0.02044527509306069,133.43107196412109,157.59780306623259,9.4562653568914055
0.93990000000000007,-6.192460344229703,3.9662990461221894,-2.310957763428243,12.001511304969757,6.2733945070111297,-0.021125062884832686,133.43895184951194,157.59761257132891,9.4566481006141316
0.93995000000000006,-6.2031389035165265,3.8870689908920548,-2.3093185094093092,11.997304093728186,6.2690618288338804,-0.021803911363354172,133.44683172537924,157.59742212409279,9.4570306224757257
0.94000000000000006,-6.2122812013237407,3.8069949664636393,-2.3076802196995865,11.993097679637851,6.2647315516929529,-0.022481821419332099,133.45471159172538,157.59723172453465,9.4574129225500272
0.94005000000000005,-6.2198871196644241,3.7260977947885965,-2.306042893962668,11.988892063236934,6.2604036749480798,-0.023158793942920239,133.4625914485527,157.59704137266488,9.4577950009109113
0.94010000000000005,-6.2259569180770278,3.6443984711271229,-2.3044065318619924,11.984687245062869,6.256078197958324,-0.023834829823718651,133.4704712958636,157.59685106849372,9.4581768576322833
0.94015000000000004,-6.2304912330368944,3.5619181586473254,-2.3027711330608427,11.980483225652334,6.2517551200820849,-0.024509929950773248,133.47835113366054,157.59666081203159,9.4585584927881037
0.94020000000000004,-6.2334910772758949,3.478678182991684,-2.3011366972223466,11.976280005541245,6.2474344406770976,-0.025184095212575273,133.48623096194584,157.59647060328874,9.4589399064523541
0.94025000000000003,-6.2349578390108267,3.3947000268079699,-2.2995032240094795,11.972077585264774,6.2431161591004409,-0.025857326497060851,133.49411078072188,157.5962804422754,9.4593210986990695
0.94030000000000002,-6.2348932810802218,3.3100053242514349,-2.2978707130850595,11.967875965357333,6.2388002747085274,-0.026529624691610482,133.50199058999107,157.59609032900175,9.459702069602308
0.94035000000000002,-6.2332995399903268,3.2246158554562294,-2.2962391641117539,11.96367514635258,6.234486786857107,-0.027200990683048591,133.50987038975583,157.59590026347811,9.460082819236181
0.94040000000000001,-6.2301791248704177,3.1385535409816478,-2.2946085767520743,11.959475128783415,6.2301756949012761,-0.027871425357642976,133.51775018001845,157.5957102457146,9.4604633476748266
0.94045000000000001,-6.2255349163380895,3.0518404362255311,-2.2929789506683806,11.955275913181984,6.2258669981954657,-0.028540929601104405,133.52562996078137,157.5955202757213,9.4608436549924235
0.9405,-6.219370165274567,2.9644987258173789,-2.2913502855228796,11.951077500079679,6.221560696093456,-0.029209504298586098,133.53350973204707,157.59533035350839,9.461223741263197
0.94055,-6.2116884915108024,2.8765507179885144,-2.2897225809776232,11.946879890007139,6.2172567879483642,-0.029877150334683224,133.5413894938178,157.5951404790859,9.4616036065613933
0.94059999999999999,-6.2024938824246192,2.7880188389144633,-2.2880958366945139,11.942683083494238,6.2129552731126525,-0.030543868593432444,133.54926924609592,157.59495065246392,9.461983250961314
0.9406500000000001,-6.191790691449091,2.6989256270360449,-2.2864700523352965,11.938487081070095,6.2086561509381193,-0.031209659958312916,133.55714898888405,157.59476087365246,9.4623626745372871
0.94070000000000009,-6.1795836364938923,2.6092937273725352,-2.2848452275615756,11.934291883263088,6.2043594207759378,-0.031874525312239874,133.56502872218437,157.59457114266152,9.4627418773636851
0.94075000000000009,-6.1658777982779762,2.5191458857991544,-2.2832213620347943,11.930097490600827,6.2000650819765966,-0.032538465537573016,133.5729084459993,157.59438145950108,9.463120859514909
0.94080000000000008,-6.1506786185761522,2.4285049433194135,-2.2815984554162463,11.925903903610164,6.1957731338899436,-0.033201481516110118,133.58078816033131,157.59419182418108,9.4634996210654059
0.94085000000000008,-6.1339918983792767,2.3373938303201984,-2.279976507367075,11.921711122817195,6.1914835758651732,-0.03386357412908806,133.58866786518271,157.59400223671139,9.4638781620896584
0.94090000000000007,-6.1158237959682307,2.2458355608093261,-2.2783555175482757,11.917519148747262,6.1871964072508261,-0.034524744257182258,133.59654756055593,157.5938126971019,9.4642564826621829
0.94095000000000006,-6.0961808249029961,2.1538532266434864,-2.2767354856206876,11.913327981924946,6.1829116273947982,-0.035184992780506276,133.60442724645341,157.59362320536252,9.4646345828575402
0.94100000000000006,-6.0750698519274291,2.0614699917460633,-2.2751164112450062,11.909137622874075,6.1786292356443342,-0.035844320578611283,133.61230692287748,157.59343376150298,9.4650124627503232
0.94105000000000005,-6.0524980947893319,1.9687090863110652,-2.2734982940817732,11.904948072117715,6.1743492313460253,-0.03650272853048557,133.62018658983058,157.59324436553314,9.4653901224151582
0.94110000000000005,-6.0284731199782025,1.8755938010040847,-2.2718811337913825,11.900759330178181,6.1700716138458231,-0.037160217514554131,133.62806624731505,157.5930550174628,9.4657675619267199
0.94115000000000004,-6.0030028403794038,1.782147481151551,-2.2702649300340774,11.896571397577025,6.1657963824890274,-0.037816788408678116,133.63594589533329,157.59286571730163,9.4661447813597057
0.94120000000000004,-5.9760955128471362,1.6883935209282563,-2.2686496824699538,11.89238427483504,6.1615235366202921,-0.038472442090154317,133.64382553388771,157.59267646505936,9.4665217807888631
0.94125000000000003,-5.9477597356956124,1.5943553575383569,-2.2670353907589593,11.888197962472269,6.1572530755836272,-0.039127179435714816,133.65170516298076,157.59248726074571,9.4668985602889713
0.94130000000000003,-5.9180044461107606,1.5000564653979098,-2.2654220545608905,11.884012461007986,6.152984998722399,-0.039781001321526364,133.65958478261479,157.59229810437031,9.4672751199348451
0.94135000000000002,-5.8868389174809508,1.4055203503113738,-2.2638096735354001,11.879827770960709,6.1487193053793279,-0.040433908623189969,133.66746439279217,157.59210899594271,9.4676514598013348
0.94140000000000001,-5.8542727566496087,1.3107705436518733,-2.2621982473419888,11.875643892848206,6.1444559948964956,-0.041085902215740398,133.67534399351527,157.59191993547265,9.4680275799633353
0.94145000000000001,-5.8203159010885024,1.2158305965395488,-2.2605877756400128,11.87146082718748,6.1401950666153402,-0.041736982973645712,133.68322358478665,157.59173092296956,9.4684034804957644
0.9415,-5.7849786159964687,1.1207240740320752,-2.2589782580886806,11.867278574494769,6.1359365198766556,-0.042387151770806743,133.69110316660854,157.59154195844306,9.4687791614735914
0.94155,-5.7482714913176363,1.0254745493072321,-2.2573696943470525,11.863097135285566,6.1316803540206006,-0.043036409480556634,133.69898273898343,157.59135304190266,9.4691546229718107
0.94159999999999999,-5.7102054386874261,0.93010559786254421,-2.2557620840740435,11.858916510074589,6.1274265683866957,-0.043684756975660363,133.70686230191365,157.59116417335784,9.4695298650654625
