"time","constantSpeed3.phi","constantSpeedM.phi","smee3.is[1]","smee3.is[2]","smee3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee3.stator.stray.port_p.Phi.im","smee3.stator.stray.port_p.Phi.re","smeeM.is[1]","smeeM.is[2]","smeeM.is[3]","smeeM.is[4]","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.stray.port_p.Phi.im","smeeM.stator.stray.port_p.Phi.re"
14.221500000000001,2230.8479278220489,2230.8479278220489,-210.32966953980713,-20.774744017565578,0.38720051836892627,0.22446105405579853,-0.046289419241854077,-0.066950013172290337,-126.19780172400364,-121.98027480418857,50.809845937918972,153.38248655687937,0.38720051836896713,0.22446105405576156,-0.046289419241821707,-0.066950013172315762
14.222,2230.9264152785108,2230.9264152785108,-185.00380766808397,-60.371319905319105,0.34732115096195482,0.28227028899270923,-0.056188950389193616,-0.058888540962395736,-111.00228460093187,-135.03148432159443,27.548237738836931,152.05723157426186,0.34732115096198718,0.28227028899266526,-0.056188950389157784,-0.058888540962415699
14.2225,2231.0049027349733,2231.0049027349733,-155.12632983560749,-98.48290726218184,0.29888920349798487,0.33312945494353324,-0.064706191012224343,-0.049378244394081429,-93.07579790140575,-144.76074657502767,3.6087362812693402,146.99106825318736,0.29888920349800796,0.33312945494348334,-0.064706191012185735,-0.049378244394095223
14.223000000000001,2231.0833901914357,2231.0833901914357,-121.43224937441906,-134.17187792881393,0.24309717929669744,0.37578616649140084,-0.071631591475501008,-0.038653085477413036,-72.859349624651955,-150.92868104636909,-20.419705139114619,138.30860923004411,0.2430971792967109,0.37578616649134611,-0.07163159147546061,-0.0386530854774206
14.2235,2231.1618776478977,2231.1618776478977,-84.750480257119762,-166.56019859160099,0.18131882183151585,0.40919000253221105,-0.076794763096035862,-0.026976915724665422,-50.85028815423172,-153.38352116574009,-43.945941240213578,126.22343581158175,0.18131882183151921,0.40919000253215299,-0.076794763095994492,-0.02697691572466664
14.224,2231.2403651043601,2231.2403651043601,-45.983444831565464,-194.85103249296955,0.11507528962159186,0.43251837288183381,-0.080068670292988364,-0.014636985090674251,-27.59006689885895,-152.06484864139364,-66.391178055473119,111.03284404986756,0.11507528962158506,0.43251837288177364,-0.08006867029294705,-0.014636985090668927
14.224500000000001,2231.3188525608225,2231.3188525608225,-6.0848729714840033,-218.34834369260753,0.045997700991586052,0.44519677506628352,-0.081372756194865462,-0.0019368752229959223,-3.6509237827724803,-147.00508046970168,-87.203212466227725,93.11053123730359,0.045997700991569315,0.44519677506622279,-0.08137275619482541,-0.0019368752229842691
14.225,2231.3973400172845,2231.3973400172845,33.963661183336711,-236.474021561732,-0.024213029050344205,0.4469129424611662,-0.080674924800822806,0.010810969125652704,20.378196710155493,-138.32867202671531,-105.87001764108537,72.897402734889283,-0.024213029050370549,0.44691294246110663,-0.080674924800785017,0.010810969125670849
14.2255,2231.4758274737469,2231.4758274737469,73.176887664406621,-248.78210419926774,-0.093828070875697445,0.4376245353556269,-0.077992330923787018,0.023292926783741282,43.906132598828435,-126.24905583212455,-121.93234015042589,50.890725291274599,-0.093828070875732694,0.43762453535556978,-0.077992330923752087,0.02329292678376493
14.226000000000001,2231.5543149302093,2231.5543149302093,110.59008019653876,-254.9697508275375,-0.16113324996478079,0.41756018551230006,-0.073390958473355472,0.035201915840416521,66.354048118134244,-111.06339128277236,-134.99499883646183,27.631893690525789,-0.16113324996482417,0.41756018551224661,-0.073390958473324511,0.035201915840445165
