"Time","rootMeanSquareVoltage.mean.y","pulse2.twoPulse.timerPositive[1].entryTime","idealthyristor.off","meanCurrent.x","rootMeanSquareVoltage.mean.x","meanVoltage.x","pulse2.twoPulse.timerNegative[1].entryTime","meanCurrent.y","meanVoltage.y"
4.9951978,3067.3826,4.98,1,0.024875153,60.863213,0.49750307,4.9899998,1.251333,25.026661
4.995398,3067.3826,4.98,1,0.024874846,60.863213,0.4974969,4.9899998,1.251333,25.026661
4.9955978,3067.3826,4.98,1,0.024874542,60.863213,0.49749085,4.9899998,1.251333,25.026661
4.9957976,3067.3826,4.98,1,0.024874248,60.863213,0.49748495,4.9899998,1.251333,25.026661
4.9959979,3067.3826,4.98,1,0.02487397,60.863213,0.49747938,4.9899998,1.251333,25.026661
4.9961977,3067.3826,4.98,1,0.024873691,60.863213,0.49747384,4.9899998,1.251333,25.026661
4.996398,3067.3826,4.98,1,0.024873413,60.863213,0.49746826,4.9899998,1.251333,25.026661
4.9965978,3067.3826,4.98,1,0.024873158,60.863213,0.49746317,4.9899998,1.251333,25.026661
4.996798,3067.3826,4.98,1,0.02487292,60.863213,0.4974584,4.9899998,1.251333,25.026661
4.9969978,3067.3826,4.98,1,0.024872681,60.863213,0.49745363,4.9899998,1.251333,25.026661
4.9971981,3067.3826,4.98,1,0.024872443,60.863213,0.49744886,4.9899998,1.251333,25.026661
4.9973979,3067.3826,4.98,1,0.024872247,60.863216,0.49744493,4.9899998,1.251333,25.026661
4.9975977,3067.3826,4.98,1,0.024872055,60.863216,0.49744108,4.9899998,1.251333,25.026661
4.997798,3067.3826,4.98,1,0.024871863,60.863216,0.49743724,4.9899998,1.251333,25.026661
4.9979978,3067.3826,4.98,1,0.024871698,60.863216,0.49743396,4.9899998,1.251333,25.026661
4.998198,3067.3826,4.98,1,0.024871556,60.863216,0.4974311,4.9899998,1.251333,25.026661
4.9983978,3067.3826,4.98,1,0.024871413,60.863216,0.49742824,4.9899998,1.251333,25.026661
4.9985981,3067.3826,4.98,1,0.024871295,60.863216,0.49742591,4.9899998,1.251333,25.026661
4.9987979,3067.3826,4.98,1,0.0248712,60.863216,0.49742404,4.9899998,1.251333,25.026661
4.9989982,3067.3826,4.98,1,0.024871105,60.863216,0.49742213,4.9899998,1.251333,25.026661
4.999198,3067.3826,4.98,1,0.024871055,60.863216,0.49742112,4.9899998,1.251333,25.026661
4.9993982,3067.3826,4.98,1,0.024871012,60.863216,0.49742025,4.9899998,1.251333,25.026661
4.999598,3067.3826,4.98,1,0.024870975,60.863216,0.49741951,4.9899998,1.251333,25.026661
4.9997978,3067.3826,4.98,1,0.024870975,60.863216,0.49741951,4.9899998,1.251333,25.026661
4.9999981,3067.3826,4.98,1,0.024870975,60.863216,0.49741951,4.9899998,1.251333,25.026661
5,3067.3826,4.98,1,0.024870975,60.863216,0.49741951,4.9899998,1.251333,25.026661
5,3043.1606,5,1,0,0,0,4.9899998,1.2435488,24.870975
5.0001979,3043.1606,5,1,9.5761834e-09,2.970707e-10,1.9152368e-07,4.9899998,1.2435488,24.870975
5.0003982,3043.1606,5,1,3.8632407e-08,2.3994613e-09,7.7264815e-07,4.9899998,1.2435488,24.870975
5.000598,3043.1606,5,1,8.6913033e-08,8.6079472e-09,1.7382606e-06,4.9899998,1.2435488,24.870975
5.0007982,3043.1606,5,1,1.5440202e-07,1.9051466e-08,3.0880406e-06,4.9899998,1.2435488,24.870975
5.000998,3043.1606,5,1,2.3973595e-07,3.8619984e-08,4.7947192e-06,4.9899998,1.2435488,24.870975
5.0011983,3043.1606,5,1,3.4323369e-07,6.6165072e-08,6.8646741e-06,4.9899998,1.2435488,24.870975
5.0013981,3043.1606,5,1,4.6495757e-07,1.0146221e-07,9.2991513e-06,4.9899998,1.2435488,24.870975
5.0015979,3043.1606,5,1,6.049076e-07,1.4451139e-07,1.2098151e-05,4.9899998,1.2435488,24.870975
5.0017982,3043.1606,5,1,7.595616e-07,2.0010137e-07,1.5191233e-05,4.9899998,1.2435488,24.870975
5.0019979,3043.1606,5,1,9.3043809e-07,2.6616772e-07,1.8608762e-05,4.9899998,1.2435488,24.870975
5.0021982,3043.1606,5,1,1.1179192e-06,3.4219073e-07,2.2358385e-05,4.9899998,1.2435488,24.870975
5.002398,3043.1606,5,1,1.322005e-06,4.2817035e-07,2.6440101e-05,4.9899998,1.2435488,24.870975
5.0025983,3043.1606,5,1,1.5368422e-06,5.2652314e-07,3.0736843e-05,4.9899998,1.2435488,24.870975
5.0027981,3043.1606,5,1,1.7643868e-06,6.3644148e-07,3.5287736e-05,4.9899998,1.2435488,24.870975
5.0029984,3043.1606,5,1,2.0056275e-06,7.5751728e-07,4.0112551e-05,4.9899998,1.2435488,24.870975
5.0031981,3043.1606,5,1,2.2605645e-06,8.8975048e-07,4.5211291e-05,4.9899998,1.2435488,24.870975
5.0033979,3043.1606,5,1,2.5221782e-06,1.0305015e-06,5.0443563e-05,4.9899998,1.2435488,24.870975
5.0035982,3043.1606,5,1,2.7920371e-06,1.1803602e-06,5.5840741e-05,4.9899998,1.2435488,24.870975
5.003798,3043.1606,5,1,3.0718097e-06,1.3399539e-06,6.1436192e-05,4.9899998,1.2435488,24.870975
5.0039983,3043.1606,5,1,3.3614965e-06,1.5092828e-06,6.7229928e-05,4.9899998,1.2435488,24.870975
5.0041981,3043.1606,5,1,3.6566305e-06,1.684503e-06,7.3132607e-05,4.9899998,1.2435488,24.870975
5.0043983,3043.1606,5,1,3.9561696e-06,1.8647177e-06,7.9123398e-05,4.9899998,1.2435488,24.870975
5.0045981,3043.1606,5,1,4.260477e-06,2.0502389e-06,8.520954e-05,4.9899998,1.2435488,24.870975
5.0047984,3043.1606,5,1,4.5686606e-06,2.240299e-06,9.1373207e-05,4.9899998,1.2435488,24.870975
5.0049982,3043.1606,5,1,4.8780203e-06,2.4311314e-06,9.7560405e-05,4.9899998,1.2435488,24.870975
5.0050049,3043.1606,5,1,4.8885072e-06,2.4375765e-06,9.7770142e-05,4.9899998,1.2435488,24.870975
5.0050049,3043.1606,5,0,4.8885072e-06,2.4375765e-06,9.7770142e-05,4.9899998,1.2435488,24.870975
5.005198,3043.1606,5,0,0.0015067954,4.6697416,0.030135909,4.9899998,1.2435488,24.870975
5.0053983,3043.1606,5,0,0.0030554137,9.4660091,0.061108273,4.9899998,1.2435488,24.870975
5.0055981,3043.1606,5,0,0.0045918385,14.187074,0.091836773,4.9899998,1.2435488,24.870975
5.0057983,3043.1606,5,0,0.0061100055,18.796631,0.12220011,4.9899998,1.2435488,24.870975
5.0059981,3043.1606,5,0,0.0076039224,23.260157,0.15207845,4.9899998,1.2435488,24.870975
5.0061984,3043.1606,5,0,0.0090676937,27.545424,0.18135387,4.9899998,1.2435488,24.870975
5.0063982,3043.1606,5,0,0.010495542,31.623009,0.20991082,4.9899998,1.2435488,24.870975
5.0065985,3043.1606,5,0,0.01188183,35.466774,0.23763661,4.9899998,1.2435488,24.870975
5.0067983,3043.1606,5,0,0.013221089,39.054264,0.26442179,4.9899998,1.2435488,24.870975
5.0069981,3043.1606,5,0,0.014508031,42.367073,0.29016063,4.9899998,1.2435488,24.870975
5.0071983,3043.1606,5,0,0.015737578,45.391113,0.31475157,4.9899998,1.2435488,24.870975
5.0073981,3043.1606,5,0,0.016904877,48.116867,0.33809754,4.9899998,1.2435488,24.870975
5.0075984,3043.1606,5,0,0.018005321,50.539509,0.36010644,4.9899998,1.2435488,24.870975
5.0077982,3043.1606,5,0,0.019034566,52.659,0.38069132,4.9899998,1.2435488,24.870975
5.0079985,3043.1606,5,0,0.01998855,54.48008,0.39977098,4.9899998,1.2435488,24.870975
5.0081983,3043.1606,5,0,0.020863507,56.012199,0.41727012,4.9899998,1.2435488,24.870975
5.0083985,3043.1606,5,0,0.021655984,57.269363,0.43311968,4.9899998,1.2435488,24.870975
5.0085983,3043.1606,5,0,0.022362854,58.269909,0.4472571,4.9899998,1.2435488,24.870975
5.0087986,3043.1606,5,0,0.022981327,59.036232,0.45962656,4.9899998,1.2435488,24.870975
5.0089984,3043.1606,5,0,0.023508962,59.594406,0.47017926,4.9899998,1.2435488,24.870975
5.0091982,3043.1606,5,0,0.023943676,59.973804,0.47887352,4.9899998,1.2435488,24.870975
5.0093985,3043.1606,5,0,0.024283754,60.206612,0.48567507,4.9899998,1.2435488,24.870975
5.0095983,3043.1606,5,0,0.024527851,60.327324,0.49055704,4.9899998,1.2435488,24.870975
5.0097985,3043.1606,5,0,0.024675008,60.372204,0.49350014,4.9899998,1.2435488,24.870975
5.0099983,3043.1606,5,0,0.02472464,60.378719,0.49449283,4.9899998,1.2435488,24.870975
5.0100002,3043.1606,5,0,0.024724644,60.378719,0.49449289,4.9899998,1.2435488,24.870975
5.0100002,3043.1606,5,1,0.024724644,60.378719,0.49449289,5.0100002,1.2435488,24.870975
5.0101986,3043.1606,5,1,0.024724634,60.378719,0.49449268,5.0100002,1.2435488,24.870975
5.0103984,3043.1606,5,1,0.024724605,60.378719,0.49449211,5.0100002,1.2435488,24.870975
5.0105987,3043.1606,5,1,0.024724556,60.378719,0.49449113,5.0100002,1.2435488,24.870975
5.0107985,3043.1606,5,1,0.024724489,60.378719,0.49448979,5.0100002,1.2435488,24.870975
5.0109982,3043.1606,5,1,0.024724403,60.378719,0.49448809,5.0100002,1.2435488,24.870975
5.0111985,3043.1606,5,1,0.024724301,60.378719,0.494486,5.0100002,1.2435488,24.870975
5.0113983,3043.1606,5,1,0.024724178,60.378719,0.49448356,5.0100002,1.2435488,24.870975
5.0115986,3043.1606,5,1,0.024724038,60.378719,0.49448079,5.0100002,1.2435488,24.870975
5.0117984,3043.1606,5,1,0.024723884,60.378719,0.49447769,5.0100002,1.2435488,24.870975
5.0119987,3043.1606,5,1,0.024723712,60.378719,0.49447426,5.0100002,1.2435488,24.870975
5.0121984,3043.1606,5,1,0.024723526,60.378719,0.49447051,5.0100002,1.2435488,24.870975
5.0123987,3043.1606,5,1,0.024723321,60.378719,0.49446642,5.0100002,1.2435488,24.870975
5.0125985,3043.1606,5,1,0.024723107,60.378719,0.49446213,5.0100002,1.2435488,24.870975
5.0127983,3043.1606,5,1,0.02472288,60.378719,0.49445757,5.0100002,1.2435488,24.870975
5.0129986,3043.1606,5,1,0.024722638,60.378719,0.49445274,5.0100002,1.2435488,24.870975
5.0131984,3043.1606,5,1,0.024722382,60.378719,0.49444765,5.0100002,1.2435488,24.870975
5.0133986,3043.1606,5,1,0.024722122,60.378719,0.49444243,5.0100002,1.2435488,24.870975
5.0135984,3043.1606,5,1,0.024721852,60.378723,0.49443704,5.0100002,1.2435488,24.870975
5.0137987,3043.1606,5,1,0.024721572,60.378723,0.49443144,5.0100002,1.2435488,24.870975
5.0139985,3043.1606,5,1,0.024721282,60.378723,0.49442565,5.0100002,1.2435488,24.870975
5.0141988,3043.1606,5,1,0.024720987,60.378723,0.49441975,5.0100002,1.2435488,24.870975
5.0143986,3043.1606,5,1,0.024720689,60.378723,0.49441379,5.0100002,1.2435488,24.870975
5.0145984,3043.1606,5,1,0.024720388,60.378723,0.49440777,5.0100002,1.2435488,24.870975
5.0147986,3043.1606,5,1,0.024720084,60.378723,0.49440166,5.0100002,1.2435488,24.870975
5.0149984,3043.1606,5,1,0.024719778,60.378723,0.49439555,5.0100002,1.2435488,24.870975
5.0150151,3043.1606,5,1,0.024719752,60.378723,0.49439505,5.0100002,1.2435488,24.870975
5.0150151,3043.1606,5,1,0.024719752,60.378723,0.49439505,5.0100002,1.2435488,24.870975
5.0151987,3043.1606,5,1,0.024719467,60.378723,0.49438936,5.0100002,1.2435488,24.870975
5.0153985,3043.1606,5,1,0.024719158,60.378723,0.49438316,5.0100002,1.2435488,24.870975
5.0155988,3043.1606,5,1,0.024718851,60.378723,0.49437702,5.0100002,1.2435488,24.870975
5.0157986,3043.1606,5,1,0.024718549,60.378723,0.494371,5.0100002,1.2435488,24.870975
5.0159988,3043.1606,5,1,0.024718255,60.378723,0.4943651,5.0100002,1.2435488,24.870975
5.0161986,3043.1606,5,1,0.024717966,60.378723,0.49435931,5.0100002,1.2435488,24.870975
5.0163989,3043.1606,5,1,0.024717685,60.378723,0.49435368,5.0100002,1.2435488,24.870975
5.0165987,3043.1606,5,1,0.024717411,60.378723,0.49434823,5.0100002,1.2435488,24.870975
5.0167985,3043.1606,5,1,0.02471715,60.378723,0.49434298,5.0100002,1.2435488,24.870975
5.0169988,3043.1606,5,1,0.024716897,60.378723,0.49433795,5.0100002,1.2435488,24.870975
5.0171986,3043.1606,5,1,0.024716655,60.378723,0.49433309,5.0100002,1.2435488,24.870975
5.0173988,3043.1606,5,1,0.024716426,60.378723,0.4943285,5.0100002,1.2435488,24.870975
5.0175986,3043.1606,5,1,0.024716211,60.378723,0.49432424,5.0100002,1.2435488,24.870975
5.0177989,3043.1606,5,1,0.02471601,60.378723,0.49432018,5.0100002,1.2435488,24.870975
5.0179987,3043.1606,5,1,0.02471582,60.378723,0.49431643,5.0100002,1.2435488,24.870975
5.018199,3043.1606,5,1,0.024715651,60.378723,0.494313,5.0100002,1.2435488,24.870975
5.0183988,3043.1606,5,1,0.024715496,60.378723,0.49430993,5.0100002,1.2435488,24.870975
5.0185986,3043.1606,5,1,0.024715358,60.378723,0.49430716,5.0100002,1.2435488,24.870975
5.0187988,3043.1606,5,1,0.024715235,60.378723,0.49430472,5.0100002,1.2435488,24.870975
5.0189986,3043.1606,5,1,0.024715131,60.378723,0.49430263,5.0100002,1.2435488,24.870975
5.0191989,3043.1606,5,1,0.024715045,60.378723,0.4943009,5.0100002,1.2435488,24.870975
5.0193987,3043.1606,5,1,0.024714977,60.378723,0.49429953,5.0100002,1.2435488,24.870975
5.019599,3043.1606,5,1,0.024714928,60.378723,0.49429855,5.0100002,1.2435488,24.870975
5.0197988,3043.1606,5,1,0.024714896,60.378723,0.49429792,5.0100002,1.2435488,24.870975
5.019999,3043.1606,5,1,0.024714885,60.378723,0.49429768,5.0100002,1.2435488,24.870975
5.02,3043.1606,5,1,0.024714885,60.378723,0.49429768,5.0100002,1.2435488,24.870975
5.02,3018.9363,5,1,0,0,0,5.0100002,1.2357442,24.714886
5.02,3018.9363,5,1,2.4383015e-19,9.4749657e-24,4.8766028e-18,5.0100002,1.2357442,24.714886
5.02,3018.9363,5.02,1,2.4383015e-19,9.4749657e-24,4.8766028e-18,5.0100002,1.2357442,24.714886
5.0201988,3018.9363,5.02,1,9.6529096e-09,3.0064704e-10,1.9305818e-07,5.0100002,1.2357442,24.714886
5.0203986,3018.9363,5.02,1,3.8785874e-08,2.4154818e-09,7.7571752e-07,5.0100002,1.2357442,24.714886
5.0205989,3018.9363,5.02,1,8.7141707e-08,8.6434735e-09,1.7428341e-06,5.0100002,1.2357442,24.714886
5.0207987,3018.9363,5.02,1,1.547027e-07,1.9126714e-08,3.0940541e-06,5.0100002,1.2357442,24.714886
5.020999,3018.9363,5.02,1,2.4011518e-07,3.8690938e-08,4.8023035e-06,5.0100002,1.2357442,24.714886
5.0211987,3018.9363,5.02,1,3.4366872e-07,6.6298831e-08,6.8733743e-06,5.0100002,1.2357442,24.714886
5.021399,3018.9363,5.02,1,4.6543795e-07,1.0168304e-07,9.3087592e-06,5.0100002,1.2357442,24.714886
5.0215988,3018.9363,5.02,1,6.0542288e-07,1.4484355e-07,1.2108459e-05,5.0100002,1.2357442,24.714886
5.0217991,3018.9363,5.02,1,7.6019796e-07,2.0039077e-07,1.5203959e-05,5.0100002,1.2357442,24.714886
5.0219989,3018.9363,5.02,1,9.3107968e-07,2.6655283e-07,1.8621595e-05,5.0100002,1.2357442,24.714886
5.0221987,3018.9363,5.02,1,1.1185433e-06,3.4269007e-07,2.2370867e-05,5.0100002,1.2357442,24.714886
5.0223989,3018.9363,5.02,1,1.3225888e-06,4.2880257e-07,2.6451775e-05,5.0100002,1.2357442,24.714886
5.0225987,3018.9363,5.02,1,1.5376725e-06,5.2711448e-07,3.075345e-05,5.0100002,1.2357442,24.714886
5.022799,3018.9363,5.02,1,1.7651676e-06,6.3707483e-07,3.530335e-05,5.0100002,1.2357442,24.714886
5.0229988,3018.9363,5.02,1,2.0063151e-06,7.5818588e-07,4.0126299e-05,5.0100002,1.2357442,24.714886
5.0231991,3018.9363,5.02,1,2.2611146e-06,8.904475e-07,4.5222292e-05,5.0100002,1.2357442,24.714886
5.0233989,3018.9363,5.02,1,2.5231202e-06,1.0313757e-06,5.0462404e-05,5.0100002,1.2357442,24.714886
5.0235991,3018.9363,5.02,1,2.792872e-06,1.1811787e-06,5.5857439e-05,5.0100002,1.2357442,24.714886
5.0237989,3018.9363,5.02,1,3.0724684e-06,1.3406652e-06,6.1449369e-05,5.0100002,1.2357442,24.714886
5.0239987,3018.9363,5.02,1,3.3619096e-06,1.5098351e-06,6.7238194e-05,5.0100002,1.2357442,24.714886
5.024199,3018.9363,5.02,1,3.6572753e-06,1.6852896e-06,7.3145507e-05,5.0100002,1.2357442,24.714886
5.0243988,3018.9363,5.02,1,3.9567176e-06,1.8654263e-06,7.9134348e-05,5.0100002,1.2357442,24.714886
5.0245991,3018.9363,5.02,1,4.2609036e-06,2.0508237e-06,8.5218067e-05,5.0100002,1.2357442,24.714886
5.0247989,3018.9363,5.02,1,4.5689399e-06,2.2407073e-06,9.1378795e-05,5.0100002,1.2357442,24.714886
5.0249991,3018.9363,5.02,1,4.8784223e-06,2.4318113e-06,9.7568445e-05,5.0100002,1.2357442,24.714886
5.0250249,3018.9363,5.02,1,4.918616e-06,2.4565184e-06,9.8372315e-05,5.0100002,1.2357442,24.714886
5.0250249,3018.9363,5.02,0,4.918616e-06,2.4565184e-06,9.8372315e-05,5.0100002,1.2357442,24.714886
5.0251989,3018.9363,5.02,0,0.0013572576,4.2043643,0.027145151,5.0100002,1.2357442,24.714886
5.0253992,3018.9363,5.02,0,0.0029058396,9.0004072,0.05811679,5.0100002,1.2357442,24.714886
5.025599,3018.9363,5.02,0,0.0044422043,13.721102,0.088844083,5.0100002,1.2357442,24.714886
5.0257993,3018.9363,5.02,0,0.0059602866,18.330149,0.11920574,5.0100002,1.2357442,24.714886
5.0259991,3018.9363,5.02,0,0.0074540959,22.79303,0.14908192,5.0100002,1.2357442,24.714886
5.0261989,3018.9363,5.02,0,0.0089177359,27.07753,0.17835473,5.0100002,1.2357442,24.714886
5.0263991,3018.9363,5.02,0,0.01034543,31.154238,0.2069086,5.0100002,1.2357442,24.714886
5.0265989,3018.9363,5.02,0,0.011731544,34.997028,0.23463087,5.0100002,1.2357442,24.714886
5.0267992,3018.9363,5.02,0,0.013070606,38.583466,0.26141211,5.0100002,1.2357442,24.714886
5.026999,3018.9363,5.02,0,0.01435733,41.895157,0.28714663,5.0100002,1.2357442,24.714886
5.0271993,3018.9363,5.02,0,0.015586641,44.918034,0.31173283,5.0100002,1.2357442,24.714886
5.0273991,3018.9363,5.02,0,0.016753685,47.64259,0.33507368,5.0100002,1.2357442,24.714886
5.0275993,3018.9363,5.02,0,0.017853854,50.06403,0.35707706,5.0100002,1.2357442,24.714886
5.0277991,3018.9363,5.02,0,0.018882807,52.182327,0.37765616,5.0100002,1.2357442,24.714886
5.0279989,3018.9363,5.02,0,0.019836485,54.002243,0.39672971,5.0100002,1.2357442,24.714886
5.0281992,3018.9363,5.02,0,0.020711124,55.533241,0.41422245,5.0100002,1.2357442,24.714886
5.028399,3018.9363,5.02,0,0.021503268,56.789349,0.43006536,5.0100002,1.2357442,24.714886
5.0285993,3018.9363,5.02,0,0.022209793,57.788921,0.44419587,5.0100002,1.2357442,24.714886
5.0287991,3018.9363,5.02,0,0.02282791,58.554363,0.45655823,5.0100002,1.2357442,24.714886
5.0289993,3018.9363,5.02,0,0.023355182,59.111774,0.46710363,5.0100002,1.2357442,24.714886
5.0291991,3018.9363,5.02,0,0.023789523,59.490524,0.47579047,5.0100002,1.2357442,24.714886
5.0293994,3018.9363,5.02,0,0.024129223,59.72282,0.48258448,5.0100002,1.2357442,24.714886
5.0295992,3018.9363,5.02,0,0.024372939,59.843159,0.4874588,5.0100002,1.2357442,24.714886
5.029799,3018.9363,5.02,0,0.02451971,59.887814,0.4903942,5.0100002,1.2357442,24.714886
5.0299993,3018.9363,5.02,0,0.024568956,59.894253,0.49137911,5.0100002,1.2357442,24.714886
5.0300002,3018.9363,5.02,0,0.024568956,59.894253,0.49137914,5.0100002,1.2357442,24.714886
5.0300002,3018.9363,5.02,1,0.024568956,59.894253,0.49137914,5.0300002,1.2357442,24.714886
5.0301991,3018.9363,5.02,1,0.024568947,59.894253,0.49137893,5.0300002,1.2357442,24.714886
5.0303993,3018.9363,5.02,1,0.024568917,59.894253,0.49137837,5.0300002,1.2357442,24.714886
5.0305991,3018.9363,5.02,1,0.024568869,59.894253,0.49137738,5.0300002,1.2357442,24.714886
5.0307994,3018.9363,5.02,1,0.024568802,59.894253,0.49137604,5.0300002,1.2357442,24.714886
5.0309992,3018.9363,5.02,1,0.024568716,59.894253,0.49137434,5.0300002,1.2357442,24.714886
5.0311995,3018.9363,5.02,1,0.024568614,59.894253,0.49137226,5.0300002,1.2357442,24.714886
5.0313993,3018.9363,5.02,1,0.024568491,59.894253,0.49136981,5.0300002,1.2357442,24.714886
5.031599,3018.9363,5.02,1,0.024568351,59.894253,0.49136701,5.0300002,1.2357442,24.714886
5.0317993,3018.9363,5.02,1,0.024568196,59.894253,0.49136391,5.0300002,1.2357442,24.714886
5.0319991,3018.9363,5.02,1,0.024568025,59.894253,0.49136052,5.0300002,1.2357442,24.714886
5.0321994,3018.9363,5.02,1,0.024567839,59.894253,0.49135676,5.0300002,1.2357442,24.714886
5.0323992,3018.9363,5.02,1,0.024567634,59.894253,0.49135268,5.0300002,1.2357442,24.714886
5.0325994,3018.9363,5.02,1,0.02456742,59.894253,0.49134839,5.0300002,1.2357442,24.714886
5.0327992,3018.9363,5.02,1,0.024567191,59.894253,0.49134383,5.0300002,1.2357442,24.714886
5.0329995,3018.9363,5.02,1,0.02456695,59.894253,0.491339,5.0300002,1.2357442,24.714886
5.0331993,3018.9363,5.02,1,0.024566695,59.894253,0.4913339,5.0300002,1.2357442,24.714886
5.0333991,3018.9363,5.02,1,0.024566432,59.894253,0.49132866,5.0300002,1.2357442,24.714886
5.0335994,3018.9363,5.02,1,0.024566164,59.894253,0.49132326,5.0300002,1.2357442,24.714886
5.0337992,3018.9363,5.02,1,0.024565885,59.894253,0.49131769,5.0300002,1.2357442,24.714886
5.0339994,3018.9363,5.02,1,0.024565594,59.894253,0.49131191,5.0300002,1.2357442,24.714886
5.0341992,3018.9363,5.02,1,0.0245653,59.894253,0.49130601,5.0300002,1.2357442,24.714886
5.0343995,3018.9363,5.02,1,0.024565002,59.894253,0.49130005,5.0300002,1.2357442,24.714886
5.0345993,3018.9363,5.02,1,0.0245647,59.894253,0.49129403,5.0300002,1.2357442,24.714886
5.0347996,3018.9363,5.02,1,0.024564397,59.894253,0.49128792,5.0300002,1.2357442,24.714886
5.0349994,3018.9363,5.02,1,0.024564089,59.894253,0.49128181,5.0300002,1.2357442,24.714886
5.0350351,3018.9363,5.02,1,0.024564035,59.894253,0.4912807,5.0300002,1.2357442,24.714886
5.0350351,3018.9363,5.02,1,0.024564035,59.894253,0.4912807,5.0300002,1.2357442,24.714886
5.0351996,3018.9363,5.02,1,0.02456378,59.894253,0.49127561,5.0300002,1.2357442,24.714886
5.0353994,3018.9363,5.02,1,0.024563471,59.894257,0.49126941,5.0300002,1.2357442,24.714886
5.0355992,3018.9363,5.02,1,0.024563164,59.894257,0.4912633,5.0300002,1.2357442,24.714886
5.0357995,3018.9363,5.02,1,0.024562862,59.894257,0.49125725,5.0300002,1.2357442,24.714886
5.0359993,3018.9363,5.02,1,0.024562567,59.894257,0.49125135,5.0300002,1.2357442,24.714886
5.0361996,3018.9363,5.02,1,0.024562279,59.894257,0.49124557,5.0300002,1.2357442,24.714886
5.0363994,3018.9363,5.02,1,0.024561996,59.894257,0.49123991,5.0300002,1.2357442,24.714886
5.0365996,3018.9363,5.02,1,0.024561724,59.894257,0.49123445,5.0300002,1.2357442,24.714886
5.0367994,3018.9363,5.02,1,0.024561459,59.894257,0.49122921,5.0300002,1.2357442,24.714886
5.0369997,3018.9363,5.02,1,0.024561204,59.894257,0.49122408,5.0300002,1.2357442,24.714886
5.0371995,3018.9363,5.02,1,0.024560964,59.894257,0.49121925,5.0300002,1.2357442,24.714886
5.0373993,3018.9363,5.02,1,0.024560735,59.894257,0.49121469,5.0300002,1.2357442,24.714886
5.0375996,3018.9363,5.02,1,0.024560517,59.894257,0.49121034,5.0300002,1.2357442,24.714886
5.0377994,3018.9363,5.02,1,0.024560314,59.894257,0.49120629,5.0300002,1.2357442,24.714886
5.0379996,3018.9363,5.02,1,0.024560127,59.894257,0.49120256,5.0300002,1.2357442,24.714886
5.0381994,3018.9363,5.02,1,0.024559956,59.894257,0.49119911,5.0300002,1.2357442,24.714886
5.0383997,3018.9363,5.02,1,0.024559798,59.894257,0.49119598,5.0300002,1.2357442,24.714886
5.0385995,3018.9363,5.02,1,0.024559658,59.894257,0.49119318,5.0300002,1.2357442,24.714886
5.0387998,3018.9363,5.02,1,0.024559535,59.894257,0.49119073,5.0300002,1.2357442,24.714886
5.0389996,3018.9363,5.02,1,0.024559431,59.894257,0.49118862,5.0300002,1.2357442,24.714886
5.0391994,3018.9363,5.02,1,0.024559343,59.894257,0.49118686,5.0300002,1.2357442,24.714886
5.0393996,3018.9363,5.02,1,0.024559272,59.894257,0.49118546,5.0300002,1.2357442,24.714886
5.0395994,3018.9363,5.02,1,0.024559222,59.894257,0.49118444,5.0300002,1.2357442,24.714886
5.0397997,3018.9363,5.02,1,0.024559192,59.894257,0.49118385,5.0300002,1.2357442,24.714886
5.0399995,3018.9363,5.02,1,0.024559181,59.894257,0.49118364,5.0300002,1.2357442,24.714886
5.04,3018.9363,5.02,1,0.024559181,59.894257,0.49118364,5.0300002,1.2357442,24.714886
5.04,2994.7129,5.04,1,0,0,0,5.0300002,1.227959,24.559181
5.0401998,2994.7129,5.04,1,9.7299413e-09,3.042519e-10,1.9459881e-07,5.0300002,1.227959,24.559181
5.0403996,2994.7129,5.04,1,3.8939643e-08,2.4315623e-09,7.7879287e-07,5.0300002,1.227959,24.559181
5.0405998,2994.7129,5.04,1,8.7370687e-08,8.6790193e-09,1.7474138e-06,5.0300002,1.227959,24.559181
5.0407996,2994.7129,5.04,1,1.5500368e-07,1.9201963e-08,3.1000734e-06,5.0300002,1.227959,24.559181
5.0409994,2994.7129,5.04,1,2.4049487e-07,3.8761623e-08,4.8098973e-06,5.0300002,1.227959,24.559181
5.0411997,2994.7129,5.04,1,3.4410422e-07,6.643198e-08,6.8820846e-06,5.0300002,1.227959,24.559181
5.0413995,2994.7129,5.04,1,4.6591884e-07,1.0190284e-07,9.3183771e-06,5.0300002,1.227959,24.559181
5.0415998,2994.7129,5.04,1,6.0593868e-07,1.4517421e-07,1.2118773e-05,5.0300002,1.227959,24.559181
5.0417995,2994.7129,5.04,1,7.6083592e-07,2.0067941e-07,1.5216718e-05,5.0300002,1.227959,24.559181
5.0419998,2994.7129,5.04,1,9.3172309e-07,2.6693624e-07,1.8634462e-05,5.0300002,1.227959,24.559181
5.0421996,2994.7129,5.04,1,1.1191693e-06,3.4318663e-07,2.2383387e-05,5.0300002,1.227959,24.559181
5.0423999,2994.7129,5.04,1,1.3231746e-06,4.294306e-07,2.6463491e-05,5.0300002,1.227959,24.559181
5.0425997,2994.7129,5.04,1,1.538506e-06,5.2770719e-07,3.0770119e-05,5.0300002,1.227959,24.559181
5.0427999,2994.7129,5.04,1,1.7659529e-06,6.3770881e-07,3.5319059e-05,5.0300002,1.227959,24.559181
